Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
76.72	79.37	134.35	133.54	97.90	96.17	81.28	89.88	89.88	96.26	0.11	0.11	0.20	0.19	0.16	0.18	0.18	0.19	112.62	110.78	82.50	81.93	88.25	0.37	0.36	0.65	0.65	0.69	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
69.64	72.04	123.31	122.30	98.42	94.19	85.49	85.79	85.79	93.67	0.18	0.18	0.35	0.34	0.31	0.31	0.31	0.34	83.22	80.95	71.15	70.28	73.84	1.07	1.04	2.08	2.05	2.15	1.00	6.00	100.50	99.50	0.79	100.50	0.78	1.88	0.79	1.88	1.00	
64.89	67.13	114.35	112.16	97.78	91.50	84.34	82.34	82.34	92.54	0.24	0.24	0.50	0.47	0.44	0.43	0.43	0.47	67.46	65.25	63.92	62.71	65.43	1.78	1.73	3.57	3.51	3.65	1.00	10.00	100.91	99.11	0.95	100.91	0.94	2.24	0.96	2.24	1.50	
61.71	63.84	107.00	103.21	96.72	88.86	82.22	79.23	79.23	90.54	0.30	0.29	0.62	0.58	0.54	0.52	0.52	0.59	59.03	56.91	59.40	58.04	60.47	2.56	2.47	5.13	5.02	5.22	1.00	14.00	101.42	98.64	1.08	101.42	1.07	2.51	1.10	2.50	2.00	
59.58	61.63	100.90	95.57	95.88	86.95	79.98	76.74	76.74	87.95	0.34	0.32	0.73	0.67	0.62	0.60	0.60	0.68	54.36	52.27	56.32	54.89	57.24	3.38	3.25	6.58	6.41	6.68	1.00	18.00	102.04	98.10	1.17	102.04	1.16	2.71	1.20	2.70	2.50	
58.15	60.15	95.78	89.33	95.27	85.67	77.80	74.62	74.62	85.73	0.37	0.35	0.83	0.76	0.70	0.68	0.68	0.76	51.59	49.49	54.30	52.83	55.16	4.19	4.02	7.93	7.72	8.05	1.00	22.00	102.79	97.51	1.26	102.83	1.26	2.90	1.30	2.90	3.00	
57.19	59.16	91.44	85.39	94.44	84.39	75.70	72.37	72.37	82.81	0.42	0.40	0.93	0.85	0.78	0.75	0.75	0.84	49.74	47.63	52.75	51.25	53.58	4.99	4.78	9.16	8.90	9.30	1.00	26.00	103.93	96.88	1.40	104.18	1.38	3.09	1.44	3.10	3.50	
56.55	58.50	87.72	81.52	93.68	83.46	73.76	70.26	70.26	78.58	0.47	0.44	1.03	0.94	0.85	0.82	0.82	0.89	48.39	46.25	51.36	49.86	52.16	5.77	5.52	10.22	9.93	10.38	1.00	30.00	111.31	96.19	1.54	111.61	1.53	3.24	1.59	3.30	4.00	
56.12	58.05	84.51	77.04	93.07	82.93	71.99	68.35	68.35	76.57	0.52	0.49	1.12	1.03	0.92	0.88	0.88	0.97	47.39	?	50.12	48.64	?	6.52	?	11.12	10.80	?	1.00	34.00	310.25	95.43	1.68	546.45	1.67	3.43	1.75	3.50	4.50	
66.17	68.45	81.71	73.56	92.65	82.82	70.40	66.69	66.69	73.44	0.57	0.53	1.21	1.12	0.99	0.94	0.94	1.02	85.45	79.36	70.64	68.21	78.84	0.84	0.79	1.51	1.46	1.65	3.50	2.00	37698.75	94.60	1.82	74211.37	1.83	3.59	1.91	3.70	5.00	
60.65	62.74	79.26	72.72	92.49	83.09	68.97	65.29	65.29	73.41	0.62	0.58	1.31	1.21	1.05	1.01	1.01	1.10	67.77	63.19	62.47	57.68	67.67	2.44	2.29	4.47	4.16	4.80	3.50	6.00	99999.00	93.70	1.99	99999.00	1.98	3.82	2.06	3.90	5.50	
56.95	58.92	77.09	71.18	92.60	83.69	67.67	64.16	64.16	71.73	0.66	0.62	1.40	1.31	1.11	1.07	1.07	1.17	58.84	55.01	57.81	52.32	61.63	4.01	3.77	7.38	6.74	7.82	3.50	10.00	99999.00	92.75	2.13	99999.00	2.10	4.00	2.20	4.10	6.00	
54.48	56.35	75.17	69.45	92.74	84.41	66.49	63.10	63.10	72.96	0.70	0.66	1.48	1.39	1.17	1.12	1.12	1.25	54.14	50.70	54.86	49.24	58.06	5.56	5.23	10.02	9.07	10.55	3.50	14.00	99999.00	91.74	2.25	99999.00	2.23	4.22	2.32	4.26	6.50	
52.81	54.64	73.45	68.37	92.75	85.09	65.42	61.96	61.96	68.87	0.73	0.69	1.53	1.45	1.20	1.15	1.15	1.25	51.43	48.21	53.02	47.42	55.88	7.08	6.67	12.49	11.26	13.10	3.50	18.00	99999.00	90.68	2.38	99999.00	2.35	4.24	2.44	4.37	7.00	
