Time	F	S	L	N	E(L/N)
0.0	0.004000000000000002	0.005988023952095806	0.009999999999999998	1.002	0.009999999999999998
0.5	0.006053056414601989	0.008517369298100704	0.01459818353657409	1.005030180055379	0.014593240112729552
1.0	0.007920976213601286	0.010856213432746583	0.01882732805813116	1.0090161109449722	0.018802086568328377
1.5	0.009620754503956927	0.012782446711762409	0.022480994672999546	1.0138793977395943	0.022405741606553533
2.0	0.011107735559438807	0.014013209616445019	0.02522800734756748	1.0195384609912475	0.02505946441307002
2.5	0.012168866797343985	0.01499479471196338	0.027298673804119006	1.0258185429488775	0.02699136329497789
3.0	0.013352368224222541	0.016049753416117283	0.029573777907202992	1.0327806631655652	0.02905306173821291
3.5	0.014908259026967349	0.01664365269786093	0.03176460639860736	1.0407186545164682	0.03094197866694104
4.0	0.016732180391192918	0.017122195037572546	0.03411705598487337	1.049840656299267	0.032865633552356846
4.5	0.018751170412040732	0.017627404468391644	0.03670839735144289	1.0603868301666077	0.034848106501954565
5.0	0.020884138857906864	0.01809651244735563	0.03938033235860344	1.0726790696968478	0.03672245125054289
5.5	0.023184428124218285	0.018787500154258195	0.04246052592843313	1.0873457229431085	0.03874094532112242
6.0	0.025480716255067922	0.019614717707535152	0.0457166242795581	1.1058459114715702	0.04072032518006265
6.5	0.027868221273979654	0.02020628449555074	0.04879225628779752	1.1333497858964898	0.04238714841571285
7.0	0.030761080265177262	0.020249784002129283	0.051884501742087884	1.205304772927918	0.043484636134956955
7.5	0.03426217374350268	0.020005198191996025	0.055310913522556605	1.459639792027495	0.04425438276921904
8.0	0.03895925934715716	0.0195867587625769	0.05984476551636586	3.6022974013963145	0.04465789921061474
8.5	0.044882912274207334	0.019179649224153467	0.06577157050975498	24.880720912420447	0.044798095196552506
9.0	0.05305691457763565	0.019141276278939974	0.07480880209207648	364.8121890000182	0.04509414119034203
9.5	0.06624616512476728	0.019383052827818277	0.09097777136252268	7662.800227137375	0.04555401736553107
10.0	0.08437596389258727	0.019545855016095435	0.11282397229242945	335831.6068690637	0.04581670934512996
10.5	0.108952151650667	0.019644444500850136	0.150437849707772	4.962584238146995E7	0.04594475754456044
11.0	0.14561632117435108	0.01959343536074323	0.20044191471734066	1.1469013887884615E10	0.046007804849689075
11.5	0.21261114749515017	0.019759058430272786	0.3164004727271189	6.629059734660211E12	0.04607701441132313
12.0	0.33542309725473074	0.01981957163604117	0.588594731881155	4.725207452685778E15	0.045899795021469916
12.5	0.5552987058258969	0.019877149325496883	1.0300486726945963	1.52216428158814643E18	0.04571196792476052
13.0	0.9336132678012138	0.02030096861063695	2.145039233911115	3.2834782602886224E20	0.04561353496647263
13.5	1.4319226219423966	0.019977661650198986	2.6357951013249643	1.198317811012649E23	0.04571805828395019
14.0	2.0890198284319124	0.019565174795613767	4.05340791657526	8.571754940820156E25	0.04564008276239155
14.5	3.9683093754536896	0.019500798957340595	9.893381712452276	1.3414675720097705E29	0.04532394472718833
15.0	9.044436676140787	0.01995654579453138	36.35175650489305	1.5578169766341704E33	0.04483692872831192
15.5	17.616393894214557	0.021035038139665962	78.385897128308	1.154476288478516E38	0.04440546863537951
16.0	29.87607207812301	0.022109562152982803	184.0311274156498	3.8628839404009677E43	0.044106812337312014
16.5	37.23474941068335	0.021759050057881847	300.31579792804166	2.629238761864426E49	0.0439097730706941
17.0	85.8463641847416	0.020898813530995874	1037.7741122576713	6.879901689581886E55	0.04350443889977659
17.5	98.15090745203732	0.02349997155018909	1781.3490963141119	1.7238597429941216E62	0.043163645878476785
18.0	56.536402766008266	0.028579556189118296	4625.193606654458	1.6589365313291579E68	0.0429723864500317
18.5	20.99857991702903	0.01843161708629121	361.3120239796726	2.1997703148405757E73	0.042386350248689
19.0	40.308475904424945	0.014586920001846332	220.9929333880966	2.083103559698647E78	0.041073273424816974
19.5	0.9128033567244238	0.011786901958475782	3.3097333092205443	1.4117477701581764E81	0.04019960523345688
