Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.6749124865651565	0.17313025182701863	0.1720168122135218	-0.395493015343956	19.589345541174566	1.0	1.8008718329454045	0.5	0.7478394325006277	0.46013170383392976	0.3195434077429427	0.09243386182176552	0.3378173183854323	0.0	0.05959511011814963	0.14582864113058558	0.5
