Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
59.45	62.57	59.60	30.44	62.42	62.41	?	62.40	62.40	62.70	0.51	0.26	0.57	0.57	?	0.57	0.57	0.57	33.72	32.24	67.66	68.15	64.74	0.84	0.81	1.76	1.77	1.68	1.00	2.00	100.05	99.95	0.17	100.05	0.18	0.49	0.17	0.48	0.50	
61.17	64.39	61.12	31.45	64.09	64.07	?	64.07	64.07	63.38	0.75	0.39	0.82	0.82	?	0.82	0.82	0.82	35.88	33.95	71.16	70.76	68.01	2.84	2.69	5.80	5.77	5.55	1.00	6.00	100.14	99.86	0.26	100.14	0.25	0.56	0.26	0.57	1.00	
62.28	65.56	62.16	32.21	65.60	65.56	?	65.55	65.55	64.54	0.94	0.50	1.05	1.05	?	1.04	1.04	1.03	34.84	32.72	72.54	71.09	68.50	4.79	4.50	10.23	10.03	9.68	1.00	10.00	100.29	99.74	0.37	100.29	0.36	0.70	0.37	0.73	1.50	
62.89	66.20	62.77	33.25	66.84	66.75	6.06	66.72	66.72	65.08	1.13	0.61	1.25	1.25	0.12	1.25	1.25	1.22	31.61	29.52	72.58	69.58	67.02	6.27	5.86	14.69	14.10	13.61	1.00	14.00	100.54	99.55	0.62	100.54	0.61	0.90	0.63	0.94	2.00	
63.07	66.39	62.99	33.61	67.99	67.84	4.50	67.76	67.76	65.47	1.29	0.71	1.44	1.44	0.10	1.44	1.44	1.39	27.20	25.31	72.27	67.38	64.47	7.04	6.56	19.03	17.79	17.05	1.00	18.00	101.00	99.24	0.80	100.99	0.79	1.06	0.82	1.13	2.50	
62.91	66.22	62.89	33.98	69.04	68.78	?	68.61	68.61	66.00	1.43	0.80	1.62	1.61	?	1.61	1.61	1.55	22.48	20.88	72.02	65.09	61.36	7.15	6.65	23.20	21.05	19.89	1.00	22.00	101.68	98.83	0.98	101.67	0.98	1.22	1.01	1.30	3.00	
62.47	65.75	62.51	34.15	70.05	69.64	?	69.28	69.28	65.26	1.56	0.88	1.79	1.78	?	1.77	1.77	1.68	18.98	17.62	73.27	64.11	58.89	7.11	6.60	27.67	24.33	22.41	1.00	26.00	102.73	98.33	1.17	102.73	1.15	1.36	1.21	1.50	3.50	
61.80	65.05	61.88	34.14	71.12	70.49	?	69.80	69.80	64.86	1.67	0.96	1.95	1.94	?	1.92	1.92	1.81	16.59	15.40	76.25	64.57	56.92	7.09	6.58	32.67	27.86	24.65	1.00	30.00	104.59	97.74	1.35	104.61	1.34	1.50	1.41	1.70	4.00	
60.94	64.15	61.06	33.85	72.34	71.43	?	70.18	70.18	63.91	1.77	1.03	2.11	2.09	?	2.06	2.06	1.91	14.86	13.78	80.28	65.96	54.79	7.07	6.56	38.13	31.60	26.40	1.00	34.00	110.80	97.05	1.52	111.57	1.51	1.63	1.60	1.88	4.50	
59.95	63.11	60.08	33.62	73.85	72.59	?	70.42	70.42	63.33	1.85	1.09	2.27	2.24	?	2.19	2.19	2.00	38.09	34.32	72.50	72.37	65.55	1.98	1.79	3.72	3.71	3.41	3.50	2.00	229.92	96.28	1.70	216.59	1.70	1.78	1.78	2.06	5.00	
58.86	61.96	58.97	33.62	75.81	74.14	?	70.53	70.53	62.49	1.92	1.15	2.43	2.39	?	2.30	2.30	2.08	37.22	33.45	73.81	73.85	64.81	6.00	5.42	11.65	11.65	10.41	3.50	6.00	11324.60	95.43	1.89	3343.79	1.87	1.90	1.96	2.22	5.50	
57.69	60.72	57.76	33.41	78.38	76.33	?	70.55	70.55	61.24	1.98	1.21	2.59	2.54	?	2.40	2.40	2.14	34.01	30.57	73.82	66.60	61.26	9.32	8.41	19.68	18.01	16.72	3.50	10.00	99999.00	94.51	2.06	99999.00	2.03	2.00	2.12	2.37	6.00	
56.46	59.43	56.49	33.13	81.70	79.33	?	70.54	70.54	59.89	2.02	1.25	2.76	2.71	?	2.48	2.48	2.18	29.53	26.45	73.35	53.82	55.76	11.42	10.25	27.43	20.83	21.52	3.50	14.00	99999.00	93.52	2.21	99999.00	2.18	2.09	2.26	2.50	6.50	
55.21	58.11	55.16	32.70	85.73	83.19	?	70.51	70.51	58.24	2.05	1.28	2.93	2.87	?	2.56	2.56	2.20	24.66	21.98	72.79	47.67	49.36	12.25	10.94	34.76	23.75	24.53	3.50	18.00	99999.00	92.47	2.35	99999.00	2.30	2.17	2.38	2.63	7.00	
53.94	56.78	53.82	32.45	90.24	87.71	?	70.44	70.44	56.63	2.06	1.31	3.09	3.04	?	2.62	2.62	2.22	20.54	18.26	73.74	50.67	43.38	12.34	10.99	42.30	30.25	26.15	3.50	22.00	99999.00	91.39	2.48	99999.00	2.42	2.23	2.49	2.74	7.50	
52.67	55.44	52.47	31.94	95.05	92.69	?	70.34	70.34	54.70	2.07	1.33	3.23	3.18	?	2.67	2.67	2.20	17.69	15.70	76.54	42.22	38.24	12.34	10.97	50.48	29.47	26.82	3.50	26.00	99999.00	90.27	2.59	99999.00	2.51	2.26	2.58	2.82	8.00	
51.41	54.11	51.13	31.37	100.00	97.92	?	70.23	70.23	52.84	2.07	1.34	3.34	3.31	?	2.71	2.71	2.19	15.67	13.90	80.57	41.74	33.84	12.34	10.95	59.30	32.82	26.84	3.50	30.00	99999.00	89.12	2.67	99999.00	2.59	2.27	2.65	2.89	8.50	
50.17	52.81	49.83	31.00	105.00	103.29	?	70.08	70.08	50.80	2.06	1.36	3.44	3.41	?	2.75	2.75	2.15	37.55	33.21	73.71	68.17	60.71	2.70	2.40	4.97	4.68	4.26	6.00	2.00	99999.00	87.95	2.78	99999.00	2.67	2.27	2.73	2.96	9.00	
48.96	51.54	48.57	30.31	110.04	108.71	?	69.88	69.88	48.59	2.06	1.35	3.51	3.50	?	2.77	2.77	2.11	34.83	31.11	74.09	58.92	56.71	7.56	6.80	14.98	12.48	12.08	6.00	6.00	99999.00	86.77	2.85	99999.00	2.77	2.24	2.81	3.02	9.50	
