Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	-109.65378638908146	3.4656257911722257	-0.03770201269895515	112.78205931940842	0.0	1.0	0.0	1.0	0.5
