Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.5	0.5	0.4	0.0	0.1	0.1	0.1	0.004	0.6	0.6	0.4	0.1	0.1	0.1	0.1	0.6	0.004
