Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	50.03	50.04	43.97	43.95	?	43.90	43.90	44.15	0.03	0.03	0.05	0.05	?	0.05	0.05	0.05	51.46	51.79	45.22	45.24	45.12	0.10	0.10	0.14	0.14	0.14	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
204.12	216.13	50.99	51.44	45.05	45.00	?	44.85	44.85	44.76	0.05	0.05	0.07	0.07	?	0.07	0.07	0.07	47.13	47.39	41.52	41.59	41.69	0.30	0.30	0.38	0.38	0.38	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
190.21	201.39	51.21	51.53	45.49	45.41	?	45.18	45.18	45.33	0.06	0.06	0.08	0.08	?	0.08	0.08	0.08	39.08	39.20	34.83	34.91	35.13	0.46	0.46	0.56	0.57	0.57	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.25	-0.50	-0.25	1.50	
180.88	191.52	50.89	50.73	45.47	45.35	?	45.06	45.06	45.47	0.07	0.07	0.10	0.09	?	0.09	0.09	0.10	31.49	31.48	28.58	28.67	28.92	0.58	0.58	0.69	0.69	0.70	1.00	14.00	99.00	101.01	-0.49	99.00	-0.49	-0.26	-0.49	-0.26	2.00	
174.62	184.90	50.20	50.05	45.12	44.96	4.19	44.62	44.62	44.66	0.08	0.08	0.11	0.11	0.01	0.10	0.10	0.10	25.31	25.24	23.49	23.62	23.85	0.66	0.65	0.77	0.77	0.78	1.00	18.00	98.76	101.26	-0.48	98.76	-0.48	-0.25	-0.48	-0.25	2.50	
170.43	180.46	49.24	49.13	44.52	44.34	6.30	43.97	43.97	44.37	0.09	0.09	0.12	0.12	0.02	0.11	0.11	0.12	23.06	23.00	21.43	?	21.76	0.68	0.68	0.80	?	0.81	1.00	22.00	98.52	101.51	-0.46	98.52	-0.46	-0.24	-0.46	-0.24	3.00	
167.62	177.48	48.12	47.84	43.77	43.56	6.54	43.18	43.18	43.14	0.10	0.10	0.13	0.12	0.02	0.12	0.12	0.12	21.86	21.82	20.18	15.46	20.48	0.69	0.68	0.80	0.62	0.81	1.00	26.00	98.30	101.74	-0.43	98.30	-0.43	-0.23	-0.43	-0.23	3.50	
165.74	175.49	46.90	46.79	42.91	42.69	6.12	42.30	42.30	42.09	0.11	0.11	0.14	0.14	0.02	0.13	0.13	0.13	20.08	20.04	18.54	13.48	18.81	0.69	0.69	0.81	0.59	0.82	1.00	30.00	98.09	101.96	-0.40	98.09	-0.40	-0.20	-0.40	-0.20	4.00	
164.48	174.15	45.64	44.91	41.98	41.74	5.51	41.36	41.36	41.13	0.12	0.12	0.15	0.15	0.02	0.15	0.15	0.15	18.15	18.12	16.86	12.16	17.11	0.70	0.70	0.82	0.59	0.83	1.00	34.00	97.90	102.16	-0.35	97.90	-0.35	-0.15	-0.35	-0.15	4.50	
193.94	205.35	44.38	43.59	41.00	40.76	4.87	40.38	40.39	39.89	0.14	0.13	0.16	0.16	0.02	0.16	0.16	0.16	47.28	46.85	42.43	42.68	42.28	0.20	0.20	0.25	0.25	0.25	3.50	2.00	97.74	102.34	-0.30	97.74	-0.30	-0.10	-0.30	-0.10	5.00	
177.77	188.23	43.13	42.71	40.03	39.79	4.14	39.43	39.44	38.93	0.15	0.14	0.17	0.17	0.02	0.17	0.17	0.17	40.83	40.38	36.89	37.79	36.70	0.61	0.61	0.72	0.74	0.72	3.50	6.00	97.61	102.50	-0.27	97.61	-0.27	-0.08	-0.27	-0.07	5.50	
166.93	176.75	41.92	41.43	39.10	38.87	3.36	38.53	38.53	37.87	0.15	0.15	0.18	0.18	0.02	0.18	0.18	0.17	32.99	32.57	30.20	32.72	30.08	0.92	0.90	1.05	1.13	1.04	3.50	10.00	97.49	102.63	-0.24	97.49	-0.24	-0.06	-0.24	-0.05	6.00	
159.67	169.06	40.75	40.18	38.22	37.98	2.59	37.67	37.67	37.06	0.16	0.16	0.19	0.18	0.01	0.18	0.18	0.18	26.41	26.04	24.59	?	24.54	1.12	1.10	1.25	?	1.25	3.50	14.00	97.40	102.75	-0.21	97.40	-0.21	-0.04	-0.21	-0.03	6.50	
154.80	163.91	39.64	39.42	37.37	37.15	1.88	36.86	36.86	36.30	0.17	0.17	0.19	0.19	0.01	0.19	0.19	0.19	25.02	24.69	23.09	?	22.99	1.15	1.13	1.29	?	1.29	3.50	18.00	97.32	102.86	-0.18	97.32	-0.18	-0.02	-0.18	-0.02	7.00	
151.54	160.45	38.58	38.66	36.57	36.36	1.26	36.09	36.10	35.92	0.18	0.18	0.20	0.20	0.01	0.19	0.19	0.19	23.30	22.97	21.32	11.87	21.20	1.16	1.15	1.31	0.73	1.31	3.50	22.00	97.26	102.95	-0.15	97.26	-0.15	-0.01	-0.15	-0.00	7.50	
149.35	158.13	37.58	37.80	35.80	35.61	0.77	35.37	35.37	35.42	0.18	0.18	0.20	0.20	0.00	0.20	0.20	0.20	20.99	20.68	19.22	9.13	19.09	1.18	1.16	1.33	0.64	1.33	3.50	26.00	97.21	103.03	-0.12	97.22	-0.12	0.01	-0.12	0.01	8.00	
147.88	156.58	36.64	36.93	35.07	34.89	0.43	34.67	34.68	34.71	0.19	0.19	0.21	0.21	0.00	0.21	0.21	0.21	18.68	18.38	17.18	7.77	17.05	1.20	1.18	1.35	0.61	1.34	3.50	30.00	97.19	103.09	-0.09	97.19	-0.09	0.03	-0.09	0.03	8.50	
169.84	179.83	35.75	36.28	34.36	34.20	0.22	34.00	34.00	33.93	0.20	0.20	0.21	0.21	0.00	0.21	0.21	0.21	40.90	40.28	37.63	38.20	36.93	0.31	0.30	0.35	0.35	0.34	6.00	2.00	97.18	103.14	-0.06	97.19	-0.07	0.05	-0.07	0.05	9.00	
157.25	166.50	34.91	35.34	33.67	33.52	0.11	33.34	33.34	33.36	0.20	0.21	0.22	0.22	0.00	0.22	0.22	0.22	34.67	34.22	32.17	36.96	31.78	0.85	0.84	0.94	1.07	0.93	6.00	6.00	97.19	103.18	-0.03	97.20	-0.03	0.07	-0.03	0.07	9.50	
148.81	157.56	34.11	34.42	32.99	32.85	0.06	32.68	32.69	32.47	0.21	0.21	0.23	0.23	0.00	0.22	0.22	0.22	28.77	28.42	26.94	?	26.64	1.20	1.18	1.30	?	1.29	6.00	10.00	97.22	103.19	0.01	97.23	-0.00	0.10	0.00	0.10	10.00	
143.15	151.57	33.37	33.86	31.57	31.38	1.31	31.13	31.13	31.01	0.11	0.12	0.13	0.13	0.01	0.13	0.13	0.13	27.51	27.17	25.33	?	24.92	1.22	1.21	1.35	?	1.33	6.00	14.00	97.27	103.19	0.04	97.29	0.03	0.13	0.04	0.13	10.50	
139.36	147.56	32.67	32.83	29.03	28.93	10.60	28.37	28.37	28.98	0.02	0.02	0.03	0.03	0.01	0.03	0.03	0.03	24.84	24.46	22.66	12.70	22.20	1.26	1.24	1.39	0.79	1.36	6.00	18.00	97.32	103.18	0.08	97.34	0.08	0.17	0.08	0.17	11.00	
136.82	144.87	32.00	32.09	28.41	28.31	10.84	27.76	27.76	28.35	0.02	0.02	0.04	0.04	0.02	0.04	0.04	0.04	21.70	21.30	19.80	10.01	19.35	1.29	1.27	1.43	0.73	1.40	6.00	22.00	97.36	103.14	0.12	97.38	0.12	0.21	0.12	0.21	11.50	
135.11	143.06	31.37	31.60	28.05	27.93	8.73	27.42	27.43	27.81	0.03	0.03	0.05	0.05	0.02	0.05	0.05	0.05	18.81	18.41	17.22	8.19	16.80	1.32	1.29	1.46	0.70	1.43	6.00	26.00	97.42	103.08	0.16	97.44	0.16	0.26	0.16	0.26	12.00	
151.07	159.96	30.78	31.07	27.76	27.62	7.13	27.16	27.16	27.29	0.04	0.04	0.06	0.06	0.02	0.06	0.06	0.06	35.72	35.86	33.85	34.61	33.76	0.38	0.38	0.41	0.41	0.40	8.50	2.00	97.50	102.99	0.20	97.52	0.20	0.30	0.20	0.30	12.50	
141.27	149.58	30.22	30.33	27.48	27.32	5.86	26.91	26.91	26.97	0.05	0.05	0.07	0.07	0.01	0.07	0.07	0.07	31.83	32.00	30.11	?	29.77	0.81	0.82	0.88	?	0.88	8.50	6.00	97.60	102.89	0.25	97.62	0.24	0.35	0.24	0.35	13.00	
134.70	142.62	29.68	29.48	27.19	27.02	4.82	26.65	26.65	26.64	0.06	0.06	0.08	0.08	0.01	0.08	0.08	0.08	29.24	29.31	27.06	?	26.44	0.88	0.88	0.98	?	0.96	8.50	10.00	97.73	102.76	0.29	97.75	0.29	0.39	0.29	0.39	13.50	
130.29	137.95	29.17	28.92	26.90	26.73	3.94	26.39	26.39	26.47	0.07	0.07	0.08	0.08	0.01	0.08	0.08	0.08	24.63	24.50	22.57	17.22	21.90	0.94	0.94	1.06	0.81	1.03	8.50	14.00	97.88	102.62	0.33	97.90	0.33	0.43	0.33	0.43	14.00	
127.34	134.83	28.69	28.47	26.61	26.44	3.19	26.13	26.13	26.24	0.08	0.08	0.09	0.09	0.01	0.09	0.09	0.09	20.25	20.02	18.61	11.63	18.00	1.00	0.99	1.12	0.71	1.09	8.50	18.00	98.04	102.45	0.36	98.06	0.37	0.47	0.36	0.47	14.50	
125.36	132.73	28.23	28.32	26.34	26.17	2.51	25.89	25.89	25.97	0.08	0.09	0.10	0.10	0.01	0.10	0.10	0.10	16.72	16.47	15.46	9.86	14.93	1.05	1.03	1.17	0.75	1.13	8.50	22.00	98.23	102.26	0.40	98.25	0.40	0.50	0.40	0.50	15.00	
136.46	144.49	27.79	27.91	26.06	25.89	1.96	25.63	25.64	25.59	0.09	0.09	0.11	0.10	0.01	0.10	0.10	0.10	31.53	31.67	26.92	26.69	27.90	0.04	0.04	0.07	0.07	0.07	11.00	2.00	98.44	102.06	0.43	98.46	0.43	0.53	0.43	0.53	15.50	
128.82	136.40	27.38	27.51	25.76	25.60	1.58	25.36	25.36	25.49	0.10	0.10	0.11	0.11	0.01	0.11	0.11	0.11	25.23	25.30	21.76	21.46	22.61	0.18	0.18	0.24	0.24	0.25	11.00	6.00	98.66	101.84	0.46	98.68	0.46	0.56	0.46	0.56	16.00	
123.70	130.98	26.98	27.06	25.46	25.30	1.31	25.07	25.07	25.41	0.10	0.10	0.12	0.12	0.01	0.11	0.11	0.12	19.21	19.26	17.03	16.68	17.59	0.33	0.33	0.41	0.40	0.42	11.00	10.00	98.90	101.61	0.49	98.92	0.49	0.58	0.49	0.58	16.50	
120.27	127.35	26.59	26.68	25.15	24.99	1.13	24.78	24.78	25.09	0.11	0.11	0.12	0.12	0.01	0.12	0.12	0.12	14.59	14.67	13.25	12.85	13.66	0.45	0.45	0.53	0.51	0.55	11.00	14.00	99.15	101.36	0.51	99.17	0.51	0.61	0.51	0.60	17.00	
125.08	132.43	26.23	26.35	24.83	24.69	1.00	24.48	24.48	24.90	0.11	0.11	0.12	0.12	0.01	0.12	0.12	0.13	28.74	28.44	25.83	25.62	25.77	0.13	0.13	0.15	0.15	0.15	13.50	2.00	99.42	101.10	0.53	99.44	0.53	0.63	0.53	0.62	17.50	
119.13	126.14	25.88	26.08	24.53	24.38	0.92	24.18	24.18	24.80	0.11	0.12	0.13	0.13	0.01	0.13	0.13	0.13	23.25	23.02	21.13	20.72	21.16	0.38	0.38	0.44	0.43	0.44	13.50	6.00	99.69	100.84	0.55	99.71	0.55	0.65	0.55	0.64	18.00	
115.14	121.91	25.54	25.28	24.23	24.08	0.85	23.88	23.89	24.41	0.12	0.12	0.13	0.13	0.00	0.13	0.13	0.13	17.72	17.61	16.30	15.80	16.39	0.56	0.56	0.64	0.62	0.64	13.50	10.00	99.98	100.56	0.56	100.00	0.57	0.67	0.56	0.66	18.50	
116.21	123.05	25.22	24.85	23.93	23.79	0.80	23.60	23.60	23.88	0.12	0.12	0.13	0.13	0.00	0.13	0.13	0.13	26.47	26.52	24.55	24.37	24.63	0.19	0.19	0.22	0.22	0.22	16.00	2.00	100.28	100.28	0.57	100.29	0.58	0.68	0.58	0.68	19.00	
111.58	118.14	24.91	24.57	23.65	23.51	0.76	23.32	23.33	23.34	0.12	0.12	0.14	0.14	0.00	0.14	0.14	0.14	20.40	20.46	19.00	18.60	19.19	0.49	0.50	0.55	0.54	0.55	16.00	6.00	100.58	99.99	0.59	100.60	0.59	0.69	0.59	0.69	19.50	
