Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
76.72	79.37	134.35	133.54	97.84	96.11	81.19	89.68	89.68	96.09	0.11	0.11	0.20	0.19	0.16	0.18	0.18	0.19	112.62	110.78	82.37	81.82	88.18	0.37	0.36	0.65	0.65	0.69	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
69.64	72.04	123.31	122.30	98.41	94.17	85.47	85.61	85.61	93.54	0.18	0.18	0.35	0.34	0.31	0.31	0.31	0.34	83.22	80.95	71.17	70.31	73.91	1.07	1.04	2.08	2.05	2.15	1.00	6.00	100.50	99.50	0.79	100.50	0.78	1.88	0.79	1.88	1.00	
64.89	67.13	114.35	112.16	97.84	91.52	84.37	82.18	82.18	92.47	0.24	0.24	0.50	0.47	0.44	0.43	0.43	0.47	67.46	65.25	64.02	62.80	65.56	1.78	1.73	3.58	3.51	3.66	1.00	10.00	100.91	99.11	0.95	100.91	0.94	2.24	0.96	2.24	1.50	
61.71	63.84	107.00	103.21	96.84	88.93	82.28	79.09	79.09	90.51	0.30	0.29	0.62	0.58	0.54	0.52	0.52	0.59	59.03	56.91	59.51	58.15	60.61	2.56	2.47	5.14	5.03	5.23	1.00	14.00	101.42	98.64	1.08	101.42	1.07	2.51	1.10	2.50	2.00	
59.58	61.63	100.90	95.57	96.07	87.08	80.07	76.62	76.62	87.99	0.34	0.32	0.73	0.67	0.62	0.60	0.60	0.68	54.36	52.27	56.42	54.98	57.37	3.38	3.25	6.59	6.42	6.70	1.00	18.00	102.04	98.10	1.17	102.04	1.16	2.71	1.20	2.70	2.50	
58.15	60.15	95.78	89.33	95.53	85.86	77.91	74.53	74.53	85.79	0.37	0.35	0.83	0.76	0.70	0.68	0.68	0.76	51.59	49.49	54.38	52.89	55.27	4.19	4.02	7.94	7.73	8.07	1.00	22.00	102.79	97.51	1.26	102.83	1.26	2.90	1.30	2.90	3.00	
57.19	59.16	91.44	85.39	94.76	84.64	75.81	72.28	72.28	82.90	0.42	0.40	0.93	0.85	0.78	0.75	0.75	0.84	49.74	47.63	52.80	51.29	53.66	4.99	4.78	9.17	8.91	9.31	1.00	26.00	103.93	96.88	1.40	104.18	1.38	3.09	1.44	3.10	3.50	
56.55	58.50	87.72	81.52	94.06	83.76	73.88	70.17	70.17	78.66	0.47	0.44	1.03	0.94	0.85	0.81	0.81	0.90	48.39	46.25	51.39	49.88	52.22	5.77	5.52	10.23	9.93	10.39	1.00	30.00	111.31	96.19	1.54	111.61	1.53	3.24	1.59	3.30	4.00	
56.12	58.05	84.51	77.04	93.50	83.29	72.12	68.27	68.27	76.56	0.52	0.49	1.12	1.03	0.92	0.88	0.88	0.97	47.39	?	50.12	48.63	?	6.52	?	11.12	10.80	?	1.00	34.00	310.25	95.43	1.68	546.45	1.67	3.43	1.75	3.50	4.50	
66.17	68.45	81.71	73.56	93.14	83.23	70.53	66.60	66.60	73.48	0.57	0.53	1.22	1.12	0.99	0.94	0.94	1.02	85.45	79.36	70.59	68.22	78.93	0.84	0.79	1.50	1.46	1.65	3.50	2.00	37698.75	94.60	1.82	74211.37	1.83	3.59	1.91	3.70	5.00	
