Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	76.84	76.85	67.84	67.76	49.11	67.44	67.44	68.05	0.02	0.02	0.05	0.05	0.03	0.05	0.05	0.05	79.86	80.51	68.48	68.37	69.37	0.10	0.10	0.17	0.17	0.18	1.00	2.00	100.05	99.95	0.17	100.05	0.17	0.49	0.17	0.48	0.50	
91.21	96.58	78.55	79.33	69.01	68.92	43.98	68.15	68.15	68.48	0.04	0.04	0.08	0.08	0.03	0.08	0.08	0.08	76.32	76.36	65.26	65.14	67.51	0.63	0.63	0.78	0.78	0.81	1.00	6.00	100.14	99.86	0.26	100.14	0.26	0.57	0.26	0.57	1.00	
92.88	98.34	79.43	80.13	70.13	69.96	42.09	68.79	68.79	69.89	0.07	0.07	0.12	0.12	0.03	0.12	0.12	0.12	67.88	67.22	60.20	60.04	61.25	1.42	1.41	1.61	1.61	1.64	1.00	10.00	100.27	99.74	0.38	100.27	0.37	0.73	0.37	0.73	1.50	
93.78	99.30	79.68	79.10	71.98	71.58	52.08	70.30	70.30	71.72	0.13	0.13	0.18	0.18	0.08	0.18	0.18	0.18	59.28	58.19	53.93	53.71	54.30	2.24	2.20	2.45	2.44	2.46	1.00	14.00	100.45	99.55	0.63	100.45	0.63	0.95	0.63	0.94	2.00	
94.06	99.59	79.47	78.44	73.08	72.56	55.43	71.17	71.17	71.35	0.19	0.19	0.24	0.24	0.11	0.24	0.24	0.24	52.23	51.06	48.29	48.06	48.34	2.95	2.88	3.17	3.16	3.17	1.00	18.00	100.78	99.24	0.82	100.78	0.82	1.13	0.82	1.13	2.50	
93.81	99.33	78.93	77.44	73.76	73.21	57.84	71.75	71.75	72.31	0.25	0.25	0.31	0.30	0.15	0.30	0.30	0.30	46.79	45.68	43.82	43.57	43.71	3.56	3.47	3.78	3.76	3.77	1.00	22.00	101.21	98.83	1.01	101.21	1.01	1.30	1.01	1.30	3.00	
93.15	98.63	78.15	75.82	73.86	73.34	58.99	71.82	71.82	70.75	0.32	0.31	0.37	0.37	0.18	0.37	0.37	0.36	42.80	41.78	40.48	40.23	40.21	4.07	3.98	4.29	4.27	4.26	1.00	26.00	101.76	98.33	1.20	101.77	1.20	1.49	1.21	1.50	3.50	
92.15	97.57	77.21	74.96	73.60	73.13	59.52	71.58	71.58	69.61	0.38	0.37	0.44	0.44	0.22	0.43	0.43	0.42	39.82	38.80	37.93	37.68	37.52	4.48	4.36	4.70	4.67	4.65	1.00	30.00	102.48	97.74	1.39	102.51	1.39	1.67	1.41	1.70	4.00	
90.88	96.23	76.17	71.73	73.10	72.69	59.72	71.13	71.13	68.06	0.45	0.43	0.51	0.51	0.25	0.50	0.50	0.48	37.46	36.45	35.91	35.66	35.50	4.80	4.67	5.02	4.98	4.96	1.00	34.00	103.46	97.05	1.56	103.54	1.56	1.84	1.60	1.88	4.50	
89.40	94.66	75.07	70.47	72.45	72.11	59.75	70.58	70.58	66.29	0.51	0.48	0.57	0.57	0.29	0.56	0.56	0.53	77.99	74.91	71.86	71.44	69.83	0.68	0.66	0.78	0.77	0.76	3.50	2.00	105.13	96.28	1.73	105.46	1.72	2.00	1.78	2.06	5.00	
87.77	92.93	73.95	69.79	71.74	71.46	59.80	69.99	69.99	65.26	0.57	0.54	0.63	0.63	0.32	0.62	0.62	0.58	72.02	68.70	67.07	65.79	64.09	2.40	2.31	2.63	2.59	2.53	3.50	6.00	124.87	95.43	1.91	120.08	1.89	2.15	1.96	2.22	5.50	
86.02	91.08	72.82	67.93	70.95	70.71	59.68	69.32	69.32	64.69	0.62	0.59	0.68	0.68	0.35	0.67	0.67	0.63	63.26	60.34	59.53	57.96	56.90	4.11	3.94	4.41	4.31	4.24	3.50	10.00	5450.74	94.51	2.05	1889.15	2.04	2.29	2.12	2.37	6.00	
84.20	89.15	71.71	66.56	70.04	69.84	59.16	68.48	68.48	64.17	0.67	0.63	0.73	0.73	0.38	0.71	0.71	0.68	55.94	53.54	53.03	51.35	50.89	5.58	5.36	5.93	5.75	5.71	3.50	14.00	99999.00	93.52	2.19	99999.00	2.18	2.43	2.26	2.50	6.50	
82.33	87.17	70.63	66.28	69.07	68.90	58.34	67.54	67.54	63.09	0.71	0.67	0.77	0.77	0.39	0.75	0.75	0.72	49.95	47.98	47.76	45.95	45.98	6.81	6.56	7.15	6.90	6.90	3.50	18.00	99999.00	92.47	2.32	99999.00	2.30	2.54	2.38	2.63	7.00	
80.43	85.16	69.58	66.46	68.13	67.98	57.60	66.64	66.64	62.51	0.74	0.72	0.80	0.80	0.40	0.79	0.79	0.75	45.61	43.84	43.88	42.06	42.23	7.81	7.52	8.15	7.83	7.86	3.50	22.00	99999.00	91.39	2.44	99999.00	2.41	2.66	2.49	2.74	7.50	
78.54	83.16	68.56	65.97	67.24	67.11	56.95	65.79	65.79	62.31	0.77	0.75	0.83	0.83	0.41	0.81	0.81	0.78	42.39	40.75	40.97	39.16	39.41	8.59	8.27	8.93	8.56	8.61	3.50	26.00	99999.00	90.27	2.54	99999.00	2.51	2.76	2.58	2.82	8.00	
76.66	81.17	67.59	66.27	66.37	66.26	56.36	64.98	64.98	61.71	0.79	0.78	0.85	0.85	0.42	0.83	0.83	0.80	39.79	38.19	38.64	36.80	37.17	9.20	8.85	9.54	9.11	9.20	3.50	30.00	99999.00	89.12	2.64	99999.00	2.59	2.83	2.65	2.89	8.50	
74.82	79.22	66.66	66.37	65.56	65.47	55.92	64.25	64.25	61.75	0.81	0.81	0.87	0.86	0.44	0.85	0.85	0.83	72.56	67.03	69.20	68.57	64.07	1.27	1.20	1.37	1.36	1.28	6.00	2.00	99999.00	87.95	2.74	99999.00	2.67	2.91	2.73	2.96	9.00	
73.01	77.31	65.78	65.37	64.80	64.73	55.62	63.59	63.59	61.44	0.83	0.82	0.88	0.88	0.45	0.87	0.87	0.85	66.32	62.02	63.43	61.50	59.04	3.83	3.62	4.07	3.97	3.83	6.00	6.00	99999.00	86.77	2.81	99999.00	2.75	2.98	2.81	3.02	9.50	
