0.0,0.3535959492428031
0.506,0.4859542782052333
0.592,0.5125888821602693
0.672,0.46807275722937125
0.756,0.5367906130699022
0.839,0.5154961585665992
0.928,0.5917568059111001
1.011,0.5727031335421373
1.256,0.6270053543275367
1.506,0.7339619219024184
2.008,0.9471354037495756
3.006,1.3070915481088403
4.006,1.7006384229449445
5.006,2.060448258578851
6.006,2.3672768215527906
7.011,2.6293853525319837
8.006,2.8229579089544155
9.006,2.9576595599917432
10.006,3.0778525042387317
11.006,3.1647462652081173
12.011,3.1946502681451814
13.008,3.21095039449973
14.006,3.11633055353413
15.006,3.0427962352184146
16.006,2.925104087812258
17.006,2.875381458039989
18.011,2.8062262209050854
19.008,2.7838678712340053
20.006,2.752376910157195
21.006,2.678050600284876
22.006,2.617465780837258
23.006,2.578179057785022
24.008,2.560558492384527
25.006,2.505559256513945
26.006,2.4788223190161496
27.006,2.406328650258205
28.006,2.453393578511868
29.011,2.548153348100917
30.008,2.8647719519362993
35.011,3.0986338797814206
40.011,3.442482737626701
50.006,3.36602365876405
60.006,3.36602365876405
