0.0,0.10000030000364053
0.003,0.10000060000070476
0.006,0.10000140001908964
0.014,0.07500150003003637
0.022,0.07500262509174681
0.042,0.08947833708475442
0.061,0.09643618988760698
0.089,0.09519576382224415
0.172,0.12741471728091747
0.256,0.13300535349960255
0.344,0.14109505979501927
0.422,0.15724097551133862
0.506,0.1745537092222144
0.592,0.19393016111951528
0.672,0.19902765812281537
0.756,0.2111116964602752
0.839,0.22279920214045598
0.928,0.2606802100091883
1.011,0.2573301558582231
1.256,0.31256676901652014
1.506,0.3760319813821761
1.761,0.4468338197920796
2.008,0.6341855253613421
3.006,1.0155743886015363
4.006,1.413445137810898
5.006,1.7844109271173858
6.006,2.119363851926284
7.011,2.3811165367418634
8.006,2.5781347208868377
9.006,2.730453557189394
10.006,2.884288904723431
11.006,3.0163857156474263
12.011,3.1324607664350106
15.006,2.9450308922026736
20.006,2.6802132250730537
25.006,2.5072382938599125
30.008,2.5072382938599125
