Time	F	S	L	N	E(L/N)
0.0	-0.00127	8.699999999999998E-4	-4.000000000000003E-4	0.999365	-4.0000000000000034E-4
0.5	-0.0013484084044361106	9.08738098652186E-4	-4.396703057839245E-4	0.9986911840072705	-4.396744174257415E-4
1.0	-0.0014144784083431608	9.337777396567188E-4	-4.80700668686442E-4	0.9979848862866306	-4.80713472694754E-4
1.5	-0.0014670534805220723	9.574469287780426E-4	-5.096065517440298E-4	0.9972528066473326	-5.09631751722255E-4
2.0	-0.0015056072381758043	9.787598488740792E-4	-5.26847389301725E-4	0.9965020070175652	-5.268882391264454E-4
2.5	-0.0015296703985127678	9.801693824422137E-4	-5.49501016070554E-4	0.9957399079986667	-5.495554177936354E-4
3.0	-0.0015373495766486628	9.822096574232052E-4	-5.551399192254575E-4	0.9949742896862231	-5.552146585051412E-4
3.5	-0.0015296315693954562	9.680709189121541E-4	-5.615606504833022E-4	0.9942132798899581	-5.616460831753744E-4
4.0	-0.0015045966035878604	9.506242647736808E-4	-5.539723388141796E-4	0.9934653585749562	-5.540622398975276E-4
4.5	-0.0014617318662934317	9.317985728786619E-4	-5.2993329341477E-4	0.9927393623670083	-5.300342508486505E-4
5.0	-0.0014005391029405434	8.988974855356238E-4	-5.016416174049194E-4	0.9920444737987779	-5.017431474483901E-4
5.5	-0.0013113380754916047	8.553533951253936E-4	-4.5598468036621133E-4	0.9913944023847685	-4.560884172404885E-4
6.0	-0.0011913539262694954	7.884649983436377E-4	-4.0288892792585763E-4	0.990804400033225	-4.0299552576647296E-4
6.5	-0.0010484155912680543	7.085520702394215E-4	-3.3986352102863276E-4	0.9902856078858321	-3.39951160798053E-4
7.0	-8.903255156691175E-4	6.212820769766354E-4	-2.6904343869248203E-4	0.9898451007662671	-2.691293878093651E-4
7.5	-7.253994188224347E-4	5.320370044781272E-4	-1.933624143443075E-4	0.9894858910772343	-1.9346210496194822E-4
8.0	-5.632221135827318E-4	4.4086058173531915E-4	-1.2236153184741266E-4	0.9892069285856507	-1.2246605525072514E-4
8.5	-4.1144995985670376E-4	3.5903078223084947E-4	-5.241917762585435E-5	0.9890031137789534	-5.2523553522240337E-5
9.0	-2.7834178551687055E-4	2.871852646721479E-4	8.843479155277367E-6	0.9888653090418664	8.741894737984196E-6
9.5	-1.7166388219504625E-4	2.3309605491832154E-4	6.143217272327529E-5	0.9887803221749948	6.134921425073504E-5
10.0	-1.0001731518860592E-4	2.0011273822100853E-4	1.0009542303240263E-4	0.9887309301267767	1.0002561303875667E-4
10.5	-4.976395288490937E-5	1.8019302097568683E-4	1.3042906809077748E-4	0.9887063966798609	1.303578549286644E-4
11.0	-2.5735119862874322E-6	1.6343658829297972E-4	1.6086307630669232E-4	0.9887050342500736	1.6077473683056442E-4
11.5	4.0397187554552956E-5	1.4854149042451288E-4	1.8893867797906583E-4	0.9887249468348421	1.8883993350360612E-4
12.0	7.895979220166992E-5	1.3473710134191634E-4	2.1369689354358624E-4	0.9887641123878739	2.1348584798008648E-4
12.5	1.11671799211583E-4	1.2324119206518516E-4	2.3491299127676818E-4	0.9888202321530815	2.3459893717695684E-4
13.0	1.411936558321455E-4	1.1430941973414531E-4	2.5550307556629077E-4	0.9888908811868826	2.5498901387700594E-4
13.5	1.6298351026057122E-4	1.0723366398158858E-4	2.702171742421598E-4	0.9889733085520894	2.6961433159994384E-4
14.0	1.8373334995160404E-4	1.0257066382400026E-4	2.863040137756043E-4	0.9890647534420353	2.854259664360909E-4
14.5	1.9891512625510907E-4	9.989070450732503E-5	2.988058307624341E-4	0.9891621616908345	2.976347775753683E-4
15.0	2.0246852238157823E-4	9.985167765148842E-5	3.023202000330667E-4	0.9892620044909161	3.0116371978989583E-4
15.5	2.0217413055585688E-4	1.0004601412793862E-4	3.022201446837955E-4	0.9893624676154985	3.0090859168051823E-4
16.0	2.0550263142962258E-4	1.0023567495545622E-4	3.057383063850788E-4	0.989463069423846	3.0421221504159845E-4
16.5	2.0369943907433896E-4	9.941643024641893E-5	3.0311586932075786E-4	0.9895628338445871	3.017224243828861E-4
17.0	1.9904376534216216E-4	9.731760573977236E-5	2.963613710819345E-4	0.9896606701203469	2.950587033431435E-4
17.5	1.9777688939614038E-4	9.615110458363835E-5	2.9392799397977873E-4	0.9897556848896047	2.921848730741981E-4
18.0	1.868528260488992E-4	9.49587950846729E-5	2.818116211335721E-4	0.9898456024385137	2.806403220875567E-4
18.5	1.6818724530815544E-4	9.400244267207566E-5	2.6218968798023107E-4	0.9899286634522053	2.614396456703189E-4
19.0	1.4950112072832636E-4	9.41793227204065E-5	2.4368044344873286E-4	0.9900030243241027	2.4305516981639624E-4
19.5	1.299109706719235E-4	9.609669130090629E-5	2.260076619728298E-4	0.9900664197629298	2.253252292946078E-4
