Time	F	S	L	N	E(L/N)
0.0	0.003999999999999997	0.03598802395209581	0.010000000000000002	1.002	0.010000000000000002
0.5	0.006084280654396996	0.038531757379712164	0.014699400826350122	1.0050423700474531	0.014614593889166532
1.0	0.008006910904343065	0.040884754577234214	0.019083516381004896	1.009089124496281	0.01876503213176361
1.5	0.00983185190738444	0.04299150090584736	0.023160223589734283	1.0141119956587004	0.02240546829122298
2.0	0.01148535967114723	0.04443467708735374	0.026426108475681817	1.0200833809032734	0.025015335454235507
2.5	0.012750676160748287	0.04571697252843538	0.029152810506716965	1.0268742603577055	0.026894336738803846
3.0	0.014169258034340828	0.04740727505145149	0.03249047460750324	1.0345780090438936	0.02914328891798251
3.5	0.015939034042798183	0.04844937133724985	0.03552583663959441	1.0434941428938869	0.0309656189459125
4.0	0.01793658064554285	0.04954373057253814	0.038861502691035325	1.0538144646955425	0.03291471156176982
4.5	0.020092330877918122	0.05066149086277544	0.04239254331090043	1.0657039405586561	0.034907115688274495
5.0	0.022245643943521614	0.051758052197574546	0.04589350032131244	1.079302595106505	0.03674341956941283
5.5	0.024385148229675777	0.05312467275233848	0.04967645325604571	1.0946931410195126	0.03874976106112513
6.0	0.02634581622618811	0.05464861933243171	0.05342442879819035	1.111861133124965	0.04079615536626925
6.5	0.028141203745072712	0.05593246700148096	0.05672999203329141	1.130764856230031	0.04261762303556481
7.0	0.02991268319676303	0.056729540616225406	0.05958845883390675	1.151461772677199	0.043928837599305826
7.5	0.03168564790916298	0.057267864970363534	0.062269209272365636	1.1740230480468055	0.04499395403443219
8.0	0.03333979027693431	0.05750694283471499	0.0644744185521887	1.1986806650711967	0.04547750265918898
8.5	0.034769640156793846	0.057606070368054915	0.06622230811706195	1.2255892774698622	0.04563022333741074
9.0	0.03586192971724021	0.05785030737702739	0.06771227483098106	1.2547836266865064	0.04572997085412743
9.5	0.03676834087937868	0.05842972767729586	0.06931822793547962	1.2861122746213127	0.04610542900900731
10.0	0.03745748747087073	0.058535826815495795	0.07012664530619439	1.319221463639026	0.04636435822194925
10.5	0.03805921263591685	0.058465178835430655	0.07067357842462627	1.3540285811002934	0.04658465194181286
11.0	0.038742655524404576	0.05839254359617888	0.07138633300850768	1.3908047418115634	0.0467889675309799
11.5	0.039501189028838736	0.05822397672590537	0.07213327020701381	1.4300396864644669	0.04677730166589778
12.0	0.04029074171699617	0.05798372547556318	0.07279351131169018	1.4725248511807791	0.04663648437518099
12.5	0.040971282448057665	0.05761961909659963	0.07300928069817317	1.518684374896859	0.04658342439661899
13.0	0.041605479849023706	0.057375610388522146	0.07345308270760076	1.5681601901859328	0.046739617203660655
13.5	0.04207147616354636	0.05656465137786304	0.07294385002854471	1.6201268584081574	0.04689408132922095
14.0	0.04268305746653485	0.05584917547032978	0.07290188043911046	1.6728597958413112	0.04700721884115962
14.5	0.04349138048818128	0.055221770133841476	0.07317625708848327	1.7280419780336906	0.046804064546177596
15.0	0.04425107690659734	0.05430948991063491	0.0728658590870946	1.7854513250781716	0.04631375190630216
15.5	0.044640953406788315	0.05339743780004378	0.0722665881578546	1.8446754596490538	0.04586416936801771
16.0	0.04465230865307761	0.05254993767583974	0.07134369383371596	1.9049344909916917	0.04578366159973457
16.5	0.044644983518022076	0.05144002872416143	0.07006762614819406	1.9667253812640464	0.04551575993552769
17.0	0.04476633184609856	0.0504091642169879	0.06918656407690844	2.0312750956801766	0.044656063705822674
17.5	0.04487386759814298	0.04999093815425635	0.06909991203637396	2.097855197644239	0.04431298048429966
18.0	0.044171340126781485	0.049115455925987414	0.06714691120425094	2.1629586325166765	0.04466513511386821
18.5	0.04346812316427524	0.04710939440069603	0.06396878355566009	2.226894465317227	0.04406311375282915
19.0	0.04334475820816576	0.04517265232871581	0.06169451959583928	2.291415642669162	0.042317652334828156
19.5	0.04049706147986413	0.04349721058081238	0.056938214058198246	2.3469704839548076	0.042693621519940654
