Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	61.40	31.08	71.22	71.00	?	71.56	71.54	70.69	0.53	0.27	0.65	0.65	?	0.65	0.65	0.64	34.94	33.99	77.60	78.74	74.08	0.88	0.86	2.02	2.05	1.93	1.00	2.00	100.05	99.95	0.17	100.05	0.18	0.49	0.17	0.48	0.50	
204.12	216.13	64.28	32.91	74.46	74.02	?	74.54	74.49	72.56	0.79	0.41	0.96	0.95	?	0.96	0.96	0.94	34.86	33.63	72.36	70.99	69.51	2.78	2.68	5.94	5.83	5.72	1.00	6.00	100.14	99.86	0.26	100.14	0.25	0.56	0.26	0.57	1.00	
190.21	201.39	65.75	33.82	76.21	75.59	?	76.01	75.92	73.83	1.00	0.52	1.21	1.20	?	1.21	1.21	1.18	30.42	29.23	60.87	59.04	58.74	4.23	4.06	8.71	8.46	8.42	1.00	10.00	100.30	99.74	0.38	100.30	0.37	0.71	0.37	0.73	1.50	
180.88	191.52	66.17	34.48	76.42	75.68	?	75.97	75.85	73.69	1.19	0.64	1.43	1.42	?	1.42	1.42	1.38	25.32	24.24	49.93	47.91	48.32	5.08	4.86	10.31	9.90	9.99	1.00	14.00	100.55	99.55	0.62	100.55	0.62	0.93	0.63	0.94	2.00	
174.62	184.90	65.81	34.72	75.99	75.16	?	75.30	75.15	71.72	1.35	0.74	1.61	1.59	?	1.59	1.59	1.53	20.92	19.98	41.21	39.23	39.95	5.47	5.23	11.11	10.58	10.78	1.00	18.00	101.03	99.24	0.80	101.03	0.79	1.06	0.82	1.13	2.50	
170.43	180.46	64.92	34.74	74.94	74.06	?	74.04	73.86	71.09	1.48	0.82	1.75	1.73	?	1.73	1.73	1.67	17.54	16.73	34.77	32.94	33.76	5.64	5.38	11.50	10.90	11.16	1.00	22.00	101.74	98.83	0.98	101.75	0.98	1.27	1.01	1.30	3.00	
167.62	177.48	63.66	34.40	73.48	72.59	?	72.43	72.22	68.18	1.59	0.90	1.88	1.86	?	1.86	1.85	1.76	15.06	14.35	30.10	28.44	29.25	5.70	5.43	11.69	11.05	11.36	1.00	26.00	102.80	98.33	1.17	102.83	1.16	1.41	1.21	1.50	3.50	
165.74	175.49	62.16	34.14	71.77	70.86	?	70.58	70.35	65.98	1.69	0.97	1.99	1.97	?	1.96	1.95	1.85	13.25	12.62	26.69	25.19	25.94	5.71	5.44	11.79	11.13	11.46	1.00	30.00	104.41	97.74	1.37	104.57	1.34	1.58	1.41	1.70	4.00	
164.48	174.15	60.53	33.37	69.90	69.00	?	68.62	68.37	64.26	1.77	1.02	2.07	2.05	?	2.04	2.04	1.93	11.89	11.32	24.15	22.77	23.47	5.71	5.44	11.86	11.19	11.53	1.00	34.00	107.29	97.05	1.53	107.88	1.52	1.77	1.60	1.88	4.50	
193.94	205.35	58.84	32.89	67.95	67.06	?	66.60	66.33	61.58	1.83	1.08	2.14	2.12	?	2.11	2.10	1.98	37.47	34.26	72.79	71.09	66.99	1.97	1.81	3.76	3.69	3.50	3.50	2.00	114.04	96.28	1.71	116.96	1.69	1.90	1.78	2.06	5.00	
177.77	188.23	57.15	32.58	65.98	65.10	?	64.59	64.31	59.98	1.89	1.13	2.20	2.17	?	2.16	2.15	2.03	33.86	31.13	63.53	58.18	59.02	5.53	5.10	10.32	9.54	9.66	3.50	6.00	153.55	95.43	1.90	177.98	1.86	2.08	1.96	2.22	5.50	
166.93	176.75	55.48	32.01	64.04	63.18	?	62.62	62.33	58.99	1.93	1.17	2.24	2.22	?	2.20	2.19	2.09	28.02	25.85	51.89	45.69	48.60	7.79	7.20	14.51	12.89	13.66	3.50	10.00	968.94	94.51	2.06	1740.31	2.02	2.28	2.12	2.37	6.00	
159.67	169.06	53.86	31.47	62.19	61.34	?	60.75	60.45	57.92	1.96	1.20	2.27	2.25	?	2.23	2.22	2.14	22.86	21.10	42.34	36.09	39.69	8.97	8.29	16.81	14.43	15.81	3.50	14.00	44049.19	93.52	2.22	90144.14	2.18	2.47	2.26	2.50	6.50	
154.80	163.91	52.30	31.08	60.43	59.60	?	58.98	58.68	57.11	1.98	1.23	2.29	2.27	?	2.25	2.24	2.19	18.88	17.39	35.22	28.84	32.94	9.51	8.76	17.98	14.81	16.85	3.50	18.00	99999.00	92.47	2.36	99999.00	2.30	2.66	2.38	2.63	7.00	
151.54	160.45	50.82	30.71	58.75	57.93	?	57.30	57.00	56.98	1.99	1.26	2.30	2.28	?	2.26	2.25	2.25	16.00	14.72	30.11	24.61	28.10	9.74	8.96	18.59	15.26	17.38	3.50	22.00	99999.00	91.39	2.49	99999.00	2.43	2.89	2.49	2.74	7.50	
149.35	158.13	49.42	30.13	57.16	56.36	?	55.71	55.40	55.57	1.99	1.27	2.31	2.28	?	2.26	2.25	2.26	13.93	12.79	26.44	21.32	24.63	9.83	9.03	18.93	15.32	17.66	3.50	26.00	99999.00	90.27	2.59	99999.00	2.53	2.99	2.58	2.82	8.00	
147.88	156.58	48.10	29.54	55.66	54.87	?	54.21	53.91	54.23	1.99	1.28	2.30	2.28	?	2.25	2.24	2.25	12.38	11.37	23.71	19.15	22.05	9.86	9.05	19.15	15.51	17.83	3.50	30.00	99999.00	89.12	2.68	99999.00	2.61	3.07	2.65	2.89	8.50	
169.84	179.83	46.86	29.04	54.23	53.45	?	52.79	52.49	52.94	1.98	1.29	2.29	2.27	?	2.24	2.23	2.25	34.82	31.50	62.62	60.09	58.09	2.54	2.31	4.41	4.26	4.14	6.00	2.00	99999.00	87.95	2.76	99999.00	2.67	3.15	2.73	2.96	9.00	
157.25	166.50	45.69	28.48	52.86	52.10	?	51.44	51.14	51.94	1.97	1.29	2.28	2.25	?	2.23	2.22	2.25	30.11	27.65	53.52	47.81	50.77	6.65	6.13	11.61	10.52	11.09	6.00	6.00	99999.00	86.77	2.84	99999.00	2.74	3.24	2.81	3.02	9.50	
148.81	157.56	44.59	27.88	51.57	50.82	?	50.17	49.87	50.28	1.96	1.29	2.26	2.24	?	2.21	2.20	2.22	24.67	22.75	43.85	40.34	41.73	9.09	8.40	16.07	14.89	15.36	6.00	10.00	99999.00	85.57	2.91	99999.00	2.81	3.28	2.88	3.08	10.00	
143.15	151.57	43.55	27.53	50.36	49.62	?	48.97	48.68	49.57	1.95	1.29	2.24	2.22	?	2.19	2.18	2.22	20.00	18.43	35.78	29.04	33.92	10.25	9.46	18.35	15.06	17.45	6.00	14.00	99999.00	84.35	3.00	99999.00	2.88	3.37	2.95	3.13	10.50	
139.36	147.56	42.58	26.73	49.20	48.48	?	47.84	47.55	48.15	1.94	1.28	2.22	2.19	?	2.17	2.16	2.18	16.65	15.29	30.08	24.01	28.33	10.78	9.91	19.57	15.75	18.48	6.00	18.00	99999.00	83.12	3.03	99999.00	2.95	3.38	3.02	3.16	11.00	
136.82	144.87	41.67	26.26	48.05	47.35	?	46.72	46.44	46.68	1.93	1.27	2.19	2.16	?	2.14	2.13	2.14	14.25	13.06	26.02	21.05	24.38	11.01	10.10	20.24	16.47	19.00	6.00	22.00	99999.00	81.89	3.10	99999.00	3.02	3.36	3.09	3.18	11.50	
