Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	75.03	33.65	65.56	65.53	?	65.18	65.18	65.69	0.58	0.26	0.53	0.53	?	0.53	0.53	0.53	35.61	34.03	68.17	68.90	66.15	0.78	0.75	1.55	1.56	1.50	1.00	2.00	99.75	100.25	-0.51	99.75	-0.50	-0.21	-0.50	-0.22	0.50	
204.12	216.13	75.98	33.95	66.78	66.69	2.97	66.00	66.00	65.97	0.82	0.37	0.76	0.76	0.03	0.75	0.75	0.75	33.56	31.90	63.82	65.36	61.81	2.24	2.13	4.38	4.48	4.25	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.25	-0.51	-0.24	1.00	
190.21	201.39	76.21	33.56	67.35	67.20	21.22	66.18	66.18	66.66	1.00	0.45	0.93	0.93	0.30	0.91	0.91	0.92	30.06	28.55	56.47	58.81	54.67	3.39	3.22	6.56	6.83	6.36	1.00	10.00	99.27	100.76	-0.50	99.27	-0.51	-0.26	-0.50	-0.25	1.50	
180.88	191.52	75.89	32.63	67.43	67.19	24.40	65.90	65.90	67.08	1.14	0.51	1.07	1.06	0.40	1.04	1.04	1.06	26.69	25.31	49.58	52.89	47.95	4.28	4.06	8.19	8.72	7.92	1.00	14.00	99.08	101.01	-0.51	99.08	-0.51	-0.25	-0.49	-0.26	2.00	
174.62	184.90	75.19	31.98	67.12	66.81	25.27	65.28	65.28	65.71	1.25	0.56	1.18	1.17	0.46	1.15	1.15	1.16	23.76	22.52	43.76	49.19	42.32	4.97	4.71	9.40	10.54	9.09	1.00	18.00	98.95	101.26	-0.50	98.96	-0.51	-0.28	-0.48	-0.25	2.50	
170.43	180.46	74.22	31.37	66.52	66.15	25.32	64.42	64.42	65.48	1.35	0.60	1.27	1.27	0.51	1.24	1.24	1.26	21.42	20.33	39.12	?	37.86	5.55	5.27	10.39	?	10.06	1.00	22.00	98.92	101.51	-0.49	98.93	-0.48	-0.26	-0.46	-0.24	3.00	
167.62	177.48	73.07	30.57	65.73	65.30	25.04	63.41	63.41	63.54	1.44	0.64	1.36	1.35	0.54	1.32	1.32	1.32	19.56	18.59	35.41	?	34.29	6.07	5.76	11.24	?	10.89	1.00	26.00	99.05	101.74	-0.47	99.09	-0.48	-0.28	-0.43	-0.23	3.50	
165.74	175.49	71.81	30.13	64.80	64.32	24.64	62.30	62.30	62.03	1.51	0.68	1.43	1.42	0.58	1.38	1.38	1.38	18.04	17.14	32.36	?	31.35	6.53	6.21	11.98	?	11.61	1.00	30.00	99.51	101.96	-0.44	99.71	-0.46	-0.27	-0.40	-0.20	4.00	
164.48	174.15	70.49	29.24	63.78	63.26	24.25	61.14	61.14	60.82	1.58	0.70	1.50	1.49	0.61	1.45	1.45	1.44	16.78	15.94	29.85	?	28.95	6.96	6.61	12.64	?	12.26	1.00	34.00	101.19	102.16	-0.41	101.93	-0.41	-0.23	-0.35	-0.15	4.50	
193.94	205.35	69.16	28.87	62.71	62.17	23.83	59.96	59.96	59.14	1.64	0.74	1.56	1.55	0.64	1.50	1.50	1.49	34.26	30.27	64.28	66.03	62.37	1.43	1.27	2.67	2.74	2.60	3.50	2.00	109.72	102.34	-0.37	114.49	-0.38	-0.21	-0.30	-0.10	5.00	
177.77	188.23	67.83	28.55	61.63	61.06	23.35	58.80	58.80	58.79	1.69	0.77	1.61	1.60	0.66	1.55	1.55	1.55	31.66	28.24	58.28	57.44	56.10	4.06	3.63	7.47	7.37	7.21	3.50	6.00	304.62	102.50	-0.32	380.65	-0.35	-0.15	-0.27	-0.07	5.50	
166.93	176.75	66.52	27.96	60.55	59.97	22.90	57.66	57.66	58.00	1.73	0.79	1.66	1.64	0.67	1.59	1.59	1.60	27.86	25.17	50.69	50.08	48.76	6.05	5.48	11.07	10.94	10.67	3.50	10.00	27708.67	102.63	-0.30	33077.54	-0.32	-0.12	-0.24	-0.05	6.00	
159.67	169.06	65.25	27.48	59.49	58.89	22.47	56.55	56.55	57.32	1.77	0.82	1.69	1.68	0.69	1.62	1.62	1.64	24.58	22.46	44.29	?	42.74	7.58	6.94	13.77	?	13.32	3.50	14.00	99999.00	102.75	-0.27	99999.00	-0.28	-0.08	-0.21	-0.03	6.50	
154.80	163.91	64.03	27.34	58.46	57.85	22.07	55.48	55.48	56.07	1.81	0.85	1.73	1.71	0.71	1.65	1.65	1.67	21.94	20.21	39.18	?	37.87	8.83	8.14	15.91	?	15.40	3.50	18.00	99999.00	102.86	-0.22	99999.00	-0.25	-0.07	-0.18	-0.02	7.00	
151.54	160.45	62.86	27.26	57.46	56.84	21.70	54.46	54.46	55.68	1.84	0.88	1.76	1.74	0.72	1.68	1.68	1.71	19.89	18.41	35.17	?	34.02	9.91	9.18	17.72	?	17.16	3.50	22.00	99999.00	102.95	-0.17	99999.00	-0.21	-0.03	-0.15	-0.00	7.50	
149.35	158.13	61.74	26.97	56.50	55.88	21.36	53.48	53.48	55.19	1.87	0.90	1.78	1.77	0.74	1.71	1.71	1.75	18.24	16.95	31.96	?	30.93	10.87	10.11	19.27	?	18.67	3.50	26.00	99999.00	103.03	-0.14	99999.00	-0.18	0.01	-0.12	0.01	8.00	
147.88	156.58	60.67	26.88	55.58	54.96	21.04	52.55	52.55	54.12	1.90	0.93	1.81	1.79	0.75	1.73	1.73	1.77	16.87	15.70	29.33	?	28.42	11.71	10.90	20.61	?	19.99	3.50	30.00	99999.00	103.09	-0.09	99999.00	-0.14	0.02	-0.09	0.03	8.50	
169.84	179.83	59.65	26.72	54.71	54.08	20.74	51.67	51.67	54.34	1.93	0.95	1.83	1.82	0.76	1.75	1.75	1.82	32.27	27.62	58.19	60.58	56.94	1.83	1.57	3.21	3.32	3.15	6.00	2.00	99999.00	103.14	-0.05	99999.00	-0.11	0.09	-0.07	0.05	9.00	
