i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
0	0	9	-1.0	-2.0	0.1	0.0	0.9	0.04622374348616981	0.046317840984342044	0.04630728633608275	0.04684999626745393	0.046344421033459295	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0020336262602509876	0.0018057261455626116	0.01345713158065595	0.0026073228936908314	2.0	0.013228604820919929	0.0023762929039988327	2.0
0	1	9	-1.0	-2.0	0.6	0.6	0.9	0.14886441693359562	0.14880564257191323	0.14883229651969007	0.14885822267511453	0.14884273318800761	0.0	0.14888488755381452	0.1488693980667076	0.0	3.948960253511973E-4	2.1579286874180172E-4	4.161093351332474E-5	1.4567164798793376E-4	2.0	1.3750238815260938E-4	3.346031160065458E-5	2.0
0	2	9	-1.0	-2.0	1.1	1.2	0.9	0.19970238258364614	0.19970254866611903	0.19971799180833338	0.1997915331684941	0.19978979647843736	0.0	0.19980705030399626	0.19980531361393952	0.0	8.316495861272269E-7	7.815938138359641E-5	4.4631761001972305E-4	4.3762506187955733E-4	2.0	5.239812216376491E-4	5.152893487312074E-4	2.0
0	3	9	-1.0	-2.0	1.6	1.7999999999999998	0.9	0.23711125353730983	0.23714530134239814	0.23705662935061944	0.23730826554366596	0.23729973449849867	0.0	0.2372195794492012	0.2372110484040339	0.0	1.4358390933340645E-4	2.304001964776642E-4	8.305392102659565E-4	7.945893579286788E-4	2.0	4.5675256322390913E-4	4.2078926635167474E-4	2.0
0	4	9	-1.0	-2.0	2.1	2.4	0.9	0.2668498253811411	0.2669173963535009	0.26683920965871244	0.2671741455037159	0.2671536052722507	0.0	0.2670958866324406	0.2670753464009754	0.0	2.531851698957E-4	3.9782426588064745E-5	0.001214627583242703	0.0011377450917792133	2.0	9.216714200084891E-4	8.447663895731722E-4	2.0
0	5	9	-1.0	-2.0	2.6	3.0	0.9	0.29202075897715746	0.2912976804986823	0.29158019162007287	0.2916593351339519	0.291626739188172	0.0	0.29194304156090123	0.2919104456151213	0.0	0.0024791895113923804	0.0015098239872081449	0.0012384312806005412	0.0013501978170866486	2.0	2.661720338987477E-4	3.778299949329698E-4	2.0
0	6	9	-1.0	-2.0	3.1	3.5999999999999996	0.9	0.3125656554690423	0.3124846825379891	0.3126381699747506	0.3129606026804009	0.31291795354552326	0.0	0.31311531391846514	0.31307266478358753	0.0	2.5909251184911956E-4	2.3197076779497654E-4	0.0012627678093865729	0.001126482201623152	2.0	0.0017569927049592485	0.0016207744894542197	2.0
0	7	9	-1.0	-2.0	3.6	4.2	0.9	0.33105720029890184	0.33073655697689947	0.33085401634711864	0.33133089616390565	0.3312808928145464	0.0	0.33145063863592494	0.3314006352865657	0.0	9.690128336123034E-4	6.139311335824152E-4	8.26391254508834E-4	6.754632353789897E-4	2.0	0.0011877243223436145	0.001036850858169259	2.0
0	8	9	-1.0	-2.0	4.1	4.8	0.9	0.3472012809435324	0.3458921449873422	0.34679494522404225	0.34660049081656374	0.3465458726796458	0.0	0.3475140639558898	0.34745944581897187	0.0	0.00377766086709576	0.0011710026774469932	0.001731878330159173	0.0018894730175501389	2.0	9.004638076697712E-4	7.432833482400442E-4	2.0
0	9	9	-1.0	-2.0	4.6	5.3999999999999995	0.9	0.36186438563811385	0.3621551229451152	0.3608670330411222	0.3630184317843812	0.3629616620475636	0.0	0.36170998137158905	0.36165321163477143	0.0	8.031200915297787E-4	0.0027599536182175482	0.003184090224047124	0.0030276958532416565	2.0	4.2678202425246663E-4	5.837425492852821E-4	2.0
1	0	9	-2.2	-2.6	0.1	0.0	0.9	0.013921246086145936	0.013957509630621093	0.013957704443969793	0.014180934223880485	0.013927774373488539	0.0	0.01418113289954663	0.013927973049154685	0.0	0.002601518148340295	0.0026154756280709706	0.018481707459680346	4.68834252326084E-4	2.0	0.01849571621911497	4.8309886004829414E-4	2.0
