i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
7	0	0	-9.4	-6.2	0.1	0.0	0.0	1.0390081510578254E-5	1.0438396922492176E-5	1.0436122305732768E-5	1.070444103793891E-5	1.0093428412083659E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.00463936067813852	0.004421429422337158	0.029804848783624507	0.02896506503178865	2.0	0.0295869349055056	0.029196174090912082	2.0
7	0	1	-9.4	-6.2	0.1	0.0	0.1	1.0394459314085446E-5	1.0435596989065142E-5	1.0436122305732768E-5	1.0701569210418766E-5	1.0090556584563515E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.003949838097506664	0.004000175550324909	0.029115422931533713	0.02967073406489028	2.0	0.029165770048963237	0.029617338759233315	2.0
7	0	2	-9.4	-6.2	0.1	0.0	0.2	1.0393290232397437E-5	1.043667140959075E-5	1.0436122305732768E-5	1.0702671579443586E-5	1.0091658953588335E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.004165267122323277	0.0041126530339656315	0.029330859602949816	0.029449062926204767	2.0	0.029278223983360285	0.029504885385376788	2.0
7	0	3	-9.4	-6.2	0.1	0.0	0.30000000000000004	1.0391334673964847E-5	1.0435349511323716E-5	1.0436122305732768E-5	1.07013156656517E-5	1.009030303979645E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.004226773399671524	0.004300825762029336	0.02939232260486883	0.02939526988763595	2.0	0.029466356958122535	0.029316752517159532	2.0
7	0	4	-9.4	-6.2	0.1	0.0	0.4	1.0397049365373303E-5	1.0436849239626502E-5	1.0436122305732768E-5	1.0702853684552306E-5	1.0091841058697055E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.0038206842615282947	0.003751031381712887	0.028986324577456427	0.029792565664530948	2.0	0.02891667747658186	0.02986642876623157	2.0
7	0	5	-9.4	-6.2	0.1	0.0	0.5	1.0391341698034792E-5	1.0433977327106508E-5	1.0436122305732768E-5	1.0699907548475653E-5	1.0088894922620402E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.004094595527707848	0.004300149810833946	0.02926008287459909	0.02953547666625686	2.0	0.029465681150525544	0.02931742832623593	2.0
7	0	6	-9.4	-6.2	0.1	0.0	0.6000000000000001	1.0394062734823542E-5	1.043550486196235E-5	1.0436122305732768E-5	1.0701475269423758E-5	1.0090462643568507E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.003979163460426556	0.004038329071713586	0.029144792091893787	0.029641896567961058	2.0	0.029203915600042794	0.029579193439959326	2.0
7	0	7	-9.4	-6.2	0.1	0.0	0.7000000000000001	1.0394746886101869E-5	1.0437504239850666E-5	1.0436122305732768E-5	1.0703525094082904E-5	1.0092512468227653E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.004104919193829277	0.003972510148267596	0.029270473740317268	0.02950462164285	2.0	0.029138110414782623	0.029644998198575922	2.0
7	0	8	-9.4	-6.2	0.1	0.0	0.8	1.039278771340715E-5	1.0434134360372436E-5	1.0436122305732768E-5	1.0700069569666928E-5	1.0089056943811677E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.003970499992155863	0.00416100432387462	0.02913610537784805	0.029658536589713177	2.0	0.029326565101117957	0.02945654439432693	2.0
7	0	9	-9.4	-6.2	0.1	0.0	0.9	1.0390077397587615E-5	1.043710481690365E-5	1.0436122305732768E-5	1.0703115675959025E-5	1.0092103050103774E-5	0.0	1.0702108131556464E-5	1.0091095505701213E-5	0.0	0.004515965609914631	0.004421825277879333	0.029681450056416172	0.02909595960692042	2.0	0.029587330676349357	0.029195778317792798	2.0
7	1	0	-9.4	-6.2	0.6	0.6	0.0	6.124367981825506E-4	6.134952252797967E-4	6.134407773730363E-4	6.1906583142345E-4	6.163101717839524E-4	0.0	6.19009709677963E-4	6.162540500384654E-4	0.0	0.0017267304825871572	0.001637976271864981	0.01076576384253474	0.006304591093327229	2.0	0.010675106800752586	0.006213526960735045	2.0
7	1	1	-9.4	-6.2	0.6	0.6	0.1	6.147705422748308E-4	6.157589622921795E-4	6.158183456061649E-4	6.203264423332136E-4	6.179290467606913E-4	0.0	6.203863397400728E-4	6.179889441675504E-4	0.0	0.0016064954374199274	0.0017029299413524436	0.008996702489960305	0.00512453239046139	2.0	0.00909325373483081	0.005221459543592955	2.0
7	1	2	-9.4	-6.2	0.6	0.6	0.2	6.176667287961047E-4	6.181341536220546E-4	6.181849994482132E-4	6.217889938226839E-4	6.197660350123326E-4	0.0	6.218401503720062E-4	6.198171915616548E-4	0.0	7.564727175712356E-4	8.387262650751239E-4	0.006651734227132305	0.003393002476783939	2.0	0.006734003087909348	0.003475540538625143	2.0
