i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
0	0	5	-1.0	-2.0	0.1	0.0	0.5	0.04622002061684038	0.04629395672384298	0.04630728633608275	0.04682577386225394	0.046320198628259306	0.0	0.04683929053643021	0.046333715302435574	0.0	0.0015983770048137614	0.0018862695158040192	0.013020540021283103	0.0021650696796729806	2.0	0.013309144714597838	0.002456836225268293	2.0
0	1	5	-1.0	-2.0	0.6	0.6	0.5	0.13729113964265185	0.13660912800632521	0.1366308756956007	0.13802634034087516	0.13751863018486238	0.0	0.13804815607321347	0.1375404459172007	0.0	0.004979999780070953	0.0048208169484721935	0.005340748420821613	0.0016556219406122928	2.0	0.0054987896195014	0.0018142476167066258	2.0
0	2	5	-1.0	-2.0	1.1	1.2	0.5	0.1852877014696779	0.18365001639957532	0.1835989092528447	0.1867555910836426	0.18600088753369454	0.0	0.1867033142295288	0.18594861067958074	0.0	0.008877840300855143	0.009156158926589646	0.007890961312005429	0.0038416804886516557	2.0	0.007611005105540274	0.0035605849334970677	2.0
0	3	5	-1.0	-2.0	1.6	1.7999999999999998	0.5	0.22150045228672385	0.21846145707915735	0.21849036504936772	0.22342677665504743	0.22246062865523814	0.0	0.22345758489972414	0.22249143689991485	0.0	0.013814810522786502	0.013682500264803676	0.008659053629534891	0.004325497930931488	2.0	0.008796931168501198	0.004463976200134697	2.0
0	4	5	-1.0	-2.0	2.1	2.4	0.5	0.25073948708748484	0.24635232811152105	0.24663976592965164	0.2531795163604328	0.252053867284407	0.0	0.25348223983705565	0.25235659076102984	0.0	0.017651302402585032	0.01648529219087448	0.009684212170022442	0.005228311732815648	2.0	0.01087915336889589	0.006428607754051805	2.0
0	5	5	-1.0	-2.0	2.6	3.0	0.5	0.27556798933620147	0.2700937206480183	0.27028515986413726	0.27871919454393523	0.2774895724198697	0.0	0.27892139362957846	0.27769177150551294	0.0	0.02006469791820831	0.019356229710512523	0.011370297922728829	0.0069489442566044056	2.0	0.01209546799774865	0.007677341891195583	2.0
0	6	5	-1.0	-2.0	3.1	3.5999999999999996	0.5	0.29664499005676603	0.2905063142954977	0.2906328399285464	0.3007770954065717	0.29949575336311185	0.0	0.300925732254162	0.29964439021070216	0.0	0.02091003022820634	0.020474636777519806	0.013833118829549056	0.00956406129865191	2.0	0.014327148361089337	0.010060216576692118	2.0
0	7	5	-1.0	-2.0	3.6	4.2	0.5	0.3156426491013883	0.3087144939979289	0.30842741060191337	0.3205264744628692	0.31923866598114486	0.0	0.32020921192277174	0.3189214034410474	0.0	0.022192923329323808	0.023123168263849164	0.015353858527802659	0.011328154709637678	2.0	0.014363606057637833	0.010333879855067481	2.0
0	8	5	-1.0	-2.0	4.1	4.8	0.5	0.331887156436129	0.3244106703695472	0.3241699464735559	0.3375734831371042	0.3363158294262893	0.0	0.33725924867329105	0.3360015949624761	0.0	0.02278382088501268	0.023526031280955303	0.016987784986433715	0.013255472016319797	2.0	0.016056552635244626	0.01232073011480194	2.0
0	9	5	-1.0	-2.0	4.6	5.3999999999999995	0.5	0.34645708136468706	0.3387963303831291	0.3382184986644766	0.35325915483397496	0.3520593974243566	0.0	0.35243175325036447	0.3512319958407461	0.0	0.022358884611806105	0.024065653692101938	0.01944237711630483	0.016040612440186907	2.0	0.017097631525243243	0.013687800574963225	2.0
1	0	5	-2.2	-2.6	0.1	0.0	0.5	0.013920613083563857	0.01395857768707657	0.013957704443969793	0.014182025788068384	0.013928865937676439	0.0	0.01418113289954663	0.013927973049154685	0.0	0.002723508284372012	0.0026609468357839546	0.018604139326460586	5.92675655173798E-4	2.0	0.01854118360754874	5.285701439744508E-4	2.0
1	1	5	-2.2	-2.6	0.6	0.6	0.5	0.049366577301851046	0.04893402816005302	0.0489196660991735	0.0495062132631597	0.04942198197483486	0.0	0.04949158775713795	0.04940735646881311	0.0	0.008800538710123438	0.009094074352889227	0.0028245579094249075	0.0011216819718696304	2.0	0.0025290871060030906	8.25707054590921E-4	2.0
1	2	5	-2.2	-2.6	1.1	1.2	0.5	0.0672838721016603	0.06626039656358236	0.06622275310458958	0.06762046758481796	0.06743180763710112	0.0	0.06758130268938486	0.06739264274166802	0.0	0.01532788412872289	0.01589612493659293	0.004990135735290945	0.0021962630590246484	2.0	0.004410784150695569	0.0016152874186602826	2.0
1	3	5	-2.2	-2.6	1.6	1.7999999999999998	0.5	0.0807292032641678	0.07905904285082321	0.07903774870079738	0.0813238401041115	0.08096140047118613	0.0	0.08130016064773526	0.0809377210148099	0.0	0.020904671700854142	0.02117402307006932	0.007338792627205954	0.0028721175090468927	2.0	0.007047579152108521	0.0025795969283397813	2.0
1	4	5	-2.2	-2.6	2.1	2.4	0.5	0.09157624221732155	0.08937003184142264	0.08937148469537948	0.09256319166677704	0.09200052943348067	0.0	0.09256800502233803	0.09200534278904166	0.0	0.02438525343918011	0.02436899937412056	0.010719588179864778	0.004622449913937787	2.0	0.010771586078664954	0.004674767043821201	2.0
1	5	5	-2.2	-2.6	2.6	3.0	0.5	0.10085365690820819	0.0980901759350381	0.09805469435233333	0.10220523812822965	0.10145029644934388	0.0	0.10216199703325543	0.10140705535436965	0.0	0.027781519373335017	0.02814323821133705	0.013312208950796564	0.00589844668117965	2.0	0.012889056579099865	0.005472129905713329	2.0
1	6	5	-2.2	-2.6	3.1	3.5999999999999996	0.5	0.1088760293581162	0.10541473341726393	0.10553217472058382	0.11035639017265038	0.10944021824037782	0.0	0.110492353334535	0.10957618140226244	0.0	0.032304667695643136	0.031191480306462488	0.01350494436637302	0.005168546898984993	2.0	0.014736161670876397	0.006410116351848123	2.0
1	7	5	-2.2	-2.6	3.6	4.2	0.5	0.11562108878623749	0.11196428950379465	0.11207735020954318	0.11767136124209963	0.11663721161186849	0.0	0.11781121521072921	0.11677706558049807	0.0	0.03213562584660121	0.03112659526629407	0.01757684361935508	0.00874993766758218	2.0	0.018764553037356642	0.009948244188173624	2.0
1	8	5	-2.2	-2.6	4.1	4.8	0.5	0.12191881275770981	0.11783355632887477	0.11787369224181782	0.12421201722879145	0.12310661586385026	0.0	0.12429056514967977	0.12318516378473858	0.0	0.034078966096553476	0.03373850668018138	0.018634028668472025	0.009695345604108688	2.0	0.019266141786541405	0.010333174066716569	2.0
1	9	5	-2.2	-2.6	4.6	5.3999999999999995	0.5	0.12729014059079127	0.12326009849749334	0.12305202805965959	0.13032883452331842	0.12919633169244957	0.0	0.1300568832127663	0.12892438038189744	0.0	0.03216953300833131	0.033858558899434135	0.02359060648526522	0.014863872427184125	2.0	0.021502037063284418	0.01275680851266322	2.0
2	0	5	-3.4	-3.2	0.1	0.0	0.5	0.004194973761152747	0.004206894385416101	0.004206706812553751	0.004291418142587388	0.004175859425052919	0.0	0.004291226690761277	0.004175667973226807	0.0	0.002837612791679469	0.0027930248711723698	0.022729183975615345	0.00456688974075529	2.0	0.02268457601347852	0.004612737837446244	2.0
2	1	5	-3.4	-3.2	0.6	0.6	0.5	0.019703099312965437	0.019500053905636562	0.01950524906740382	0.019731227474683668	0.01970793010554233	0.0	0.019736540748801934	0.019713243379660596	0.0	0.010358626317463097	0.010092250948304408	0.0014265825746030555	2.451492715704212E-4	2.0	0.0016958286528033237	5.147137457305332E-4	2.0
2	2	5	-3.4	-3.2	1.1	1.2	0.5	0.02705092881643313	0.026624025531697727	0.02661923372985174	0.027225775470219902	0.027114244859120288	0.0	0.027220705806132662	0.027109175195033048	0.0	0.015906982685687965	0.01608696773404027	0.006442788156898702	0.0023378875535936235	2.0	0.006256564442189787	0.00215089611303499	2.0
2	3	5	-3.4	-3.2	1.6	1.7999999999999998	0.5	0.03251832916902585	0.031866926720252285	0.03185309440703096	0.03289752717205097	0.0326696580370585	0.0	0.032883037425000095	0.03265516829000763	0.0	0.020234522322743094	0.020668636020108808	0.011593458351993106	0.004642845239391823	2.0	0.011152924624286404	0.004199225952782225	2.0
2	4	5	-3.4	-3.2	2.1	2.4	0.5	0.03697011197964869	0.03606589223224171	0.03605854587837315	0.037538218796945015	0.03719424965164512	0.0	0.03752862552157758	0.037184656376277686	0.0	0.024760931465628362	0.024964613290518196	0.015249484490526087	0.0060443497946014715	2.0	0.014993906223436363	0.005786395167448497	2.0
2	5	5	-3.4	-3.2	2.6	3.0	0.5	0.04067811774522062	0.03958066266627654	0.039583187956351074	0.04147476227127278	0.04103194497374112	0.0	0.04147675526327223	0.04103393796574057	0.0	0.027347913170802825	0.027284126000659027	0.019394195940354644	0.008660554569330724	2.0	0.01944224338266694	0.008709124190403109	2.0
2	6	5	-3.4	-3.2	3.1	3.5999999999999996	0.5	0.04389092808172791	0.04259340950075693	0.04261193131690413	0.044873944502859246	0.044358142038732895	0.0	0.04489473336575361	0.044378930901627256	0.0	0.030005862731699133	0.029571202009167605	0.02214877107370562	0.010588529859118784	2.0	0.022611878261885026	0.01105706580977694	2.0
2	7	5	-3.4	-3.2	3.6	4.2	0.5	0.04665132027104275	0.0452523935909641	0.045258022259310735	0.04787342546687888	0.04731286659567062	0.0	0.04788577916985995	0.04732522029865169	0.0	0.030443311184989368	0.03031896373911867	0.025857889091276263	0.01408081837745831	2.0	0.02611586152141024	0.01434187773935276	2.0
2	8	5	-3.4	-3.2	4.1	4.8	0.5	0.04909199377664553	0.0475795954384739	0.04759726937543356	0.050495456700898216	0.049916611122828684	0.0	0.050521163534904726	0.049942317956835194	0.0	0.03128940675230144	0.03091810512323333	0.02818553778659397	0.016657488448007216	2.0	0.028694397343301127	0.017172314631277243	2.0
