i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
6	4	4	-8.2	-5.6	2.1	2.4	0.4	0.0021446485296553143	0.0021549138057565765	0.0021539640188261325	0.0021900773835316573	0.002182400504968772	0.0	0.0021890544002234435	0.002181377521660558	0.0	0.004775033038463376	0.004334184142327058	0.020960427388564868	0.01744929396980464	2.0	0.02049326928339853	0.016980476571134703	2.0
6	4	5	-8.2	-5.6	2.1	2.4	0.5	0.002159068844093106	0.002165662613013167	0.002165609415271683	0.002192224768591632	0.0021854373710180524	0.0	0.00219219117166359	0.0021854037740900102	0.0	0.0030493310326710175	0.003024766600573873	0.015239571240088855	0.012138791208644577	2.0	0.015224246517350054	0.012123418564860383	2.0
6	4	6	-8.2	-5.6	2.1	2.4	0.6000000000000001	0.0021713078091531997	0.0021789077492145974	0.002177138021783085	0.002197866512116844	0.00219241491287354	0.0	0.002196070530614755	0.002190618931371451	0.0	0.0034940521725545064	0.0026815155835250653	0.012157309830532944	0.00967389775422626	2.0	0.01133985633260749	0.00885440006996934	2.0
6	4	7	-8.2	-5.6	2.1	2.4	0.7000000000000001	0.0021855123374811426	0.0021896769951393687	0.0021885519522496953	0.0022019989047650395	0.002198096779018866	0.0	0.0022008545521171553	0.0021969524263709818	0.0	0.001903761113684979	0.0013898354332326332	0.007515225089409311	0.005741589271887995	2.0	0.0069954087390158	0.005220846946312256	2.0
6	4	8	-8.2	-5.6	2.1	2.4	0.8	0.002197993605381051	0.00220093448145374	0.0021998532571471815	0.0022078358704291233	0.0022054676937380605	0.0	0.0022067335930799426	0.0022043654163888798	0.0	0.0013370875879924592	8.457101050860429E-4	0.004467837487633371	0.0033946424638748294	2.0	0.003968458115610609	0.0028947257487723526	2.0
6	4	9	-8.2	-5.6	2.1	2.4	0.9	0.002210059773700657	0.002210829028844228	0.002211043926236081	0.002213707400505314	0.0022126352738086543	0.0	0.002213927644396912	0.0022128555177002526	0.0	3.4800927050154985E-4	4.4520671860212585E-4	0.0016491043316771267	0.0011646745164796547	2.0	0.0017485902787303489	0.0012642087019081173	2.0
7	4	0	-9.4	-6.2	2.1	2.4	0.0	0.0011432015931314471	0.0011478817277156643	0.0011481826727218545	0.001170948243133416	0.0011716161026776581	0.0	0.0011712685354162602	0.0011719363949605024	0.0	0.004085521064757058	0.004347659765877379	0.023979994352269888	0.02455010569312175	2.0	0.024253449581070768	0.02482340316374614	2.0
7	4	1	-9.4	-6.2	2.1	2.4	0.1	0.0011474273039877097	0.0011516728887954778	0.0011517934111546285	0.0011715218847606675	0.0011707595591023464	0.0	0.0011716489211357612	0.00117088659547744	0.0	0.003693257754572768	0.0037979017309336463	0.020780602602131677	0.020129744919299287	2.0	0.020889022004235216	0.02023823563766973	2.0
7	4	2	-9.4	-6.2	2.1	2.4	0.2	0.0011510046865915392	0.0011553931339140127	0.0011553829420705146	0.001172129391103631	0.0011704627785083296	0.0	0.0011721237277705437	0.0011704571151752421	0.0	0.0038054556620345232	0.0037966345505549347	0.0181863842598789	0.016763613713581173	2.0	0.018181552985570622	0.016758775499901284	2.0
7	4	3	-9.4	-6.2	2.1	2.4	0.30000000000000004	0.0011542506781244922	0.0011590453787148727	0.0011589514911736825	0.001172815834518356	0.0011706867504394677	0.0	0.0011727159838482598	0.0011705868997693716	0.0	0.004145341082655361	0.004064333945023528	0.015955845089085357	0.014138937343468674	2.0	0.015870709301965723	0.01405364555374987	2.0
7	4	4	-9.4	-6.2	2.1	2.4	0.4	0.0011587543989216437	0.001162274759594212	0.0011624992801657886	0.001173228873709948	0.0011709948410872154	0.0	0.0011734541074556477	0.001171220074832915	0.0	0.003033448037179651	0.0032266023122618356	0.01241387531221032	0.010507948199202023	2.0	0.012605827046602808	0.010700268223268491	2.0
7	4	5	-9.4	-6.2	2.1	2.4	0.5	0.0011634942183895228	0.0011661704732093007	0.0011660265268471869	0.001174534974964533	0.0011724690584630417	0.0	0.0011743730425603901	0.0011723071260588988	0.0	0.0022975450754170903	0.002174102516873525	0.009444498474522087	0.0076840592165570805	2.0	0.009306622623601936	0.007545939375642524	2.0
7	4	6	-9.4	-6.2	2.1	2.4	0.6000000000000001	0.0011673978088272297	0.0011697975782257281	0.0011695334452148404	0.0011757798863086509	0.001174070646072919	0.0	0.001175515565968031	0.001173806325732299	0.0	0.0020535462390453797	0.0018277271818901743	0.007154453116228627	0.005699702878101674	2.0	0.0069296263601812316	0.0054745477427367234	2.0
7	4	7	-9.4	-6.2	2.1	2.4	0.7000000000000001	0.0011710158479994177	0.0011729007144381683	0.0011730202455570542	0.0011768090867574654	0.0011755607728467549	0.0	0.0011769337509576388	0.0011756854370469283	0.0	0.0016083050642300796	0.0017102104896305481	0.004934983586114388	0.0038736641343492663	2.0	0.005040911406999301	0.003979704683562496	2.0
7	4	8	-9.4	-6.2	2.1	2.4	0.8	0.0011754397649401508	0.0011771893090974594	0.0011764871345451814	0.0011793944931755636	0.001178627665105811	0.0	0.0011786905452399552	0.0011779237171702026	0.0	0.001487309815742373	8.906480939179698E-4	0.00335881663160212	0.0027084187351403524	2.0	0.0027617675077261663	0.0021109805169784077	2.0
7	4	9	-9.4	-6.2	2.1	2.4	0.9	0.001179199891513056	0.00118026975965897	0.001179934315322383	0.0011811982327948646	0.0011808510722290623	0.0	0.0011808613772634593	0.001180514216697657	0.0	9.06871716177802E-4	6.226214746061875E-4	0.0016932239194983483	0.0013992754744483438	2.0	0.0014080022178954564	0.00111396984916746	2.0
8	4	0	-10.6	-6.8	2.1	2.4	0.0	6.260955390205951E-4	6.278642007844027E-4	6.279167623087409E-4	6.34870091040552E-4	6.353065798933705E-4	0.0	6.349312854303315E-4	6.3536777428315E-4	0.0	0.0028209227260878635	0.002904633848033576	0.013917194586075111	0.01460444807355463	2.0	0.014013574078542975	0.01470076087789054	2.0
