i	j	k	mean1	mean2	variance1	variance2	correlation	probabilitySum	probabilitySimApprox	probabilityBlackApprox	probabilitySimLevy	probabilitySimJu	probabilitySimHo	probabilityBlackLevy	probabilityBlackJu	probabilityBlackHo	normalizedErrorSimApprox	normalizedErrorBlackApprox	normalizedErrorSimLevy	normalizedErrorSimJu	normalizedErrorSimHo	normalizedErrorBlackLevy	normalizedErrorBlackJu	normalizedErrorBlackHo
9	0	0	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.0	9.430415916794064E-7	9.470039042178585E-7	9.467491266715441E-7	9.71175939172199E-7	9.136171949969101E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.004192822391898135	0.003923751933095472	0.029395141397828582	0.03169607349896553	2.0	0.029126114356415274	0.031982040655935594	2.0
9	0	1	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.1	9.429442915245589E-7	9.466816690022079E-7	9.467491266715441E-7	9.708454595432326E-7	9.132867153679437E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.003955679648481473	0.004026933798200269	0.029158028464836776	0.0319546177673916	2.0	0.029229274668432725	0.03187888468316064	2.0
9	0	2	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.2	9.426146254594387E-7	9.467183684684708E-7	9.467491266715441E-7	9.708831010676516E-7	9.133243568923626E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.0043441182917157315	0.0043766068947201624	0.029546390587585205	0.0315638270930224	2.0	0.02957887372618084	0.03152929791209004	2.0
9	0	3	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.30000000000000004	9.426590012661371E-7	9.465550434490887E-7	9.467491266715441E-7	9.707156022958175E-7	9.131568581205285E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.004124511136099232	0.004329530867289544	0.02932682494839217	0.03179425695322903	2.0	0.029531807756225794	0.031576362445478866	2.0
9	0	4	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.4	9.430051761314653E-7	9.468370305948194E-7	9.467491266715441E-7	9.710047974210963E-7	9.134460532458074E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.0040552110114970225	0.003962367525265648	0.02925755004051669	0.031844761034280675	2.0	0.029164721898094458	0.03194343477628959	2.0
9	0	5	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.5	9.431090992912066E-7	9.467837855914681E-7	9.467491266715441E-7	9.709501810077803E-7	9.133914368324914E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.003888777326646838	0.0038521697874803677	0.029091138402176087	0.032014709266677197	2.0	0.02905454708439327	0.03205360472654806	2.0
9	0	6	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.6000000000000001	9.43008153438965E-7	9.468655942215341E-7	9.467491266715441E-7	9.710341045000168E-7	9.134753603247279E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.004082220611132593	0.003959210287958594	0.0292845687651952	0.03181584204253409	2.0	0.02916156531970628	0.03194659122049867	2.0
9	0	7	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.7000000000000001	9.425936262570083E-7	9.468417111399299E-7	9.467491266715441E-7	9.710095907728644E-7	9.134508465975754E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.004496671358729031	0.004398884647155383	0.02969890964121692	0.03140310492087667	2.0	0.029601146709391964	0.03150702558510566	2.0
9	0	8	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.8	9.426687162660469E-7	9.467361886071953E-7	9.467491266715441E-7	9.709013620136262E-7	9.133426178383372E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.00430555920613668	0.0043192250149952415	0.02950782526131555	0.03160120618752684	2.0	0.029521504101982097	0.031586665776198126	2.0
9	0	9	-11.799999999999999	-7.3999999999999995	0.1	0.0	0.9	9.427511565698846E-7	9.466801226599317E-7	9.467491266715441E-7	9.708438874536727E-7	9.132851432783837E-7	0.0	9.709146458024417E-7	9.133559016271528E-7	0.0	0.004158887526884482	0.004231775075260693	0.029361207818264283	0.031751548494940204	2.0	0.02943407275987639	0.03167409424247912	2.0
9	1	0	-11.799999999999999	-7.3999999999999995	0.6	0.6	0.0	1.8434256928017518E-4	1.8442013326001706E-4	1.8439324679491616E-4	1.849449644064058E-4	1.847006848074549E-4	0.0	1.8491805245780796E-4	1.8467377285885707E-4	0.0	4.206715012531652E-4	2.7487166980632926E-4	0.0032624720375308914	0.001940778070392162	2.0	0.003116948538537235	0.001795061848816991	2.0
9	1	1	-11.799999999999999	-7.3999999999999995	0.6	0.6	0.1	1.8461914204246534E-4	1.8457080988179824E-4	1.8460861479385282E-4	1.8500278895701932E-4	1.8478496026689956E-4	0.0	1.8504076410069613E-4	1.8482293541057638E-4	0.0	2.6182814789618177E-4	5.702306187770397E-5	0.0020758882651609237	8.977606009115341E-4	2.0	0.0022811349092725355	0.001103249361935152	2.0
9	1	2	-11.799999999999999	-7.3999999999999995	0.6	0.6	0.2	1.8462455974266548E-4	1.8472737954146565E-4	1.848236805714673E-4	1.8507417583853164E-4	1.8488635935781582E-4	0.0	1.851708463475039E-4	1.8498302986678808E-4	0.0	5.567578662207672E-4	0.0010779362685961456	0.002432337752842598	0.0014170061106050834	2.0	0.0029545342956759924	0.0019397335671671571	2.0
