Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	59.56	59.56	52.02	52.00	?	51.83	51.83	52.23	0.05	0.05	0.11	0.11	?	0.11	0.11	0.11	61.67	61.92	53.85	53.77	53.40	0.21	0.21	0.43	0.43	0.43	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
204.12	216.13	60.70	61.23	53.19	53.14	?	52.79	52.79	52.81	0.09	0.09	0.20	0.20	?	0.19	0.19	0.19	59.31	59.31	51.53	51.44	51.27	0.77	0.77	1.52	1.52	1.51	1.00	6.00	100.50	99.50	0.79	100.50	0.79	1.88	0.79	1.88	1.00	
190.21	201.39	61.28	61.65	53.87	53.80	?	53.26	53.26	53.74	0.14	0.14	0.29	0.29	?	0.28	0.28	0.28	53.57	53.26	46.28	46.15	46.40	1.43	1.42	2.61	2.60	2.61	1.00	10.00	100.90	99.11	0.96	100.90	0.96	2.24	0.96	2.24	1.50	
180.88	191.52	61.45	61.10	54.17	54.07	14.94	53.35	53.35	54.39	0.18	0.18	0.37	0.37	0.10	0.36	0.36	0.37	47.69	47.11	41.19	41.03	41.43	2.08	2.06	3.59	3.57	3.61	1.00	14.00	101.39	98.64	1.10	101.39	1.10	2.51	1.10	2.50	2.00	
174.62	184.90	61.31	60.85	54.22	54.09	18.46	53.21	53.21	53.80	0.22	0.22	0.44	0.44	0.15	0.43	0.43	0.43	42.70	42.03	37.02	36.84	37.42	2.66	2.62	4.36	4.33	4.40	1.00	18.00	101.96	98.10	1.20	101.96	1.20	2.70	1.20	2.70	2.50	
170.43	180.46	60.95	60.42	54.07	53.90	19.99	52.88	52.88	53.96	0.25	0.25	0.51	0.50	0.19	0.50	0.50	0.51	38.83	38.18	33.85	33.67	34.31	3.17	3.11	4.98	4.95	5.05	1.00	22.00	102.59	97.51	1.30	102.59	1.30	2.90	1.30	2.90	3.00	
167.62	177.48	60.43	59.53	53.73	53.52	21.32	52.38	52.38	52.90	0.30	0.29	0.57	0.57	0.24	0.56	0.56	0.57	35.81	35.20	31.42	31.24	31.89	3.61	3.55	5.50	5.46	5.58	1.00	26.00	103.29	96.88	1.43	103.29	1.43	3.09	1.44	3.10	3.50	
165.74	175.49	59.80	59.01	53.29	53.05	22.37	51.80	51.80	52.08	0.34	0.34	0.64	0.64	0.28	0.62	0.62	0.63	33.29	32.67	29.49	29.31	29.94	3.99	3.92	5.91	5.88	6.00	1.00	30.00	104.10	96.19	1.59	104.11	1.58	3.28	1.59	3.30	4.00	
164.48	174.15	59.10	57.23	52.79	52.53	23.07	51.18	51.18	51.41	0.39	0.38	0.70	0.70	0.32	0.68	0.68	0.69	31.19	30.55	27.95	27.77	28.44	4.31	4.23	6.25	6.21	6.36	1.00	34.00	105.04	95.43	1.73	105.05	1.74	3.48	1.75	3.50	4.50	
193.94	205.35	58.36	56.41	52.26	51.97	22.04	50.55	50.55	50.39	0.44	0.42	0.76	0.76	0.34	0.74	0.74	0.74	60.42	58.99	52.62	52.02	52.32	0.62	0.61	1.16	1.14	1.15	3.50	2.00	106.14	94.60	1.89	106.17	1.88	3.66	1.91	3.70	5.00	
