Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
76.72	79.37	134.35	133.54	0.00	0.00	0.00	23.74	23.74	89.46	0.11	0.11	0.00	-0.00	0.00	0.05	0.05	0.19	112.62	110.78	81.48	13.31	80.58	0.37	0.36	0.74	0.12	0.73	1.00	2.00	100.20	99.80	0.60	100.20	0.61	1.46	0.60	1.46	0.50	
69.64	72.04	123.31	122.30	0.01	0.01	0.00	43.09	43.09	79.49	0.18	0.18	0.00	0.00	0.00	0.18	0.18	0.32	83.22	80.95	69.12	13.93	70.40	1.07	1.04	2.42	0.50	2.46	1.00	6.00	100.50	99.50	0.79	100.50	0.78	1.88	0.79	1.88	1.00	
64.89	67.13	114.35	112.16	3.71	3.65	2.59	56.42	56.42	74.91	0.24	0.24	0.02	0.02	0.02	0.35	0.35	0.45	67.46	65.25	62.59	14.95	63.00	1.78	1.73	4.27	1.04	4.30	1.00	10.00	100.91	99.11	0.95	100.91	0.94	2.23	0.96	2.24	1.50	
61.71	63.84	107.00	103.21	18.84	18.10	14.45	65.88	65.88	71.88	0.30	0.29	0.15	0.15	0.12	0.52	0.52	0.57	59.03	56.91	57.98	15.78	57.93	2.56	2.47	6.20	1.71	6.19	1.00	14.00	101.42	98.64	1.08	101.42	1.07	2.49	1.10	2.50	2.00	
59.58	61.63	100.90	95.57	35.85	34.50	28.42	72.90	72.90	69.87	0.34	0.32	0.35	0.34	0.28	0.69	0.69	0.67	54.36	52.27	54.58	16.54	54.37	3.38	3.25	7.92	2.43	7.89	1.00	18.00	102.04	98.10	1.17	102.04	1.16	2.70	1.20	2.70	2.50	
58.15	60.15	95.78	89.33	50.09	49.03	40.12	78.07	78.07	69.56	0.37	0.35	0.58	0.57	0.47	0.86	0.86	0.78	51.59	49.49	52.07	17.18	51.79	4.19	4.02	9.49	3.16	9.44	1.00	22.00	102.79	97.51	1.26	102.83	1.26	2.93	1.30	2.90	3.00	
57.19	59.16	91.44	85.39	61.71	61.77	49.38	81.46	81.46	67.56	0.42	0.40	0.80	0.80	0.66	1.02	1.02	0.87	49.74	47.63	50.10	17.81	49.78	4.99	4.78	10.87	3.90	10.81	1.00	26.00	103.93	96.88	1.40	104.18	1.38	3.12	1.44	3.10	3.50	
56.55	58.50	87.72	81.52	70.65	71.99	56.08	83.68	83.68	68.10	0.47	0.44	1.02	1.03	0.83	1.17	1.17	0.99	48.39	46.25	48.48	18.52	48.16	5.77	5.52	12.05	4.64	11.97	1.00	30.00	111.31	96.19	1.54	111.61	1.53	3.38	1.59	3.30	4.00	
56.12	58.05	84.51	77.04	77.48	79.83	60.72	85.07	85.07	65.63	0.52	0.49	1.22	1.24	0.99	1.31	1.31	1.06	47.39	?	47.21	19.30	?	6.52	?	13.03	5.37	?	1.00	34.00	310.25	95.43	1.68	546.45	1.67	3.56	1.75	3.50	4.50	
66.17	68.45	81.71	73.56	82.70	85.66	63.78	85.91	85.91	62.84	0.57	0.53	1.40	1.43	1.14	1.44	1.44	1.12	85.45	79.36	71.33	18.17	69.56	0.84	0.79	1.88	0.51	1.84	3.50	2.00	37698.75	94.60	1.82	74211.37	1.83	3.72	1.91	3.70	5.00	
