Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.2194889812825978	-1.332771273024508E-6	0.5894303816999398	0.43531257182535754	0.16959461903092368	1.0	0.7412847109694378	0.5	-1.4398088220819392	0.4039531354119859	0.6457587089522554	1.1355286050515734	0.0	1.0	0.0	0.1	0.5
