Time	F	S	L	N	E(L/N)
0.0	0.004000000000000002	0.09467897186132872	0.010000000000000002	1.002	0.010000000000000002
0.5	0.006082952045472551	0.10941491482759602	0.01465358796884191	1.005041928913632	0.014612291930698419
1.0	0.007962874035763524	0.12228239520659648	0.01897956321180731	1.0090974505087036	0.01878301046652713
1.5	0.009794795129624567	0.130963406289777	0.02289767088702255	1.0142004988944144	0.022333441965987237
2.0	0.01147559546631136	0.13398345344304816	0.02598641065831769	1.0204064831884698	0.024904691105554103
2.5	0.013086548977757882	0.1381563954955756	0.02899581631710282	1.0282918000374133	0.026960383314212872
3.0	0.015378357507175875	0.14227896407637863	0.033144044305095814	1.0417862257844062	0.029293472592837006
3.5	0.019121800988292706	0.1410070399878138	0.038373355388792	1.1161194687392255	0.031236098178996363
4.0	0.026998063533394605	0.13797092174144895	0.0522541192421727	5.464463091103294	0.03376756774407957
4.5	0.037974468610455066	0.13427474429953665	0.07364428408355099	742.1136990348376	0.035593488968006695
5.0	0.062064076045355306	0.13099461556672873	0.0973048965982734	82830.28079330939	0.037246862094166784
5.5	0.14518769559932362	0.1286991455324417	0.34929953320669355	5.03580574890008E7	0.0389895041048855
6.0	0.4720414669491084	0.12846127677160057	1.763356571617926	1.5517000077684393E11	0.04018151791647587
6.5	3.1888935420282656	0.12737410705667634	26.018529063093183	2.709479393598654E15	0.043070867867456064
7.0	32.34062838551312	0.12217823294228056	292.4247920677962	1.6670047809709123E20	0.04583061102154548
7.5	298.375617037452	0.1135537088571416	3629.9111990540196	4.770658834719E26	0.04578586176589599
8.0	3922.2829372840047	0.10391565891875756	93128.29105029826	7.000530685730366E34	0.0440212676315738
8.5	14336.676227064181	0.09606165836141935	356258.1849142461	2.6569371839215555E43	0.04345398597454689
9.0	81153.8041933772	0.09313015169697943	9027066.653149424	3.737563948464157E52	0.043466362827246245
9.5	478136.5618595337	0.09577502198736021	7.02739559079836E7	2.5457646927747577E62	0.0457865231691576
10.0	3557071.0365493055	0.0970697142032326	4.372903047158841E8	1.707081651525488E73	0.04602771589038971
10.5	2.921501953526773E7	0.09581676088807431	1.2549326993448105E10	4.733784237363111E84	0.04721299482687155
11.0	1.6626598047575176E8	0.09227163199282434	4.19762178959339E10	4.994591964715228E96	0.04768459824884989
11.5	1.9511252605566285E9	0.08620532379837781	2.9967106475779614E12	6.4837850147590726E109	0.048521858584784486
12.0	2.438110486971137E10	0.08266475250435878	7.111155437259245E13	8.23537838574765E123	0.04723555075464102
12.5	2.1438963970937653E11	0.0817149350281932	6.594943570271809E15	2.8224430083182236E139	0.04435329965491473
13.0	3.007860763118187E12	0.08016794806853868	9.9697294162306496E16	3.0343072988614107E155	0.04510929087699994
13.5	6.375245258044483E13	0.07593800746581872	7.879129668501419E18	4.704598412014619E172	0.044653745094008955
14.0	1.0312506403027982E15	0.07271052887603457	1.4537892775206787E20	1.824567874876611E191	0.04594348357141736
14.5	8.940172755826522E15	0.06918997562192931	1.6299180170450743E22	6.557355628416373E210	0.04770093329670678
15.0	2.6244539955493388E16	0.06519684832291082	3.407659090818114E23	3.278437396517617E230	0.051559714250737354
15.5	6.90355439324492E16	0.062191208462081884	1.3168771827263594E24	1.6389456472694502E250	0.05471720908097864
16.0	1.70130694202666976E17	0.05580084232780947	6.897890992027884E24	8.192791419863024E269	0.049736313016623096
16.5	3.2191219340706675E17	0.048473728324178775	1.4650417115471223E25	4.0954621406071125E289	0.054323565936189304
17.0	5.8214909605681843E17	0.03959596157282381	2.184717620151236E25	Infinity	0.044233157165167125
17.5	9.5479938061975578E17	0.030993967189825288	2.5277825761466327E25	Infinity	0.0433466658535888
18.0	1.45518312459308595E18	0.026728366928846635	5.9991641282713735E25	Infinity	0.043490140401328384
18.5	2.11209658418494848E18	0.0286620998175372	6.744834499505928E25	Infinity	0.050990151883461586
19.0	2.8993513791989591E18	0.030784663536292514	5.7308870137739105E25	Infinity	0.04505381701392563
19.5	3.8416998681622241E18	0.026262953006942272	7.13650045283668E25	Infinity	0.04660859669169758
