Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	32.15	32.15	22.88	22.87	?	22.73	22.73	22.99	0.07	0.07	0.10	0.10	?	0.09	0.09	0.10	37.74	37.73	26.88	26.88	26.81	0.22	0.22	0.31	0.31	0.31	1.00	2.00	100.75	99.26	1.50	100.75	1.50	3.00	1.50	3.00	0.50	
204.12	216.13	35.06	35.32	25.17	25.15	?	24.79	24.79	25.06	0.10	0.10	0.15	0.15	?	0.14	0.14	0.15	42.91	42.85	30.56	30.55	30.65	0.73	0.73	1.05	1.05	1.05	1.00	6.00	101.51	98.52	1.50	101.51	1.50	3.00	1.50	3.00	1.00	
190.21	201.39	37.53	37.73	27.23	27.18	?	26.54	26.54	27.19	0.13	0.13	0.19	0.19	?	0.19	0.19	0.19	43.58	43.42	31.04	31.02	31.21	1.22	1.22	1.75	1.75	1.76	1.00	10.00	102.27	97.78	1.50	102.27	1.50	3.00	1.50	3.00	1.50	
180.88	191.52	39.59	39.54	29.07	28.97	9.21	28.00	28.00	29.11	0.16	0.16	0.24	0.23	0.08	0.23	0.23	0.24	41.97	41.69	29.89	29.86	30.01	1.63	1.62	2.33	2.32	2.33	1.00	14.00	103.04	97.06	1.50	103.04	1.50	3.01	1.50	3.00	2.00	
174.62	184.90	41.29	41.21	30.70	30.51	18.80	29.19	29.19	30.51	0.18	0.18	0.28	0.27	0.17	0.26	0.26	0.27	39.24	38.91	27.95	27.90	28.00	1.93	1.91	2.76	2.75	2.76	1.00	18.00	103.82	96.33	1.50	103.82	1.50	3.00	1.50	3.00	2.50	
170.43	180.46	42.65	42.58	32.13	31.81	23.38	30.16	30.16	31.91	0.21	0.20	0.31	0.31	0.23	0.29	0.29	0.31	36.30	36.00	25.86	25.78	25.86	2.15	2.13	3.07	3.06	3.07	1.00	22.00	104.61	95.62	1.50	104.61	1.50	3.01	1.50	3.00	3.00	
167.62	177.48	43.73	43.51	33.36	32.90	26.25	30.92	30.92	32.83	0.22	0.22	0.35	0.34	0.27	0.32	0.32	0.34	33.48	33.19	23.84	23.74	23.81	2.31	2.29	3.30	3.29	3.30	1.00	26.00	105.42	94.90	1.50	105.42	1.50	3.00	1.50	3.00	3.50	
165.74	175.49	44.55	44.28	34.41	33.78	28.23	31.50	31.50	33.60	0.24	0.24	0.38	0.37	0.31	0.35	0.35	0.37	30.84	30.55	21.97	21.83	21.89	2.42	2.40	3.46	3.44	3.45	1.00	30.00	106.24	94.20	1.50	106.24	1.50	3.00	1.50	3.00	4.00	
164.48	174.15	45.15	44.44	35.29	34.47	29.65	31.93	31.93	34.26	0.26	0.25	0.41	0.40	0.34	0.37	0.37	0.39	28.48	28.18	20.29	20.13	20.19	2.50	2.48	3.57	3.54	3.55	1.00	34.00	107.09	93.50	1.49	107.09	1.49	3.00	1.50	3.00	4.50	
193.94	205.35	45.57	44.74	36.01	34.99	30.68	32.22	32.22	34.70	0.27	0.26	0.43	0.42	0.37	0.39	0.39	0.42	45.11	44.51	32.13	32.12	33.64	0.46	0.45	0.67	0.66	0.70	3.50	2.00	107.96	92.80	1.49	107.96	1.49	3.00	1.50	3.00	5.00	
