Component	Factor	Correlation
31	10	0.0
31	11	0.0
31	12	0.0
31	13	0.0
31	14	0.0
31	15	0.0
32	0	0.6107956168290003
32	1	-0.49840396992053376
32	2	0.3677030088808514
32	3	-0.1513193841586058
32	4	-0.227127991138847
32	5	0.40442787400392227
32	6	-0.021693890619907275
32	7	-0.06927830791403804
32	8	0.0
32	9	0.0
32	10	0.0
32	11	0.0
32	12	0.0
32	13	0.0
32	14	0.0
32	15	0.0
33	0	0.5732494571372574
33	1	-0.47136956439686956
33	2	0.38791713762851315
33	3	-0.2549486021188441
33	4	-0.0432444830907243
33	5	0.4581961205382216
33	6	-0.14033020791291317
33	7	-0.04702085512782912
33	8	0.0
33	9	0.0
33	10	0.0
33	11	0.0
33	12	0.0
33	13	0.0
33	14	0.0
33	15	0.0
34	0	0.5546303511459896
34	1	-0.4559662082160911
34	2	0.40633984649428734
34	3	-0.33841199112469916
34	4	0.14353290068983968
34	5	0.37347219373140034
34	6	-0.20790933647335358
34	7	0.039189012528509586
34	8	0.0
34	9	0.0
34	10	0.0
34	11	0.0
34	12	0.0
34	13	0.0
34	14	0.0
34	15	0.0
35	0	0.5466462209144136
35	1	-0.44588906607490075
35	2	0.4189536518951825
35	3	-0.39456448800840255
35	4	0.3041196336108723
35	5	0.11803588887272026
35	6	-0.18044320155139548
35	7	0.17937831721113717
35	8	0.0
35	9	0.0
35	10	0.0
35	11	0.0
35	12	0.0
35	13	0.0
35	14	0.0
35	15	0.0
36	0	0.5041391151879051
36	1	-0.4043038334015068
36	2	0.3900693091422688
36	3	-0.38408531026365594
36	4	0.37272597881443653
36	5	-0.2549809186842989
36	6	-0.03717622491678234
36	7	0.27818083230879964
36	8	0.0
36	9	0.0
36	10	0.0
36	11	0.0
36	12	0.0
36	13	0.0
36	14	0.0
36	15	0.0
37	0	0.44926633629754953
37	1	-0.34944984735080326
37	2	0.3364311782637999
37	3	-0.32404412051199055
37	4	0.337653586430732
37	5	-0.5390073819286959
37	6	0.13578301087414715
37	7	0.18675680781355583
37	8	0.0
37	9	0.0
37	10	0.0
37	11	0.0
37	12	0.0
37	13	0.0
37	14	0.0
37	15	0.0
38	0	0.4432368996594501
38	1	-0.3270890520624243
38	2	0.3038231266373175
38	3	-0.26804633572607267
38	4	0.2604212292610189
38	5	-0.583890663882444
38	6	0.23524383760475923
38	7	-0.26136045086320475
38	8	0.0
38	9	0.0
38	10	0.0
38	11	0.0
38	12	0.0
38	13	0.0
38	14	0.0
38	15	0.0
39	0	0.31360058934308993
39	1	-0.21320199305858528
39	2	0.18389584507789755
39	3	-0.13902320459500775
39	4	0.1020179761475643
39	5	-0.09512037650007318
39	6	0.08232776094404741
39	7	-0.8813745137919018
39	8	0.0
39	9	0.0
39	10	0.0
39	11	0.0
39	12	0.0
39	13	0.0
39	14	0.0
39	15	0.0
40	0	0.5134820334702709
40	1	0.40423105026141254
40	2	0.2870109583788049
40	3	0.19640325114457305
40	4	0.1369281002172537
40	5	0.09185446393289692
40	6	0.2528981510671382
40	7	0.028981201345526987
40	8	0.3851115251027031
40	9	0.30317328769605933
40	10	0.21525821878410362
40	11	0.14730243835842974
40	12	0.10269607516294026
40	13	0.06889084794967267
40	14	0.1896736133003536
40	15	0.021735901009145235
41	0	0.51712356546375
41	1	0.4121379646103378
41	2	0.28492638201151693
41	3	0.19473233742548485
41	4	0.13310953737663986
41	5	0.08937115349867147
41	6	0.239028407691398
41	7	0.027961724942320527
41	8	0.3878426740978124
41	9	0.3091034734577533
41	10	0.21369478650863763
41	11	0.1460492530691136
41	12	0.09983215303247987
41	13	0.06702836512400359
41	14	0.17927130576854847
41	15	0.02097129370674039
42	0	0.5323173577231375
42	1	0.4238967931100437
42	2	0.279913992634341
42	3	0.1872963701425532
42	4	0.12348962043801066
42	5	0.08139935660994527
42	6	0.20268585639158865
42	7	0.023682650252344273
42	8	0.399238018292353
42	9	0.31792259483253266
42	10	0.2099354944757557
42	11	0.14047227760691486
42	12	0.09261721532850797
42	13	0.06104951745745893
42	14	0.15201439229369143
42	15	0.0177619876892582
43	0	0.5560379676065299
43	1	0.43719067864615263
43	2	0.27009373698984873
43	3	0.1727587913472609
43	4	0.10720093934023811
43	5	0.06744012909183847
43	6	0.1434903493744618
43	7	0.016129772628573024
43	8	0.4170284757048973
43	9	0.3278930089846144
43	10	0.2025703027423865
43	11	0.12956909351044565
43	12	0.08040070450517857
43	13	0.05058009681887884
43	14	0.10761776203084633
43	15	0.012097329471429765
44	0	0.5833436182087068
44	1	0.44777708125909954
44	2	0.2524860222080955
44	3	0.14918594264596552
44	4	0.0831498270853365
44	5	0.04712784751864405
44	6	0.06350481880656512
44	7	0.005699292316385768
44	8	0.43750771365653
44	9	0.33583281094432454
44	10	0.18936451665607157
44	11	0.11188945698447411
44	12	0.06236237031400235
44	13	0.03534588563898303
44	14	0.04762861410492383
44	15	0.004274469237289325
45	0	0.6078489217515688
45	1	0.4504332707149942
45	2	0.22435419009639845
45	3	0.11538582997167664
45	4	0.05113519813393615
45	5	0.02114185646114765
45	6	-0.029639000746498903
45	7	-0.006372412283652873
45	8	0.4558866913136765
45	9	0.33782495303624555
45	10	0.16826564257229878
45	11	0.08653937247875745
45	12	0.0383513986004521
45	13	0.015856392345860733
45	14	-0.02222925055987417
45	15	-0.004779309212739654
46	0	0.624510567142258
46	1	0.4415955870981134
46	2	0.1851578772869991
46	3	0.07239662112217811
46	4	0.01285713253657132
46	5	-0.00817716526197475
46	6	-0.12206788401997413
46	7	-0.01795657299970608
46	8	0.4683829253566934
46	9	0.33119669032358495
46	10	0.13886840796524927
46	11	0.054297465841633565
46	12	0.009642849402428488
46	13	-0.006132873946481061
46	14	-0.09155091301498057
46	15	-0.013467429749779556
47	0	0.6329210772758327
47	1	0.4217458768396445
47	2	0.1372576863608227
47	3	0.023512771561555703
47	4	-0.0284027322540341
47	5	-0.03741900985559884
47	6	-0.19806216732813678
47	7	-0.026707354648868167
47	8	0.4746908079568744
47	9	0.3163094076297333
47	10	0.102943264770617
47	11	0.017634578671166773
47	12	-0.021302049190525568
47	13	-0.028064257391699123
47	14	-0.14854662549610254
47	15	-0.02003051598665112
48	0	0.6372326224970863
48	1	0.394592406122267
48	2	0.08417190385086563
48	3	-0.027552647714822943
48	4	-0.06935058294248901
48	5	-0.0635274629668446
48	6	-0.24613879266892025
48	7	-0.03094855247291974
48	8	0.4779244668728146
48	9	0.2959443045917001
48	10	0.06312892788814921
48	11	-0.020664485786117202
48	12	-0.05201293720686674
48	13	-0.04764559722513344
48	14	-0.18460409450169016
48	15	-0.023211414354689798
49	0	0.6426347056615628
49	1	0.36387026299890496
49	2	0.028313962800865473
49	3	-0.07826642173894106
49	4	-0.10764980570022327
49	5	-0.08447981577846872
49	6	-0.26090145579233165
49	7	-0.029947686843239896
49	8	0.48197602924617194
49	9	0.27290269724917865
49	10	0.0212354721006491
49	11	-0.05869981630420578
49	12	-0.08073735427516743
49	13	-0.06335986183385152
49	14	-0.1956760918442487
49	15	-0.02246076513242992
50	0	0.6519527961265915
50	1	0.3310636638540092
50	2	-0.029497182050968896
50	3	-0.12703866324477195
50	4	-0.141331633105479
50	5	-0.09874925313328535
50	6	-0.2409544474321792
50	7	-0.02367287777862853
50	8	0.4889645970949435
50	9	0.24829774789050685
50	10	-0.022122886538226666
50	11	-0.09527899743357893
50	12	-0.10599872482910923
50	13	-0.074061939849964
50	14	-0.18071583557413437
50	15	-0.017754658333971395
51	0	0.6642037519098638
51	1	0.2952519476483428
51	2	-0.08881519573189872
51	3	-0.1717807873516963
51	4	-0.1675083221351177
51	5	-0.10449410994809281
51	6	-0.1874136420450474
51	7	-0.01268681361494823
51	8	0.49815281393239774
51	9	0.22143896073625702
51	10	-0.06661139679892401
51	11	-0.1288355905137722
51	12	-0.12563124160133826
51	13	-0.0783705824610696
51	14	-0.1405602315337855
51	15	-0.009515110211211169
52	0	0.6750831434289
52	1	0.2544753658741336
52	2	-0.14792552647304463
52	3	-0.20873911214928142
52	4	-0.18176927514703678
52	5	-0.09950129407150815
52	6	-0.10539468462691215
52	7	0.0015629591144057813
52	8	0.5063123575716748
52	9	0.19085652440560016
52	10	-0.11094414485478345
52	11	-0.15655433411196104
52	12	-0.13632695636027756
52	13	-0.0746259705536311
52	14	-0.0790460134701841
52	15	0.0011722193358043357
53	0	0.6796651101276466
53	1	0.20780942535416735
53	2	-0.20329266037109117
53	3	-0.23300029349444096
53	4	-0.17934853043892776
53	5	-0.08228907013836013
53	6	-0.006695043354018136
53	7	0.01647204418224523
53	8	0.5097488325957349
53	9	0.1558570690156255
53	10	-0.15246949527831835
53	11	-0.17475022012083066
53	12	-0.1345113978291958
53	13	-0.061716802603770084
53	14	-0.005021282515513601
53	15	0.01235403313668392
54	0	0.6764244170501031
54	1	0.1566742232703846
54	2	-0.25112124591967827
54	3	-0.24084774650305005
54	4	-0.1576432060516751
54	5	-0.05352953256480106
54	6	0.0910495603307862
54	7	0.028755259100117427
54	8	0.5073183127875772
54	9	0.11750566745278843
54	10	-0.18834093443975863
54	11	-0.18063580987728747
54	12	-0.11823240453875629
54	13	-0.04014714942360078
54	14	0.06828717024808964
54	15	0.021566444325088065
55	0	0.6688267871518415
55	1	0.10387580082512451
55	2	-0.2896835622064861
55	3	-0.23157971361502616
55	4	-0.1174860328933775
55	5	-0.016103234055760803
55	6	0.17030491963151723
55	7	0.03561978519940552
55	8	0.501620090363881
55	9	0.07790685061884337
55	10	-0.21726267165486451
55	11	-0.1736847852112696
55	12	-0.0881145246700331
55	13	-0.012077425541820598
55	14	0.12772868972363788
55	15	0.026714838899554134
56	0	0.6624564370902143
56	1	0.05140470951968176
56	2	-0.3195715019665284
56	3	-0.20653687297703216
56	4	-0.0618087193818674
56	5	0.026216837842543514
56	6	0.2189856899344742
56	7	0.0355419084250747
56	8	0.4968423278176606
56	9	0.03855353213976131
56	10	-0.23967862647489624
56	11	-0.15490265473277406
56	12	-0.04635653953640054
56	13	0.01966262838190763
56	14	0.16423926745085562
56	15	0.02665643131880602
57	0	0.6607610636203956
57	1	-4.89625267832922E-4
57	2	-0.3415996749633453
57	3	-0.16683267209627356
57	4	0.005935604204498068
57	5	0.06946479791536314
57	6	0.2306846980876734
57	7	0.028197148401892004
57	8	0.49557079771529655
57	9	-3.672189508746914E-4
57	10	-0.2561997562225089
57	11	-0.12512450407220513
57	12	0.00445170315337355
57	13	0.05209859843652234
57	14	0.173013523565755
57	15	0.021147861301418998
58	0	0.6626565963195471
58	1	-0.05231670089526855
58	2	-0.3545634413823662
58	3	-0.11264299722009977
58	4	0.08108878990424158
58	5	0.10862438532076989
58	6	0.20289249008719556
58	7	0.014335546929268049
58	8	0.4969924472396602
58	9	-0.0392375256714514
58	10	-0.2659225810367745
58	11	-0.0844822479150748
58	12	0.06081659242818117
58	13	0.08146828899057738
58	14	0.15216936756539665
58	15	0.010751660196951033
59	0	0.662892979471311
59	1	-0.10362400824043781
59	2	-0.35485952450914526
59	3	-0.044972122569239326
59	4	0.15539680020557617
59	5	0.13655090858951713
59	6	0.13812564600486826
59	7	-0.003765435642412758
59	8	0.49716973460348307
59	9	-0.07771800618032834
59	10	-0.2661446433818589
59	11	-0.03372909192692948
59	12	0.1165476001541821
59	13	0.10241318144213782
59	14	0.10359423450365117
59	15	-0.002824076731809568
60	0	0.6558705406102133
60	1	-0.1522948242553656
60	2	-0.3390574903899537
60	3	0.03173308836033012
60	4	0.2164289801828594
60	5	0.14515066540302315
60	6	0.04779021676850675
60	7	-0.021886658711693145
60	8	0.49190290545765986
60	9	-0.11422111819152418
60	10	-0.2542931177924652
60	11	0.023799816270247583
60	12	0.1623217351371445
60	13	0.10886299905226733
60	14	0.03584266257638005
60	15	-0.016414994033769854
61	0	0.6411857949366271
61	1	-0.19620395034792057
61	2	-0.3076533032515221
61	3	0.10981398159462914
61	4	0.2518912606186546
61	5	0.12927563176862222
61	6	-0.047933393161593146
61	7	-0.0348728312429995
61	8	0.48088934620247015
61	9	-0.1471529627609404
61	10	-0.23073997743864152
61	11	0.08236048619597183
61	12	0.1889184454639909
61	13	0.09695672382646664
61	14	-0.035950044871194846
61	15	-0.02615462343224962
62	0	0.6246451804756598
62	1	-0.23559712115219816
62	2	-0.2651135774969104
62	3	0.18231990106929535
62	4	0.25492790186801656
62	5	0.08915897224116238
62	6	-0.12785829119647726
62	7	-0.038747123823411535
62	8	0.4684838853567447
62	9	-0.17669784086414858
62	10	-0.19883518312268272
62	11	0.13673992580197147
62	12	0.19119592640101238
62	13	0.06686922918087178
62	14	-0.09589371839735793
62	15	-0.029060342867558642
63	0	0.6128993089787433
63	1	-0.2728483366843852
63	2	-0.2157295456657583
63	3	0.24535232103295357
63	4	0.2237326211436551
63	5	0.028792921443137512
63	6	-0.17685699248808956
63	7	-0.03174129851719769
63	8	0.4596744817340574
63	9	-0.20463625251328885
63	10	-0.16179715924931867
63	11	0.18401424077471515
63	12	0.16779946585774128
63	13	0.021594691082353127
63	14	-0.13264274436606713
63	15	-0.02380597388789826
64	0	0.6076515059499142
64	1	-0.3095863652653865
64	2	-0.16065425175222378
64	3	0.29557192705788177
64	4	0.15796967309550924
64	5	-0.04544008526775654
64	6	-0.18581078293362221
64	7	-0.014089395527934048
64	8	0.45573862946243554
64	9	-0.23218977394903983
64	10	-0.1204906888141678
64	11	0.22167894529341126
64	12	0.11847725482163189
64	13	-0.0340800639508174
64	14	-0.1393580872002166
64	15	-0.010567046645950534
65	0	0.6035862311677027
65	1	-0.3437393331718457
65	2	-0.09907253359102225
65	3	0.3262990035169893
65	4	0.059625036696670276
65	5	-0.1220389354531287
65	6	-0.15053859089315644
65	7	0.011402265183287514
65	8	0.45268967337577687
65	9	-0.25780449987888415
65	10	-0.07430440019326666
65	11	0.24472425263774192
65	12	0.044718777522502695
65	13	-0.0915292015898465
65	14	-0.1129039431698673
65	15	0.008551698887465634
66	0	0.5920177269673902
66	1	-0.3697591724609737
66	2	-0.032136089033491626
66	3	0.3284316599147508
66	4	-0.060223969643404755
66	5	-0.18142639619937595
66	6	-0.07691319719016347
66	7	0.037881106439720036
66	8	0.4440132952255425
66	9	-0.2773193793457302
66	10	-0.024102066775118714
66	11	0.24632374493606304
66	12	-0.04516797723255355
66	13	-0.13606979714953193
66	14	-0.057684897892622586
66	15	0.028410829829790017
67	0	0.5705363375926388
67	1	-0.384551368698215
67	2	0.03522171932217882
67	3	0.29852472760299015
67	4	-0.1792858525393122
67	5	-0.20203181447630283
67	6	0.013862168804208867
67	7	0.055664343263583896
67	8	0.427902253194479
67	9	-0.28841352652366115
67	10	0.026416289491634107
67	11	0.22389354570224254
67	12	-0.13446438940448413
67	13	-0.15152386085722708
67	14	0.010396626603156647
67	15	0.04174825744768791
68	0	0.5474049871664317
68	1	-0.3925478206906823
68	2	0.09863065836298329
68	3	0.24285199148084968
68	4	-0.27558377442033455
68	5	-0.17191913705437356
68	6	0.09362986423127173
68	7	0.05726896258655217
68	8	0.4105537403748237
68	9	-0.29441086551801166
68	10	0.07397299377223744
68	11	0.1821389936106372
68	12	-0.20668783081525086
68	13	-0.12893935279078014
68	14	0.07022239817345378
68	15	0.04295172193991411
69	0	0.5324042668255689
69	1	-0.40100010343307463
69	2	0.15822406374496767
69	3	0.16916567941937752
69	4	-0.3359164684741451
69	5	-0.08932923163734573
69	6	0.14022748210382882
69	7	0.04011732938470546
69	8	0.3993032001191765
69	9	-0.3007500775748059
69	10	0.11866804780872572
69	11	0.1268742595645331
69	12	-0.25193735135560874
69	13	-0.06699692372800928
69	14	0.10517061157787158
69	15	0.030087997038529088
70	0	0.5256969894468064
70	1	-0.41097468475219207
70	2	0.21496693201314263
70	3	0.07991429429500445
70	4	-0.34825688218592854
70	5	0.041306049728600816
70	6	0.13825989194828234
70	7	0.006368989872267393
70	8	0.3942727420851047
70	9	-0.30823101356414395
70	10	0.16122519900985693
70	11	0.05993572072125332
70	12	-0.2611926616394463
70	13	0.0309795372964506
70	14	0.10369491896121173
70	15	0.004776742404200543
71	0	0.5147898991548748
71	1	-0.41319785913347273
71	2	0.2634053926890208
71	3	-0.021606253277795785
71	4	-0.29668650638063165
71	5	0.19714918442700494
71	6	0.08012282185333829
71	7	-0.033155803216749345
71	8	0.386092424366156
71	9	-0.30989839435010447
71	10	0.19755404451676556
71	11	-0.016204689958346834
71	12	-0.22251487978547368
71	13	0.14786188832025365
71	14	0.0600921163900037
71	15	-0.024866852412562
72	0	0.48863649346320026
72	1	-0.39872317593642703
72	2	0.2941624071046811
72	3	-0.12105550732688464
72	4	-0.1817023929110776
72	5	0.3235422992031378
72	6	-0.01735511249592582
72	7	-0.05542264633123043
72	8	0.3664773700974001
72	9	-0.2990423819523202
72	10	0.22062180532851078
72	11	-0.09079163049516346
72	12	-0.13627679468330817
72	13	0.2426567244023533
72	14	-0.013016334371944362
72	15	-0.04156698474842281
73	0	0.4585995657098059
73	1	-0.3770956515174957
