Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	91.77	91.68	81.96	81.77	?	81.67	81.67	82.06	0.06	0.06	0.09	0.09	?	0.09	0.09	0.09	93.71	94.23	80.49	80.54	79.69	0.18	0.18	0.24	0.24	0.24	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
204.12	216.13	93.36	94.16	82.58	82.01	?	81.66	81.67	81.06	0.09	0.09	0.12	0.12	?	0.12	0.12	0.12	81.96	82.04	67.73	67.88	67.15	0.50	0.50	0.61	0.61	0.60	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
190.21	201.39	93.13	93.79	82.21	81.18	0.85	80.45	80.47	80.00	0.11	0.11	0.15	0.14	0.00	0.14	0.14	0.14	64.42	64.04	53.21	53.44	52.88	0.75	0.74	0.86	0.86	0.85	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.25	-0.50	-0.25	1.50	
180.88	191.52	91.69	90.44	81.26	79.81	7.41	78.62	78.64	78.19	0.12	0.12	0.16	0.16	0.02	0.16	0.16	0.16	49.86	49.26	41.99	42.30	41.77	0.91	0.90	1.01	1.02	1.01	1.00	14.00	99.00	101.01	-0.50	99.00	-0.49	-0.26	-0.49	-0.26	2.00	
174.62	184.90	89.51	87.66	79.91	78.18	10.63	76.51	76.53	74.44	0.14	0.14	0.18	0.18	0.03	0.17	0.17	0.17	39.13	38.53	33.90	34.42	33.76	1.01	1.00	1.11	1.12	1.10	1.00	18.00	98.77	101.26	-0.48	98.77	-0.48	-0.26	-0.48	-0.25	2.50	
170.43	180.46	86.91	84.59	78.27	76.40	12.23	74.32	74.34	72.94	0.15	0.15	0.19	0.19	0.03	0.18	0.18	0.18	35.45	34.89	30.71	?	30.59	1.04	1.03	1.14	?	1.13	1.00	22.00	98.55	101.51	-0.47	98.55	-0.46	-0.24	-0.46	-0.24	3.00	
167.62	177.48	84.10	81.24	76.43	74.55	12.95	72.16	72.18	69.16	0.16	0.16	0.21	0.20	0.04	0.20	0.20	0.19	33.61	33.08	28.85	22.16	28.72	1.05	1.03	1.15	0.88	1.14	1.00	26.00	98.34	101.74	-0.44	98.35	-0.44	-0.23	-0.43	-0.23	3.50	
165.74	175.49	81.24	79.60	74.47	72.66	13.16	70.07	70.10	66.79	0.18	0.18	0.22	0.22	0.04	0.21	0.21	0.20	30.89	30.39	26.50	18.71	26.37	1.06	1.04	1.16	0.82	1.15	1.00	30.00	98.16	101.96	-0.40	98.18	-0.41	-0.21	-0.40	-0.20	4.00	
164.48	174.15	78.43	74.01	72.41	70.72	13.13	68.03	68.05	64.27	0.20	0.19	0.24	0.24	0.05	0.23	0.23	0.22	27.99	27.52	24.13	17.04	24.01	1.07	1.06	1.17	0.83	1.16	1.00	34.00	98.03	102.16	-0.37	98.06	-0.36	-0.16	-0.35	-0.15	4.50	
193.94	205.35	75.72	71.38	70.33	68.76	12.98	66.04	66.07	61.47	0.22	0.21	0.26	0.26	0.05	0.25	0.25	0.23	81.83	78.71	69.82	68.96	66.45	0.33	0.32	0.39	0.39	0.37	3.50	2.00	97.94	102.34	-0.32	98.00	-0.32	-0.12	-0.30	-0.10	5.00	
177.77	188.23	73.15	69.63	68.36	66.93	12.64	64.24	64.27	59.39	0.23	0.22	0.27	0.27	0.06	0.26	0.26	0.24	67.22	64.56	56.95	63.95	53.97	0.97	0.93	1.08	1.20	1.03	3.50	6.00	97.92	102.50	-0.28	98.09	-0.29	-0.10	-0.27	-0.07	5.50	
166.93	176.75	70.74	66.57	66.50	65.23	12.18	62.62	62.65	57.43	0.24	0.23	0.28	0.28	0.06	0.27	0.27	0.25	51.94	49.66	44.65	125.29	42.46	1.41	1.35	1.52	3.57	1.45	3.50	10.00	98.02	102.63	-0.26	98.85	-0.26	-0.08	-0.24	-0.05	6.00	
159.67	169.06	68.48	63.50	64.76	63.65	11.66	61.17	61.19	56.60	0.25	0.24	0.29	0.29	0.06	0.28	0.28	0.26	40.32	38.44	35.46	?	33.79	1.69	1.61	1.79	?	1.71	3.50	14.00	98.51	102.75	-0.23	104.49	-0.23	-0.06	-0.21	-0.03	6.50	
154.80	163.91	66.38	63.18	63.13	62.19	11.14	59.85	59.87	56.02	0.26	0.25	0.30	0.30	0.06	0.29	0.29	0.27	38.07	36.28	32.99	?	31.39	1.72	1.65	1.83	?	1.74	3.50	18.00	100.40	102.86	-0.19	162.23	-0.20	-0.04	-0.18	-0.02	7.00	
151.54	160.45	64.43	62.48	61.61	60.81	10.64	58.64	58.66	55.80	0.27	0.27	0.31	0.31	0.06	0.30	0.30	0.28	35.41	33.69	30.35	15.71	28.81	1.75	1.67	1.86	0.97	1.77	3.50	22.00	115.36	102.95	-0.16	1811.30	-0.16	-0.02	-0.15	-0.00	7.50	
149.35	158.13	62.61	61.01	60.18	59.51	10.19	57.51	57.54	54.72	0.28	0.28	0.32	0.31	0.06	0.30	0.30	0.29	31.93	30.30	27.32	11.16	25.89	1.78	1.69	1.89	0.78	1.79	3.50	26.00	591.40	103.03	-0.13	56360.67	-0.14	-0.00	-0.12	0.01	8.00	
147.88	156.58	60.93	60.01	58.82	58.27	9.80	56.44	56.47	53.59	0.29	0.29	0.32	0.32	0.06	0.31	0.31	0.30	28.47	26.96	24.46	9.90	23.15	1.81	1.72	1.92	0.78	1.82	3.50	30.00	29706.09	103.09	-0.10	99999.00	-0.11	0.01	-0.09	0.03	8.50	
169.84	179.83	59.36	58.78	57.53	57.07	9.49	55.41	55.42	52.53	0.30	0.30	0.33	0.33	0.06	0.32	0.32	0.31	68.43	64.39	60.53	60.72	55.74	0.48	0.46	0.53	0.53	0.50	6.00	2.00	99999.00	103.14	-0.07	99999.00	-0.08	0.03	-0.07	0.05	9.00	
157.25	166.50	57.90	56.90	56.28	55.90	9.25	54.37	54.39	51.99	0.31	0.31	0.34	0.34	0.06	0.33	0.33	0.32	55.59	52.88	49.51	63.22	46.44	1.30	1.25	1.39	1.71	1.31	6.00	6.00	99999.00	103.18	-0.04	99999.00	-0.05	0.06	-0.03	0.07	9.50	
148.81	157.56	56.53	55.17	55.08	54.74	9.07	53.32	53.34	50.62	0.32	0.32	0.35	0.35	0.06	0.34	0.34	0.33	44.59	42.39	40.08	?	37.70	1.81	1.73	1.90	?	1.79	6.00	10.00	99999.00	103.19	-0.01	99999.00	-0.02	0.08	0.00	0.10	10.00	
143.15	151.57	55.26	54.93	52.75	52.02	10.01	49.98	49.99	47.33	0.17	0.17	0.20	0.20	0.04	0.19	0.19	0.18	42.50	40.33	37.19	?	34.81	1.84	1.76	1.94	?	1.83	6.00	14.00	99999.00	103.19	0.04	99999.00	0.03	0.13	0.04	0.13	10.50	
139.36	147.56	54.06	52.76	42.44	40.08	?	37.17	37.18	36.26	0.02	0.02	0.05	0.04	?	0.04	0.04	0.04	38.26	36.03	33.00	14.53	30.68	1.90	1.80	2.00	0.90	1.87	6.00	18.00	99999.00	103.18	0.08	99999.00	0.07	0.17	0.08	0.17	11.00	
