Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.3265550447410903	0.3402905427979032	0.1720165704642445	-0.7773511865749232	36.35252567429562	1.0	148.70637343891218	0.5	20.014608180783146	-13.85626225282921	3.8448047531089045	0.4772894566942432	0.0	1.0	465.9978268927131	0.1	0.5
