Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.63	47.66	46.42	46.40	?	46.39	46.39	46.69	0.10	0.10	0.10	0.10	?	0.10	0.10	0.10	44.83	44.46	43.88	43.83	43.17	0.36	0.35	0.36	0.36	0.36	1.00	2.00	100.50	99.50	1.46	100.50	1.46	1.56	1.46	1.56	0.50	
204.12	216.13	46.15	46.27	45.20	45.17	?	45.15	45.15	44.86	0.17	0.17	0.17	0.17	?	0.17	0.17	0.17	36.29	35.81	35.54	35.42	34.86	1.04	1.03	1.06	1.06	1.04	1.00	6.00	101.23	98.78	1.88	101.23	1.88	1.98	1.88	1.98	1.00	
190.21	201.39	44.54	44.58	43.74	43.70	?	43.69	43.69	43.34	0.23	0.23	0.24	0.24	?	0.24	0.24	0.24	26.49	26.02	25.96	25.77	25.37	1.43	1.40	1.45	1.44	1.41	1.00	10.00	102.19	97.86	2.24	102.19	2.24	2.34	2.24	2.34	1.50	
180.88	191.52	42.83	42.74	42.13	42.09	?	42.07	42.07	41.66	0.28	0.28	0.29	0.29	?	0.29	0.29	0.29	17.89	17.54	17.58	17.39	17.15	1.46	1.43	1.48	1.46	1.44	1.00	14.00	103.34	96.78	2.50	103.34	2.50	2.60	2.50	2.60	2.00	
174.62	184.90	41.07	40.74	40.43	40.39	?	40.37	40.37	39.89	0.32	0.32	0.33	0.33	?	0.33	0.33	0.33	13.44	13.17	13.24	13.07	12.90	1.45	1.42	1.47	1.45	1.44	1.00	18.00	104.66	95.58	2.70	104.66	2.70	2.80	2.70	2.80	2.50	
170.43	180.46	39.29	39.09	38.71	38.67	0.19	38.64	38.64	38.34	0.36	0.36	0.37	0.37	0.00	0.37	0.37	0.36	10.90	10.68	10.75	10.61	10.48	1.45	1.42	1.47	1.45	1.43	1.00	22.00	106.11	94.31	2.90	106.11	2.90	3.00	2.90	3.00	3.00	
167.62	177.48	37.52	37.36	36.99	36.95	1.94	36.93	36.93	36.46	0.39	0.39	0.40	0.40	0.02	0.40	0.40	0.39	9.29	9.11	9.17	9.05	8.94	1.45	1.42	1.47	1.45	1.43	1.00	26.00	107.71	92.96	3.10	107.71	3.10	3.20	3.10	3.20	3.50	
165.74	175.49	35.80	35.63	35.31	35.27	3.64	35.25	35.25	34.78	0.42	0.41	0.42	0.42	0.04	0.42	0.42	0.42	8.21	8.04	8.11	7.99	7.90	1.44	1.42	1.46	1.44	1.43	1.00	30.00	109.47	91.54	3.30	109.47	3.29	3.39	3.30	3.40	4.00	
164.48	174.15	34.14	33.75	33.70	33.65	4.87	33.63	33.63	33.24	0.44	0.43	0.44	0.44	0.07	0.44	0.44	0.44	7.44	7.29	7.35	7.25	7.16	1.44	1.41	1.46	1.44	1.42	1.00	34.00	111.40	90.06	3.49	111.40	3.49	3.59	3.50	3.60	4.50	
193.94	205.35	32.57	32.11	32.17	32.13	5.33	32.11	32.11	31.78	0.46	0.45	0.46	0.46	0.08	0.46	0.46	0.46	36.15	35.42	35.58	35.36	34.57	0.77	0.75	0.78	0.78	0.76	3.50	2.00	113.51	88.51	3.69	113.50	3.69	3.79	3.70	3.80	5.00	
