Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.3265550447410903	0.3402905427979032	0.1720165704642445	-0.7773511865749232	36.35252567429562	1.0	148.70637343891218	0.5	-745.7063440795419	-3.5353495541493327	0.0048177685055873455	746.326385534269	0.0	1.0	0.0	1.0	0.5
