Time	F	S	L	N	E(L/N)
0.0	0.0010000030000364007	0.03253468914401753	0.0035359594924280232	1.0005000015000183	0.0035359594924280232
0.5	0.0035860287998232205	0.03300278608351939	0.006582390698391996	1.0039464152223498	0.0014387404736506742
1.0	0.024871471455028774	0.035725224462529744	0.030728431739972438	1.0321007127441046	8.910288702907326E-4
1.5	0.7190320569761034	0.03809880422271022	0.7705289186933756	41.921320935342266	0.0028295011617931022
2.0	43.45988354766444	0.0439637664945612	43.570718965326016	9932250.215873618	0.011926558237503142
2.5	23536.64366780831	0.03575207667532161	23293.233603382054	3.2803586041663735E15	0.007208475084798683
3.0	1.1755402199114326E7	0.02155773514700228	1.1579815377388306E7	7.0854099739375165E25	-0.0031651167425961893
3.5	1.6802275744340042E10	0.005097833765907091	1.6550271956013153E10	8.075646744227103E38	-0.016578509143742457
4.0	1.3906757967314E13	4.26385892927051E-4	1.3698157739361914E13	4.174413289267055E55	-0.017789116243701546
4.5	3.5367471650556385E15	4.4225126696786205E-5	3.483696060386774E15	1.8756002920113223E75	-0.015257139551816509
5.0	1.36617203013307536E17	1.4192207115092264E-6	1.34568051614646768E17	9.373692295871559E94	-0.01152964879115821
5.5	9.985034403175488E17	4.5471773819117013E-8	9.8352588921968166E17	4.681995329057578E114	-0.008666542072787456
6.0	2.7992514351465344E18	7.274569172863029E-10	2.7572626636210391E18	2.337996880529539E134	-0.006587224433558059
6.5	5.2045357262104566E18	1.1398153665584407E-12	5.1264676903173284E18	1.1668081254930438E154	-0.004010607561592969
7.0	7.9425887707849441E18	3.572707432814164E-16	7.82344993922317E18	5.821522118767332E173	-0.002283423971602378
7.5	1.0732115259426753E19	5.1184630579098385E-20	1.057113353053535E19	2.90656371635064E193	-0.0026287739072258865
8.0	1.35789378065734E19	2.513473909378412E-24	1.3375253739474797E19	1.4500362421538168E213	-1.481910445543034E-4
8.5	1.6447614398421727E19	1.907355602199183E-30	1.6200900182445402E19	7.231628751853042E232	0.0012569030963308617
9.0	1.9308648181777986E19	5.109635085885158E-37	1.901901845905132E19	3.611214043489638E252	-5.702573745787759E-4
9.5	2.2126107115883184E19	4.3979962695565944E-44	2.1794215509144936E19	1.8024975310430526E272	0.0010912592856328852
10.0	2.4847542479996477E19	7.807574532742827E-53	2.4474829342796526E19	8.992361928125438E291	0.0028738646272272795
10.5	2.7508218905497477E19	1.039635666668179E-62	2.7095595621915017E19	Infinity	0.0011831572364528072
11.0	3.013747840031458E19	1.909464418416888E-74	2.9685416224309862E19	Infinity	0.0024583132185542122
11.5	3.2594147598119227E19	1.8524069719500262E-87	3.210523538414744E19	Infinity	0.0022695041713533307
12.0	3.4969841449156825E19	4.664469065189463E-102	3.4445293827419476E19	Infinity	0.006028842409589805
12.5	3.723929277305576E19	4.7993810505613263E-119	3.668070338145992E19	Infinity	0.006023227384247584
13.0	3.945997043347015E19	8.434454342229665E-138	3.88680708769681E19	Infinity	0.005339209046031427
13.5	4.173545303129303E19	1.8789295973980414E-159	4.110942123582363E19	Infinity	0.005990222327977654
14.0	4.3856295289420055E19	3.106211939641634E-184	4.319845086007876E19	Infinity	0.004715106152164393
14.5	4.5885681156040475E19	8.067585702591215E-212	4.519739593869987E19	Infinity	0.007355087214980197
15.0	4.780314072412431E19	1.033721611206417E-242	4.708609361326245E19	Infinity	0.0013621851808387473
15.5	4.969243671321881E19	2.2715035581762657E-278	4.894705016252053E19	Infinity	0.0012613109676501148
16.0	5.156546996164186E19	2.325434E-318	5.079198791221724E19	Infinity	0.004976792301680527
16.5	5.321040148524866E19	0.0	5.241224546296992E19	Infinity	0.0054135683070411274
17.0	5.480357445026214E19	0.0	5.398152083350821E19	Infinity	0.002820881241963865
17.5	5.6419355783268336E19	0.0	5.557306544651931E19	Infinity	0.0066030933862799976
18.0	5.791886800878398E19	0.0	5.7050084988652225E19	Infinity	1.44726409491471E-4
18.5	5.938773365508335E19	0.0	5.84969176502571E19	Infinity	0.004036171599200114
19.0	6.080488619395891E19	0.0	5.989281290104953E19	Infinity	0.004426230719895002
19.5	6.212902187968408E19	0.0	6.1197086551488815E19	Infinity	0.0015858867220019458
