Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	47.63	47.67	122.40	?	122.29	47.56	47.56	47.85	0.08	0.08	0.60	?	0.60	0.08	0.08	0.08	44.75	44.55	44.68	44.64	44.10	0.24	0.24	0.24	0.24	0.23	1.00	2.00	100.50	99.50	1.15	100.50	1.15	-0.70	1.15	-0.70	0.50	
91.21	96.58	46.15	46.28	88.83	?	88.73	46.09	46.09	45.81	0.12	0.12	0.61	?	0.61	0.12	0.12	0.12	36.36	36.08	36.24	36.13	35.69	0.67	0.67	0.67	0.67	0.66	1.00	6.00	101.08	98.93	1.30	101.08	1.30	-0.41	1.30	-0.41	1.00	
92.88	98.34	44.54	44.61	73.02	?	72.93	44.48	44.48	44.16	0.15	0.15	0.62	?	0.61	0.15	0.15	0.15	27.20	26.91	27.06	26.88	26.59	0.90	0.89	0.89	0.89	0.88	1.00	10.00	101.73	98.30	1.44	101.73	1.43	-0.13	1.44	-0.13	1.50	
93.78	99.30	42.83	42.78	99999.00	99999.00	13.23	42.78	42.78	42.40	0.18	0.18	0.61	0.61	0.61	0.18	0.18	0.18	19.49	19.25	19.36	19.16	19.00	0.92	0.91	0.91	0.90	0.90	1.00	14.00	102.47	97.60	1.57	102.47	1.57	0.13	1.57	0.14	2.00	
94.06	99.59	41.07	40.79	0.64	0.63	21.90	41.02	41.02	40.58	0.21	0.20	0.60	0.60	0.60	0.21	0.21	0.20	15.13	14.93	15.02	14.84	14.73	0.92	0.91	0.91	0.90	0.90	1.00	18.00	103.28	96.84	1.68	103.28	1.69	0.37	1.69	0.37	2.50	
93.81	99.33	39.29	39.14	21.62	21.62	21.43	39.25	39.25	38.99	0.23	0.23	0.59	0.59	0.59	0.23	0.23	0.23	12.45	12.29	12.35	12.19	12.11	0.92	0.91	0.91	0.90	0.90	1.00	22.00	104.17	96.03	1.79	104.17	1.79	0.58	1.79	0.58	3.00	
93.15	98.63	37.52	37.42	26.57	26.56	26.46	37.48	37.48	37.06	0.24	0.24	0.58	0.58	0.58	0.24	0.24	0.24	10.64	10.50	10.55	10.41	10.35	0.92	0.91	0.91	0.90	0.89	1.00	26.00	105.13	95.17	1.88	105.13	1.88	0.75	1.88	0.76	3.50	
92.15	97.57	35.80	35.69	27.72	27.71	27.63	35.76	35.76	35.35	0.25	0.25	0.57	0.57	0.57	0.25	0.25	0.25	9.34	9.21	9.26	9.13	9.08	0.92	0.91	0.91	0.90	0.89	1.00	30.00	106.15	94.29	1.94	106.15	1.94	0.88	1.94	0.89	4.00	
90.88	96.23	34.14	33.82	27.52	27.52	27.44	34.10	34.10	33.75	0.26	0.26	0.56	0.56	0.56	0.26	0.26	0.26	8.43	8.32	8.36	8.25	8.20	0.92	0.91	0.91	0.90	0.89	1.00	34.00	107.22	93.38	1.98	107.22	1.98	0.97	1.99	0.97	4.50	
89.40	94.66	32.57	32.17	26.61	26.60	26.53	32.53	32.53	32.25	0.26	0.26	0.56	0.56	0.55	0.26	0.26	0.26	35.95	35.50	35.91	35.75	35.17	0.47	0.47	0.47	0.47	0.46	3.50	2.00	108.34	92.46	2.00	108.33	2.00	1.00	2.00	1.00	5.00	
