Time	F	S	L	N	E(L/N)
0.0	-0.00127	8.699999999999998E-4	-4.000000000000003E-4	0.999365	-4.0000000000000034E-4
0.5	-0.0013484593728708238	9.079218819453155E-4	-4.405374909255086E-4	0.9986911838471273	-4.4053876540596504E-4
1.0	-0.0014144748634044668	9.352458085434128E-4	-4.7922905486105414E-4	0.9979848853425372	-4.792332120245645E-4
1.5	-0.001467107091214077	9.581896389804449E-4	-5.08917452233632E-4	0.9972528036334402	-5.089262401263433E-4
2.0	-0.0015057232190927204	9.763457302942786E-4	-5.293774887984415E-4	0.9965019998290278	-5.293925103296731E-4
2.5	-0.0015296169325303888	9.814853827713145E-4	-5.481315497590744E-4	0.9957398939058687	-5.481536080387715E-4
3.0	-0.0015377411116797456	9.822975555357335E-4	-5.554435561440121E-4	0.9949742620946223	-5.554733527090824E-4
3.5	-0.0015297873397480879	9.715578122003881E-4	-5.582295275476999E-4	0.994213234581265	-5.58266509775374E-4
4.0	-0.0015046746103554627	9.537626845202086E-4	-5.509119258352542E-4	0.9934652940126115	-5.509555874526669E-4
4.5	-0.0014617053160253992	9.311699584095659E-4	-5.305353576158332E-4	0.9927392745810583	-5.305858903195299E-4
5.0	-0.0014002166462123416	8.977690651610434E-4	-5.02447581051298E-4	0.9920443619064904	-5.025030397157199E-4
5.5	-0.0013108881051071186	8.528753558474863E-4	-4.5801274925963225E-4	0.9913942638442332	-4.580715843568286E-4
6.0	-0.0011906304479301537	7.869233345026269E-4	-4.0370711342752687E-4	0.9908042316846053	-4.037663743687433E-4
6.5	-0.001047601653384597	7.074282420624859E-4	-3.40173411322111E-4	0.9902854147429003	-3.402294987469581E-4
7.0	-8.89973300568669E-4	6.203806449696334E-4	-2.695926555990356E-4	0.9898448807040234	-2.6964513024324614E-4
7.5	-7.259272020838563E-4	5.31323274284234E-4	-1.946039277996223E-4	0.9894856322974559	-1.946525267016834E-4
8.0	-5.638906762153144E-4	4.422415816545355E-4	-1.216490945607789E-4	0.9892066200606181	-1.216932767182209E-4
8.5	-4.1210153905215795E-4	3.594177340314232E-4	-5.268380502073472E-5	0.989002749990556	-5.2723443055202345E-5
9.0	-2.787693486111897E-4	2.883799559179795E-4	9.610607306789818E-6	0.988864886679919	9.576106474199331E-6
9.5	-1.719346789568872E-4	2.3461804832874126E-4	6.268336937185408E-5	0.9887798522172293	6.265270177713529E-5
10.0	-1.0002034154429768E-4	2.0183580876095817E-4	1.0181546721666049E-4	0.9887304216681054	1.0178772333311506E-4
10.5	-4.979735961457496E-5	1.818773509764407E-4	1.3207999136186573E-4	0.9887058484277738	1.3205365526629248E-4
11.0	-2.9254545082918286E-6	1.6410821231795534E-4	1.611827578096635E-4	0.9887044336950914	1.6115775947341785E-4
11.5	4.006692390349317E-5	1.4897407042404682E-4	1.8904099432753998E-4	0.9887242814050009	1.8901665703382925E-4
12.0	7.865746738279726E-5	1.3528535970985477E-4	2.1394282709265205E-4	0.9887633080134114	2.1390398630092482E-4
12.5	1.1242967044006129E-4	1.2354693266912128E-4	2.3597660310918257E-4	0.9888192252927608	2.3591747410697174E-4
13.0	1.415906704333179E-4	1.1448590152353458E-4	2.560765719568525E-4	0.9888895482081345	2.559899516703191E-4
13.5	1.6513892366803282E-4	1.0742050047659205E-4	2.725594241446249E-4	0.9889715887004038	2.7244465168373784E-4
14.0	1.8356368916288158E-4	1.023897061739889E-4	2.859533953368705E-4	0.9890624615271629	2.8580564065552877E-4
14.5	1.9583129450301585E-4	9.964499915109908E-5	2.9547629365411494E-4	0.9891590799564937	2.9529271900827426E-4
15.0	2.0064603612531922E-4	9.956804746806356E-5	3.002140835933828E-4	0.989258144992089	3.000074181328145E-4
15.5	2.0136490651932612E-4	9.998405833742415E-5	3.0134896485675027E-4	0.9893577515571026	3.0113050444736077E-4
16.0	2.0186612099821276E-4	9.993564526457292E-5	3.018017662627857E-4	0.9894573567871084	3.015782178710815E-4
16.5	2.0079866744337685E-4	9.927411055392135E-5	3.000727779972982E-4	0.9895561666317106	2.9984826385372616E-4
17.0	1.9691805746071986E-4	9.760590100171938E-5	2.9452395846243923E-4	0.9896531374561548	2.942969076944717E-4
17.5	1.910337596681085E-4	9.641905379025701E-5	2.874528134583655E-4	0.9897469661605144	2.87225249167669E-4
18.0	1.818536844851142E-4	9.537703005044028E-5	2.772307145355545E-4	0.9898360717246957	2.770345284698427E-4
18.5	1.6809110125901006E-4	9.452790803746664E-5	2.6261900929647674E-4	0.9899186398185803	2.6245759831038996E-4
19.0	1.4988142496382255E-4	9.45207672759062E-5	2.444021922397288E-4	0.989992614650767	2.442614167840615E-4
19.5	1.2705653348099726E-4	9.592487390407836E-5	2.2298140738507562E-4	0.9900556458201485	2.2289752977151678E-4
