Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
59.45	62.57	59.60	59.66	63.13	63.12	?	63.15	63.15	63.61	0.01	0.01	0.04	0.04	?	0.04	0.04	0.04	62.57	62.73	64.95	65.00	65.34	0.08	0.08	0.17	0.17	0.17	1.00	2.00	100.05	99.95	0.17	100.05	0.17	0.48	0.17	0.48	0.50	
61.17	64.39	61.12	61.40	64.31	64.29	?	64.33	64.33	63.93	0.03	0.03	0.07	0.07	?	0.07	0.07	0.07	62.97	62.79	63.09	62.96	66.37	0.52	0.52	0.76	0.75	0.79	1.00	6.00	100.14	99.86	0.26	100.14	0.26	0.57	0.26	0.57	1.00	
62.28	65.56	62.16	62.40	65.43	65.39	?	65.44	65.44	64.97	0.06	0.06	0.11	0.11	?	0.11	0.11	0.11	57.02	56.49	59.82	59.24	61.97	1.20	1.19	1.60	1.59	1.66	1.00	10.00	100.27	99.74	0.38	100.27	0.37	0.73	0.37	0.73	1.50	
62.89	66.20	62.77	62.81	65.53	65.46	?	65.51	65.50	64.60	0.11	0.11	0.17	0.17	?	0.17	0.17	0.16	48.16	47.40	53.47	52.19	54.30	1.83	1.80	2.43	2.37	2.46	1.00	14.00	100.45	99.55	0.63	100.45	0.63	0.94	0.63	0.94	2.00	
63.07	66.39	62.99	62.60	65.88	65.76	?	65.80	65.79	64.63	0.15	0.15	0.22	0.22	?	0.22	0.22	0.22	38.58	37.78	46.22	44.14	45.71	2.19	2.14	3.04	2.90	3.00	1.00	18.00	100.77	99.24	0.82	100.77	0.82	1.12	0.82	1.13	2.50	
62.91	66.22	62.89	62.37	65.92	65.75	?	65.74	65.72	64.85	0.21	0.20	0.28	0.28	?	0.28	0.28	0.27	29.40	28.69	38.22	35.65	36.89	2.25	2.19	3.30	3.08	3.19	1.00	22.00	101.20	98.83	1.01	101.19	1.01	1.30	1.01	1.30	3.00	
62.47	65.75	62.51	61.78	65.84	65.58	?	65.50	65.48	63.76	0.26	0.26	0.34	0.34	?	0.34	0.34	0.33	23.32	22.73	32.38	29.63	30.56	2.23	2.17	3.44	3.15	3.25	1.00	26.00	101.73	98.33	1.21	101.73	1.20	1.49	1.21	1.50	3.50	
61.80	65.05	61.88	60.99	65.63	65.24	?	65.04	65.01	62.86	0.32	0.31	0.40	0.40	?	0.40	0.40	0.39	19.66	19.14	29.00	26.04	26.62	2.22	2.16	3.60	3.23	3.31	1.00	30.00	102.39	97.74	1.40	102.39	1.40	1.68	1.41	1.70	4.00	
60.94	64.15	61.06	59.53	65.31	64.77	?	64.38	64.32	61.04	0.37	0.36	0.46	0.46	?	0.46	0.46	0.44	17.21	16.75	26.16	23.28	23.69	2.22	2.16	3.66	3.26	3.32	1.00	34.00	103.20	97.05	1.59	103.21	1.58	1.85	1.60	1.88	4.50	
59.95	63.11	60.08	58.12	64.92	64.21	?	63.50	63.43	59.76	0.42	0.41	0.52	0.52	?	0.51	0.51	0.49	62.73	61.49	65.65	65.37	63.53	0.57	0.56	0.72	0.72	0.70	3.50	2.00	104.22	96.28	1.76	104.25	1.75	2.02	1.78	2.06	5.00	
58.86	61.96	58.97	57.42	64.49	63.59	?	62.39	62.31	58.47	0.47	0.46	0.58	0.57	?	0.56	0.56	0.53	59.00	57.34	62.32	60.47	59.73	2.02	1.97	2.46	2.40	2.37	3.50	6.00	105.56	95.43	1.94	105.64	1.92	2.17	1.96	2.22	5.50	
57.69	60.72	57.76	56.05	64.29	63.20	?	61.18	61.08	56.87	0.52	0.50	0.63	0.62	?	0.60	0.60	0.57	51.97	50.13	56.71	52.64	52.79	3.44	3.33	4.22	3.95	3.96	3.50	10.00	107.87	94.51	2.10	108.02	2.08	2.31	2.12	2.37	6.00	
56.46	59.43	56.49	54.65	64.92	63.64	?	60.00	59.88	55.31	0.55	0.54	0.69	0.67	?	0.64	0.64	0.60	43.56	41.61	49.66	43.38	44.35	4.42	4.24	5.58	4.91	5.02	3.50	14.00	116.98	93.52	2.24	116.86	2.22	2.44	2.26	2.50	6.50	
55.21	58.11	55.16	53.40	67.16	65.73	?	58.89	58.74	53.73	0.58	0.57	0.75	0.74	?	0.68	0.68	0.63	34.96	33.07	41.37	34.14	35.78	4.85	4.60	6.25	5.20	5.44	3.50	18.00	240.93	92.47	2.36	192.39	2.34	2.55	2.38	2.63	7.00	
53.94	56.78	53.82	52.71	71.25	69.87	?	57.69	57.53	52.14	0.60	0.59	0.83	0.82	?	0.70	0.70	0.65	28.19	26.51	35.13	27.29	29.22	4.92	4.63	6.59	5.16	5.51	3.50	22.00	4576.24	91.39	2.48	1903.80	2.45	2.65	2.49	2.74	7.50	
52.67	55.44	52.47	51.46	77.04	75.92	?	56.42	56.23	50.43	0.62	0.61	0.91	0.90	?	0.72	0.72	0.66	23.86	22.37	31.04	23.11	25.03	4.92	4.62	6.84	5.12	5.54	3.50	26.00	99999.00	90.27	2.57	99999.00	2.54	2.73	2.58	2.82	8.00	
51.41	54.11	51.13	50.20	83.84	83.03	?	55.10	54.90	48.66	0.63	0.63	0.99	0.98	?	0.74	0.73	0.66	20.95	19.60	27.91	20.30	22.11	4.92	4.61	6.97	5.09	5.54	3.50	30.00	99999.00	89.12	2.64	99999.00	2.61	2.78	2.65	2.89	8.50	
50.17	52.81	49.83	49.60	90.70	90.18	?	53.69	53.47	47.08	0.65	0.64	1.06	1.06	?	0.74	0.74	0.67	57.56	55.23	61.12	59.16	55.96	1.06	1.02	1.24	1.20	1.15	6.00	2.00	99999.00	87.95	2.74	99999.00	2.68	2.84	2.73	2.96	9.00	
48.96	51.54	48.57	48.07	97.37	97.07	?	52.20	51.98	45.81	0.66	0.65	1.12	1.12	?	0.75	0.75	0.67	52.43	50.22	56.90	52.65	50.63	3.14	3.03	3.72	3.48	3.36	6.00	6.00	99999.00	86.77	2.81	99999.00	2.77	2.90	2.81	3.02	9.50	
47.79	50.30	47.36	47.08	103.87	103.71	?	50.67	50.46	44.50	0.66	0.66	1.17	1.17	?	0.75	0.75	0.67	45.37	43.20	50.36	44.08	43.26	4.80	4.59	5.74	5.09	5.01	6.00	10.00	99999.00	85.57	2.89	99999.00	2.85	2.95	2.88	3.08	10.00	
46.65	49.10	46.22	46.33	110.42	110.35	?	49.20	49.00	43.27	0.67	0.67	1.20	1.20	?	0.75	0.74	0.67	37.76	35.56	42.34	35.19	35.59	5.82	5.50	6.93	5.84	5.90	6.00	14.00	99999.00	84.35	2.97	99999.00	2.91	3.00	2.95	3.13	10.50	
45.55	47.95	45.16	45.23	116.44	116.41	?	47.59	47.43	42.10	0.67	0.68	1.23	1.23	?	0.74	0.74	0.67	31.22	29.10	36.32	28.08	29.15	6.23	5.82	7.64	5.98	6.20	6.00	18.00	99999.00	83.12	3.03	99999.00	2.98	3.04	3.02	3.16	11.00	
44.50	46.84	44.17	44.16	120.52	120.52	?	45.61	45.51	41.40	0.68	0.68	1.23	1.23	?	0.72	0.72	0.66	26.23	24.30	31.49	22.97	24.50	6.31	5.86	7.94	5.86	6.24	6.00	22.00	99999.00	81.89	3.10	99999.00	3.05	3.08	3.09	3.18	11.50	
43.50	45.78	43.24	42.68	125.60	125.60	?	44.16	44.10	40.67	0.68	0.67	1.23	1.23	?	0.70	0.70	0.66	22.81	21.05	28.01	19.67	21.34	6.34	5.86	8.12	5.76	6.24	6.00	26.00	99999.00	80.64	3.13	99999.00	3.09	3.10	3.13	3.19	12.00	
42.54	44.78	42.37	41.74	135.43	135.43	?	43.66	43.56	39.03	0.67	0.66	1.23	1.23	?	0.70	0.70	0.64	50.80	49.29	54.83	51.17	47.55	1.27	1.24	1.47	1.39	1.31	8.50	2.00	99999.00	79.40	3.11	99999.00	3.07	3.08	3.12	3.21	12.50	
41.62	43.81	41.54	40.88	144.66	144.66	?	43.32	43.19	37.81	0.65	0.64	1.22	1.22	?	0.70	0.70	0.62	45.48	44.13	49.10	44.66	42.04	3.56	3.47	4.07	3.75	3.56	8.50	6.00	99999.00	78.18	3.09	99999.00	3.05	3.06	3.10	3.21	13.00	
40.76	42.90	40.77	39.93	152.15	152.15	?	42.53	42.40	37.31	0.63	0.62	1.20	1.20	?	0.68	0.68	0.61	39.20	37.68	42.08	37.07	35.87	5.24	5.06	5.89	5.25	5.10	8.50	10.00	99999.00	76.99	3.04	99999.00	3.03	3.03	3.06	3.17	13.50	
39.94	42.04	40.03	39.11	159.30	159.30	?	41.61	41.49	37.12	0.62	0.60	1.16	1.16	?	0.66	0.65	0.60	33.27	31.57	36.66	30.17	29.92	6.17	5.88	7.07	5.91	5.86	8.50	14.00	99999.00	75.82	3.00	99999.00	3.00	3.01	3.02	3.12	14.00	
39.16	41.22	39.34	38.26	167.21	167.21	?	41.03	40.90	36.25	0.60	0.58	1.13	1.13	?	0.64	0.64	0.58	28.08	26.36	31.45	24.44	25.08	6.55	6.17	7.59	5.98	6.13	8.50	18.00	99999.00	74.70	2.95	99999.00	2.96	2.96	2.98	3.08	14.50	
38.43	40.46	38.67	37.69	174.82	174.82	?	40.32	40.20	35.32	0.58	0.57	1.10	1.10	?	0.62	0.62	0.56	23.99	22.36	27.46	20.19	21.34	6.64	6.21	7.84	5.83	6.15	8.50	22.00	99999.00	73.60	2.92	99999.00	2.91	2.92	2.95	3.04	15.00	
