Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
30.24	31.29	30.32	?	99.36	74.69	33.73	138.14	138.14	?	0.18	?	0.86	0.65	0.30	1.18	1.18	?	5.29	?	17.94	5.87	?	0.09	?	0.50	0.16	?	1.00	2.00	100.20	99.80	?	100.20	0.61	?	0.60	1.46	0.50	
31.12	32.19	31.10	?	84.64	66.18	33.38	107.47	107.47	?	0.27	?	1.11	0.88	0.45	1.39	1.39	?	6.63	?	11.60	3.93	?	0.37	?	1.03	0.35	?	1.00	6.00	100.50	99.50	?	100.50	0.79	?	0.79	1.88	1.00	
31.69	32.78	31.63	?	72.54	57.68	30.58	89.88	89.88	?	0.35	?	1.23	0.99	0.53	1.50	1.50	?	7.25	?	10.50	3.96	?	0.71	?	1.62	0.61	?	1.00	10.00	100.91	99.11	?	100.91	0.96	?	0.96	2.24	1.50	
32.00	33.10	31.93	?	64.38	51.62	28.38	78.25	78.25	?	0.41	?	1.30	1.06	0.59	1.56	1.56	?	7.08	?	9.67	3.96	?	1.00	?	2.13	0.87	?	1.00	14.00	101.41	98.64	?	101.41	1.10	?	1.10	2.50	2.00	
32.09	33.20	32.05	?	58.50	47.31	26.86	70.38	70.38	?	0.47	?	1.35	1.11	0.64	1.60	1.60	?	6.30	?	8.64	3.80	?	1.17	?	2.45	1.08	?	1.00	18.00	102.00	98.10	?	102.00	1.20	?	1.20	2.70	2.50	
32.01	33.11	32.00	?	54.13	44.11	25.76	64.54	64.54	?	0.52	?	1.40	1.16	0.69	1.65	1.65	?	5.21	?	7.53	3.52	?	1.20	?	2.59	1.21	?	1.00	22.00	102.68	97.51	?	102.68	1.30	?	1.30	2.90	3.00	
31.78	32.88	31.80	?	50.87	41.56	24.86	59.53	59.53	?	0.58	?	1.44	1.19	0.73	1.67	1.67	?	4.37	?	6.70	3.30	?	1.19	?	2.67	1.32	?	1.00	26.00	103.44	96.88	?	103.44	1.44	?	1.44	3.10	3.50	
31.44	32.52	31.48	?	48.27	39.47	24.13	55.34	55.34	?	0.62	?	1.48	1.23	0.76	1.68	1.68	?	3.78	?	6.09	3.17	?	1.18	?	2.74	1.43	?	1.00	30.00	104.32	96.19	?	104.32	1.59	?	1.59	3.30	4.00	
31.01	32.08	31.07	?	46.12	37.71	23.52	51.82	51.82	?	0.67	?	1.52	1.26	0.80	1.69	1.69	?	3.35	?	5.63	3.09	?	1.18	?	2.79	1.53	?	1.00	34.00	105.35	95.43	?	105.35	1.75	?	1.75	3.50	4.50	
30.50	31.55	30.57	?	44.29	36.20	22.99	48.85	48.85	?	0.71	?	1.55	1.28	0.83	1.69	1.69	?	8.28	?	15.41	?	?	0.31	?	0.91	?	?	3.50	2.00	106.55	94.60	?	106.54	1.91	?	1.91	3.70	5.00	
29.95	30.98	30.00	?	42.69	34.90	22.51	46.38	46.38	?	0.74	?	1.58	1.31	0.86	1.71	1.71	?	8.93	?	11.84	?	?	1.04	?	2.15	?	?	3.50	6.00	107.93	93.70	?	107.92	2.06	?	2.06	3.90	5.50	
29.35	30.36	29.39	?	41.28	33.79	22.06	44.35	44.35	?	0.77	?	1.62	1.34	0.89	1.73	1.73	?	8.64	?	10.75	?	?	1.72	?	3.28	?	?	3.50	10.00	109.52	92.75	?	109.50	2.19	?	2.20	4.10	6.00	
28.73	29.72	28.74	?	40.03	32.76	21.62	42.50	42.50	?	0.79	?	1.64	1.36	0.91	1.73	1.73	?	7.71	?	9.58	?	?	2.18	?	4.04	?	?	3.50	14.00	111.33	91.74	?	111.30	2.31	?	2.32	4.26	6.50	
28.09	29.06	28.07	?	38.88	31.71	21.16	40.66	40.66	?	0.81	?	1.64	1.36	0.92	1.71	1.71	?	6.49	?	8.32	?	?	2.37	?	4.43	?	?	3.50	18.00	113.38	90.68	?	113.33	2.43	?	2.44	4.37	7.00	
27.44	28.39	27.38	?	37.82	30.68	20.70	38.88	38.88	?	0.82	?	1.63	1.35	0.92	1.68	1.68	?	5.37	?	7.24	?	?	2.38	?	4.59	?	?	3.50	22.00	115.70	89.59	?	115.63	2.55	?	2.56	4.43	7.50	
26.80	27.72	26.69	?	36.83	29.69	20.25	37.22	37.22	?	0.83	?	1.62	1.32	0.92	1.63	1.63	?	4.57	?	6.47	?	?	2.37	?	4.69	?	?	3.50	26.00	118.32	88.46	?	118.23	2.65	?	2.66	4.46	8.00	
