Time	F	S	L	N	E(L/N)
0.0	0.010000000000000004	0.0	0.010000000000000004	1.005	0.010000000000000004
0.5	0.011512654447005503	4.7038483577972924E-4	0.01198303928278523	1.0107802220131266	0.01197505435399153
1.0	0.012986160549376532	8.940039931213339E-4	0.013880164542497865	1.0173483669767942	0.01385197312567255
1.5	0.014410627402761434	0.0012919361278862132	0.015702563530647647	1.0247025642103582	0.015637846871814205
2.0	0.0157756172338446	0.0016842357323758805	0.017459852966220477	1.0328284282972682	0.01734170638677702
2.5	0.017037953985421912	0.0020895641273285925	0.019127518112750503	1.0416984345881832	0.01893798536885185
3.0	0.018196309772338635	0.002529896243052034	0.020726206015390672	1.0512688444757565	0.020448778246774522
3.5	0.019121961482977585	0.003023750644582691	0.022145712127560276	1.0614691839271437	0.02177627880016497
4.0	0.01983906807503118	0.0035922018109767083	0.02343126988600789	1.0722061174632822	0.02296982620903338
4.5	0.02033478795413306	0.004258430722767002	0.02459321867690006	1.083348868131908	0.024056509678905196
5.0	0.020542125410105107	0.0050380746076624985	0.02558020001776761	1.094749485524085	0.024978763384296252
5.5	0.020572122557103233	0.005866342253992994	0.026438464811096227	1.1063161329614555	0.025787524752014734
6.0	0.020585218050303118	0.006649720561522794	0.027234938611825913	1.1180358239275432	0.02654934817563307
6.5	0.020594271190496588	0.007376764229068699	0.027971035419565287	1.1298940927621715	0.027264374448189865
7.0	0.020609757450016072	0.008043551558093614	0.028653309008109685	1.141892492902873	0.027925367013164577
7.5	0.020632628296477665	0.008645043942828359	0.02927767223930602	1.1540239754574135	0.028534320404566535
8.0	0.020637128599833483	0.009152735732196689	0.02978986433203017	1.1662920463500985	0.029031892666461463
8.5	0.020629059850908734	0.009572316601841888	0.030201376452750624	1.1786929633159435	0.029430815806491133
9.0	0.020619999324725396	0.009877183313057277	0.030497182637782675	1.1912169754542088	0.02972342781894657
9.5	0.020645715564777612	0.010078831791028791	0.030724547355806403	1.2038790180627763	0.029938162735236907
10.0	0.020682529222754747	0.010154542903040032	0.030837072125794774	1.2166801027093075	0.03004144381513059
10.5	0.02067430729844507	0.010155954154709091	0.030830261453154158	1.2296189725425408	0.03002922068602717
11.0	0.020684105813528936	0.010165089119525874	0.03084919493305481	1.242691617204657	0.030044316881408604
11.5	0.020654767108953878	0.010168858131792528	0.03082362524074641	1.2559048967351385	0.030014570990985395
12.0	0.02066013122529677	0.01017076547478414	0.030830896700080906	1.2692585561003151	0.03001769033250579
12.5	0.020592216527089258	0.010165395707133235	0.030757612234222492	1.282748354035673	0.029945864257658283
13.0	0.020632171345064485	0.010184701879379188	0.030816873224443674	1.2963835461738764	0.02999708749882426
13.5	0.020670719569724542	0.010193714682657243	0.03086443425238179	1.310162278332727	0.030041026225798545
14.0	0.020731705205791446	0.010197068883658768	0.030928774089450214	1.3240848155897214	0.030100581714172604
14.5	0.020719342910076943	0.010201954162824413	0.030921297072901355	1.3381581243155969	0.030089226808181598
15.0	0.020691050433684386	0.01020066644073951	0.03089171687442389	1.3523754655927045	0.03006160317889575
15.5	0.020546469840342398	0.0103455523810554	0.030892022221397798	1.3666438598269608	0.03005924097044757
16.0	0.02013365085022673	0.010774240380295268	0.030907891230522	1.380758402620916	0.030081060738737068
16.5	0.01943794777292532	0.011449550101443886	0.030887497874369205	1.3945250408508947	0.030078788983570852
17.0	0.018532088028537234	0.01233286553202045	0.030864953560557688	1.4077936024334605	0.030066371841039687
17.5	0.01745857606379539	0.013399496156863488	0.030858072220658877	1.4203864499927321	0.030088038032453572
18.0	0.016191258903088084	0.014618263913277321	0.030809522816365405	1.4321740590834404	0.03006989000850609
18.5	0.01478363881821704	0.015947580273931478	0.03073121909214852	1.4430320690419682	0.03003190305196239
19.0	0.013307473374725792	0.01737304861473003	0.030680521989455818	1.4528718599485477	0.030020122343317197
19.5	0.01177566266179664	0.01885991219863471	0.030635574860431346	1.4616208118946081	0.030019650508636805
