Time	F	S	L	N	E(L/N)
0.0	-0.004999999999999998	0.0030075187969924814	-0.0019999999999999983	0.9975	-0.0019999999999999983
0.5	-0.005043895565620958	0.002824303695942044	-0.0022232414496974108	0.9949865215510101	-0.00223247094166494
1.0	-0.005148138849683109	0.002598934293019384	-0.0025468865945536836	0.9924864241149469	-0.002580629094832042
1.5	-0.0051642972665211255	0.0024145102541158325	-0.002740127472492101	0.9900320166393483	-0.002816794649113165
2.0	-0.004772238420731643	0.0024344701963119643	-0.002312325204652599	0.9876713170798582	-0.0024795486011331123
2.5	-0.004398349596550646	0.002410698512293634	-0.0019326957482621108	0.9854981716209331	-0.002303961391866459
3.0	-0.004252214971581313	0.00223462073471255	-0.001944654779344393	0.9835839910752265	-0.002538378256322859
3.5	-0.0035602084364344225	0.0022492250502054558	-0.0012102639026524364	0.9820892504335416	-0.002164617797072003
4.0	-0.0032491179372873863	0.0020973800942348576	-0.001033530185951214	0.9810648156778098	-0.002305102581665754
4.5	-0.002322757107490285	0.0021262632005044765	-6.182864455225808E-5	0.9808010560571876	-0.001800864097938413
5.0	-0.002524360757724014	0.0018841990335360188	-5.352693230525901E-4	0.9809297275815629	-0.0022111704586456767
5.5	-0.001640507933053757	0.0019000282729245488	3.901658744714083E-4	0.9819082374443395	-0.0017311075854532154
6.0	4.4875829965049973E-4	0.0021733873068364973	0.003083319715689403	0.98466427638543	-8.285406629525071E-4
6.5	0.006429651571469399	0.0025327140944761723	0.010893845323637174	1.001246967522979	-7.178929924900691E-4
7.0	0.0257585786210242	0.0031747434144705263	0.04599802868224785	1.2240007229985472	-0.0012098903463769633
7.5	0.06612962598091	0.003999529008952202	0.12259044265970714	7.472011034124537	-5.552013783227508E-4
8.0	0.27107553426070863	0.008081888135464616	0.8222988648096158	670.771903154962	-0.001614319650472003
8.5	5.8073104094590065	0.11661081084205649	269.0391261949718	1732882.8396407962	-0.0013591844503680914
9.0	90.20298305565389	1.7135921957774927	63220.14083669575	7.146387900201517E10	-0.0010002617553095993
9.5	1175.4841018107486	23.82596886801301	1.1687970153970608E7	3.886455567168776E16	-7.634564438969796E-4
10.0	13047.042846327575	322.8706515396136	1.6342799322604592E9	2.284555022922019E23	2.041049798149377E-4
10.5	61178.799089472464	4338.957924557368	1.1460941581980989E11	6.624426853868812E30	5.757941551727389E-4
11.0	96004.79077784151	97211.51377705783	3.9329155802457573E12	3.009019108379391E38	0.001853787436967017
11.5	3340406.55138173	3561589.2249657344	5.702564922318887E15	4.9555841989839816E47	0.002069948277145832
12.0	6.631808863023063E7	9.84528068123505E7	2.8889485206934164E18	1.5748617781400876E58	0.0023950353566694715
12.5	1.208648424268454E9	2.8476895902870226E9	1.6731122107618343E21	9.41769370190709E69	0.002666656555447887
13.0	1.94669841607044E10	8.622031131602449E10	7.674261317647638E23	8.848696622317176E82	0.0027781296460227603
13.5	2.4155266740213855E11	2.4239840668089253E12	2.3959708443017837E26	9.801485759034416E96	0.00291265240759709
14.0	1.6392819507697852E12	4.473051002217024E13	3.2674221336669483E28	7.603163920762685E111	0.0035312028597315076
14.5	4.826560436032029E12	4.003458193168774E14	7.012087837385723E29	1.52754861065478E127	0.004580421505062578
15.0	1.0751521404011918E13	3.005729537641918E15	1.0908791391317915E31	6.373692780612559E142	0.0042768650574944705
15.5	4.834674554610606E13	5.9724282929846744E16	1.0657339792408946E33	1.253765153999525E159	0.004503076946152344
16.0	1.1511621862264939E14	2.0020907765713088E17	5.590345601139385E33	5.219003310440975E175	0.00441539237030185
16.5	1.0339621231596838E14	2.0202728998913008E17	4.777561765338564E33	5.125072772055305E191	0.00394684384036891
17.0	1.7005488506457975E14	2.09828274751271744E17	8.110198149062702E33	8.387515980208363E207	0.003936256376579224
17.5	2.356135872664127E14	2.9597905732086771E17	1.146212349137199E34	1.592289046555837E224	0.004353435292480076
18.0	5.337146877596423E14	4.0001796804761088E17	2.668414798109196E34	1.74725500173249E240	0.0047266663730243085
18.5	7.86310533264352E14	4.0025867010662336E17	3.9309878644055243E34	1.0628806153991043E256	0.004783563051521936
19.0	1.2186925138894975E15	4.063470947374471E17	6.091371619499243E34	7.704026244393057E271	0.005822488516996583
19.5	4.194929496343788E14	4.9064205068656282E17	2.0964491064883268E34	1.494222749809742E288	0.006258325894403964
