Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.3265550447410903	0.3402905427979032	0.1720165704642445	-0.7773511865749232	36.35252567429562	1.0	148.70637343891218	0.5	-616.3267445551719	-2.8256823671357445	0.0046884737098591535	616.9440842863182	0.0	1.0	0.0	1.0	0.5
