Time	F	S	L	N	E(L/N)
0.0	0.0010000030000364007	0.11015378832392837	0.0035359594924280206	1.0005000015000183	0.0035359594924280206
0.5	0.0035860287998232205	0.10498738605402194	NaN	1.0039464152223498	NaN
1.0	0.024871471455028774	0.09348335859806699	NaN	1.0321007127441046	NaN
1.5	0.7190320569761034	0.11297303740193478	NaN	41.921320935342266	NaN
2.0	43.45988354766444	0.0825440999592992	NaN	9932250.215873618	NaN
2.5	23536.64366780831	0.010333685329093336	NaN	3.2803586041663735E15	NaN
3.0	1.1755402199114326E7	1.0698199437332135E-4	NaN	7.0854099739375165E25	NaN
3.5	1.6802275744340042E10	2.7592989573280327E-8	NaN	8.075646744227103E38	NaN
4.0	1.3906757967314E13	2.1300389156973043E-13	NaN	4.174413289267055E55	NaN
4.5	3.5367471650556385E15	3.7422892937819867E-20	NaN	1.8756002920113223E75	NaN
5.0	1.36617203013307536E17	4.059198347267109E-29	NaN	9.373692295871559E94	NaN
5.5	9.985034403175488E17	4.544674487370154E-40	NaN	4.681995329057578E114	NaN
6.0	2.7992514351465344E18	2.1762620928548723E-52	NaN	2.337996880529539E134	NaN
6.5	5.2045357262104566E18	1.186966420225283E-66	NaN	1.1668081254930438E154	NaN
7.0	7.9425887707849441E18	3.55831076336856E-83	NaN	5.821522118767332E173	NaN
7.5	1.0732115259426753E19	6.4932835175376405E-102	NaN	2.90656371635064E193	NaN
8.0	1.35789378065734E19	3.2596466325715166E-122	NaN	1.4500362421538168E213	NaN
8.5	1.6447614398421727E19	4.5241740020843736E-145	NaN	7.231628751853042E232	NaN
9.0	1.9308648181777986E19	2.8108810204309256E-170	NaN	3.611214043489638E252	NaN
9.5	2.2126107115883184E19	2.2462515968561456E-197	NaN	1.8024975310430526E272	NaN
10.0	2.4847542479996477E19	3.0694405471471376E-226	NaN	8.992361928125438E291	NaN
10.5	2.7508218905497477E19	1.362239027708901E-256	NaN	Infinity	NaN
11.0	3.013747840031458E19	9.261771378864434E-289	NaN	Infinity	NaN
11.5	3.2594147598119227E19	3.5E-323	NaN	Infinity	NaN
12.0	3.4969841449156825E19	0.0	NaN	Infinity	NaN
12.5	3.723929277305576E19	0.0	NaN	Infinity	NaN
13.0	3.945997043347015E19	0.0	NaN	Infinity	NaN
13.5	4.173545303129303E19	0.0	NaN	Infinity	NaN
14.0	4.3856295289420055E19	0.0	NaN	Infinity	NaN
14.5	4.5885681156040475E19	0.0	NaN	Infinity	NaN
15.0	4.780314072412431E19	0.0	NaN	Infinity	NaN
15.5	4.969243671321881E19	0.0	NaN	Infinity	NaN
16.0	5.156546996164186E19	0.0	NaN	Infinity	NaN
16.5	5.321040148524866E19	0.0	NaN	Infinity	NaN
17.0	5.480357445026214E19	0.0	NaN	Infinity	NaN
17.5	5.6419355783268336E19	0.0	NaN	Infinity	NaN
18.0	5.791886800878398E19	0.0	NaN	Infinity	NaN
18.5	5.938773365508335E19	0.0	NaN	Infinity	NaN
19.0	6.080488619395891E19	0.0	NaN	Infinity	NaN
19.5	6.212902187968408E19	0.0	NaN	Infinity	NaN
