Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	61.84	61.86	54.48	54.44	?	54.27	54.27	54.69	0.01	0.01	0.04	0.04	?	0.04	0.04	0.04	64.85	65.36	55.60	55.55	56.17	0.08	0.08	0.14	0.14	0.14	1.00	2.00	100.05	99.95	0.17	100.05	0.17	0.49	0.17	0.48	0.50	
204.12	216.13	63.55	64.16	55.60	55.56	?	55.14	55.14	55.26	0.03	0.03	0.06	0.06	?	0.06	0.06	0.06	61.63	61.78	52.73	52.66	54.56	0.51	0.52	0.63	0.63	0.66	1.00	6.00	100.14	99.86	0.26	100.14	0.26	0.57	0.26	0.57	1.00	
190.21	201.39	64.43	64.94	56.52	56.46	12.09	55.81	55.81	56.45	0.06	0.06	0.10	0.10	0.02	0.10	0.10	0.10	53.59	53.32	47.60	47.49	48.61	1.13	1.13	1.28	1.28	1.31	1.00	10.00	100.27	99.74	0.38	100.27	0.37	0.73	0.37	0.73	1.50	
180.88	191.52	64.69	64.42	57.99	57.76	12.51	57.07	57.07	57.96	0.11	0.11	0.15	0.15	0.03	0.15	0.15	0.15	45.56	45.00	41.54	41.38	42.09	1.73	1.71	1.89	1.89	1.92	1.00	14.00	100.45	99.55	0.63	100.45	0.63	0.95	0.63	0.94	2.00	
174.62	184.90	64.48	64.07	58.80	58.46	10.69	57.74	57.74	57.87	0.16	0.16	0.20	0.20	0.04	0.20	0.20	0.20	39.12	38.51	36.27	36.09	36.57	2.22	2.18	2.39	2.38	2.41	1.00	18.00	100.77	99.24	0.82	100.77	0.82	1.13	0.82	1.13	2.50	
170.43	180.46	63.93	63.41	59.24	58.86	7.47	58.12	58.12	58.60	0.21	0.21	0.25	0.25	0.03	0.25	0.25	0.25	34.28	33.72	32.20	32.02	32.40	2.62	2.57	2.79	2.77	2.80	1.00	22.00	101.20	98.83	1.01	101.20	1.01	1.31	1.01	1.30	3.00	
167.62	177.48	63.16	62.22	59.20	58.80	5.05	58.05	58.05	57.61	0.26	0.26	0.31	0.31	0.03	0.30	0.30	0.30	30.80	30.29	29.24	29.05	29.32	2.94	2.89	3.11	3.09	3.12	1.00	26.00	101.73	98.33	1.21	101.73	1.21	1.50	1.21	1.50	3.50	
165.74	175.49	62.23	61.44	58.84	58.45	3.31	57.69	57.69	56.80	0.32	0.32	0.37	0.36	0.02	0.36	0.36	0.35	28.28	27.79	27.04	26.86	27.02	3.19	3.14	3.36	3.34	3.36	1.00	30.00	102.39	97.74	1.41	102.39	1.40	1.69	1.41	1.70	4.00	
164.48	174.15	61.20	59.19	58.27	57.91	2.09	57.16	57.16	55.87	0.37	0.36	0.42	0.42	0.02	0.41	0.41	0.40	26.36	25.86	25.36	25.19	25.33	3.39	3.32	3.55	3.53	3.55	1.00	34.00	103.19	97.05	1.58	103.20	1.58	1.87	1.60	1.88	4.50	
193.94	205.35	60.12	57.99	57.60	57.26	1.23	56.52	56.52	54.59	0.42	0.41	0.47	0.47	0.01	0.46	0.46	0.45	62.94	61.49	58.00	57.70	57.01	0.57	0.56	0.64	0.64	0.63	3.50	2.00	104.16	96.28	1.76	104.19	1.75	2.03	1.78	2.06	5.00	
