Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	60.03	60.05	125.60	?	123.99	58.80	58.80	59.10	0.00	0.00	0.05	?	0.05	0.01	0.01	0.01	61.32	61.95	60.16	60.16	59.68	0.00	0.00	0.02	0.02	0.02	1.00	2.00	99.94	100.06	-0.13	99.94	-0.13	-0.04	-0.13	-0.04	0.50	
91.21	96.58	60.98	61.59	99.13	?	97.22	59.77	59.77	59.33	0.00	0.00	0.06	?	0.06	0.01	0.01	0.01	56.95	57.52	55.87	55.85	55.61	0.00	0.00	0.07	0.07	0.07	1.00	6.00	99.87	100.13	-0.14	99.87	-0.14	-0.05	-0.14	-0.05	1.00	
92.88	98.34	61.21	61.71	87.48	?	85.29	60.02	60.02	59.92	0.00	0.00	0.06	?	0.06	0.01	0.01	0.01	49.53	49.92	48.87	48.79	48.75	0.00	0.00	0.10	0.10	0.10	1.00	10.00	99.80	100.20	-0.15	99.80	-0.15	-0.05	-0.15	-0.05	1.50	
93.78	99.30	60.89	60.74	11.51	?	5.35	59.72	59.72	60.31	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	42.61	42.82	43.46	43.32	43.37	0.00	0.00	0.11	0.11	0.11	1.00	14.00	99.73	100.28	-0.15	99.73	-0.15	-0.05	-0.15	-0.05	2.00	
94.06	99.59	60.19	60.01	19.87	?	13.68	59.05	59.05	59.08	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	36.82	36.94	40.42	40.24	40.36	0.01	0.01	0.11	0.11	0.11	1.00	18.00	99.65	100.35	-0.15	99.65	-0.15	-0.05	-0.15	-0.05	2.50	
93.81	99.33	59.23	59.05	25.01	?	18.76	58.10	58.10	58.42	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	32.32	32.40	38.62	38.41	38.59	0.01	0.01	0.12	0.11	0.12	1.00	22.00	99.57	100.43	-0.15	99.57	-0.15	-0.06	-0.15	-0.06	3.00	
93.15	98.63	58.09	57.70	1.48	?	21.96	56.98	56.98	56.61	0.00	0.00	0.08	?	0.07	0.02	0.02	0.02	24.43	24.51	36.50	36.27	36.57	0.01	0.01	0.12	0.12	0.12	1.00	26.00	99.50	100.51	-0.15	99.50	-0.15	-0.06	-0.15	-0.06	3.50	
92.15	97.57	56.86	56.81	17.91	?	23.98	55.75	55.75	54.94	0.00	0.00	0.08	?	0.07	0.02	0.02	0.02	19.42	19.48	34.15	33.89	34.31	0.01	0.01	0.12	0.12	0.12	1.00	30.00	99.42	100.58	-0.15	99.42	-0.15	-0.06	-0.15	-0.05	4.00	
90.88	96.23	55.57	54.42	21.39	?	5.98	54.46	54.46	53.85	0.00	0.00	0.08	?	0.07	0.02	0.02	0.02	16.78	16.82	32.10	31.82	32.33	0.01	0.01	0.12	0.12	0.12	1.00	34.00	99.35	100.66	-0.15	99.35	-0.15	-0.05	-0.15	-0.05	4.50	
89.40	94.66	54.27	53.02	27.87	?	14.55	53.15	53.15	52.25	0.00	0.00	0.07	?	0.07	0.02	0.02	0.02	57.11	56.68	56.04	56.03	55.57	0.00	0.00	0.04	0.04	0.04	3.50	2.00	99.27	100.73	-0.14	99.27	-0.14	-0.05	-0.14	-0.05	5.00	
