Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	88.88	88.83	90.47	90.46	?	90.46	90.46	91.10	0.06	0.06	0.10	0.10	?	0.10	0.10	0.10	93.08	93.09	94.98	94.67	93.73	0.18	0.18	0.28	0.28	0.27	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
91.21	96.58	91.15	91.50	93.14	93.11	?	93.10	93.10	92.04	0.09	0.09	0.14	0.14	?	0.14	0.14	0.14	94.02	93.54	94.31	94.26	93.80	0.57	0.57	0.83	0.83	0.83	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
92.88	98.34	92.70	92.83	94.81	94.78	?	94.75	94.75	93.40	0.11	0.11	0.17	0.17	?	0.17	0.17	0.16	87.43	86.49	86.77	87.23	86.90	1.00	0.99	1.37	1.37	1.37	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.26	-0.50	-0.25	1.50	
93.78	99.30	93.60	92.98	95.67	95.63	?	95.59	95.59	92.59	0.13	0.13	0.19	0.19	?	0.19	0.19	0.18	76.16	74.80	75.95	77.25	76.35	1.37	1.35	1.80	1.83	1.81	1.00	14.00	99.00	101.01	-0.49	99.00	-0.50	-0.27	-0.49	-0.26	2.00	
94.06	99.59	93.94	92.23	95.85	95.81	?	95.76	95.76	91.98	0.14	0.14	0.21	0.21	?	0.21	0.21	0.20	62.55	60.89	63.74	66.67	64.05	1.60	1.56	2.06	2.15	2.07	1.00	18.00	98.77	101.26	-0.48	98.77	-0.49	-0.27	-0.48	-0.25	2.50	
93.81	99.33	93.79	90.78	95.50	95.47	?	95.41	95.41	92.17	0.16	0.16	0.23	0.23	?	0.23	0.23	0.22	56.09	54.43	57.95	?	58.07	1.64	1.59	2.12	?	2.13	1.00	22.00	98.55	101.51	-0.47	98.55	-0.47	-0.26	-0.46	-0.24	3.00	
93.15	98.63	93.21	89.56	94.72	94.69	?	94.63	94.63	88.90	0.18	0.17	0.25	0.25	?	0.25	0.25	0.23	52.64	51.03	54.70	45.89	54.72	1.63	1.59	2.15	1.81	2.15	1.00	26.00	98.38	101.74	-0.44	98.38	-0.45	-0.25	-0.43	-0.23	3.50	
92.15	97.57	92.28	88.32	93.61	93.59	?	93.52	93.52	86.56	0.20	0.19	0.27	0.27	?	0.27	0.27	0.25	47.74	46.21	50.28	35.29	50.20	1.63	1.58	2.18	1.54	2.17	1.00	30.00	98.45	101.96	-0.41	98.42	-0.42	-0.23	-0.40	-0.20	4.00	
90.88	96.23	91.06	84.97	92.24	92.22	?	92.16	92.16	82.38	0.22	0.21	0.29	0.29	?	0.29	0.29	0.27	42.65	?	45.71	31.92	45.55	1.63	?	2.20	1.54	2.19	1.00	34.00	104.88	102.16	-0.37	104.10	-0.38	-0.19	-0.35	-0.15	4.50	
89.40	94.66	89.59	82.00	90.67	90.66	?	90.59	90.59	80.23	0.25	0.23	0.32	0.32	?	0.32	0.32	0.29	93.24	88.96	94.25	94.02	87.93	0.37	0.35	0.50	0.50	0.47	3.50	2.00	1516.09	102.34	-0.33	1029.16	-0.34	-0.15	-0.30	-0.10	5.00	
87.77	92.93	87.94	81.02	88.94	88.93	?	88.86	88.86	79.13	0.26	0.25	0.33	0.33	?	0.33	0.33	0.31	87.99	83.07	87.90	91.81	82.11	1.21	1.16	1.57	1.62	1.48	3.50	6.00	99999.00	102.50	-0.29	99999.00	-0.31	-0.13	-0.27	-0.07	5.50	
86.02	91.08	86.14	78.03	87.09	87.07	?	87.00	87.00	77.16	0.28	0.26	0.35	0.35	?	0.35	0.35	0.32	78.02	73.16	77.68	113.57	73.12	2.02	1.91	2.50	3.34	2.38	3.50	10.00	99999.00	102.63	-0.27	99999.00	-0.28	-0.11	-0.24	-0.05	6.00	
84.20	89.15	84.23	75.26	85.14	85.13	?	85.05	85.05	75.46	0.29	0.27	0.36	0.36	?	0.36	0.36	0.33	65.34	60.41	65.69	?	61.58	2.63	2.46	3.18	?	3.00	3.50	14.00	99999.00	102.75	-0.25	99999.00	-0.25	-0.09	-0.21	-0.03	6.50	
82.33	87.17	82.26	74.04	83.14	83.12	?	83.04	83.04	73.98	0.31	0.28	0.37	0.37	?	0.37	0.37	0.34	61.83	56.91	62.46	?	58.06	2.71	2.51	3.33	?	3.12	3.50	18.00	99999.00	102.86	-0.22	99999.00	-0.22	-0.07	-0.18	-0.02	7.00	
80.43	85.16	80.25	73.65	81.11	81.09	?	81.00	81.00	72.85	0.32	0.30	0.38	0.38	?	0.38	0.38	0.35	56.81	51.92	57.76	35.26	53.31	2.73	2.51	3.41	2.15	3.17	3.50	22.00	99999.00	102.95	-0.18	99999.00	-0.19	-0.05	-0.15	-0.00	7.50	
78.54	83.16	78.24	71.72	79.07	79.05	?	78.95	78.95	71.32	0.33	0.31	0.38	0.38	?	0.38	0.38	0.36	50.35	45.63	51.90	21.46	47.55	2.75	2.51	3.48	1.49	3.21	3.50	26.00	99999.00	103.03	-0.16	99999.00	-0.16	-0.04	-0.12	0.01	8.00	
