Component1	Component2	Covariance
0	0	0.0
0	1	0.0
0	2	0.0
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
0	9	0.0
0	10	0.0
0	11	0.0
0	12	0.0
0	13	0.0
0	14	0.0
0	15	0.0
0	16	0.0
0	17	0.0
0	18	0.0
0	19	0.0
0	20	0.0
0	21	0.0
0	22	0.0
0	23	0.0
0	24	0.0
0	25	0.0
0	26	0.0
0	27	0.0
0	28	0.0
0	29	0.0
0	30	0.0
0	31	0.0
0	32	0.0
0	33	0.0
0	34	0.0
0	35	0.0
0	36	0.0
0	37	0.0
0	38	0.0
0	39	0.0
0	40	0.0
0	41	0.0
0	42	0.0
0	43	0.0
0	44	0.0
0	45	0.0
0	46	0.0
0	47	0.0
0	48	0.0
0	49	0.0
0	50	0.0
0	51	0.0
0	52	0.0
0	53	0.0
0	54	0.0
0	55	0.0
0	56	0.0
0	57	0.0
0	58	0.0
0	59	0.0
0	60	0.0
0	61	0.0
0	62	0.0
0	63	0.0
0	64	0.0
0	65	0.0
0	66	0.0
0	67	0.0
0	68	0.0
0	69	0.0
0	70	0.0
0	71	0.0
0	72	0.0
0	73	0.0
0	74	0.0
0	75	0.0
0	76	0.0
0	77	0.0
0	78	0.0
0	79	0.0
1	0	0.0
1	1	0.22226625794133367
1	2	0.2483090581453362
1	3	0.2661332733487069
1	4	0.27406362748241114
1	5	0.2704388375497637
1	6	0.2556660317578398
1	7	0.23331539468797655
1	8	0.2086272460335654
1	9	0.18595793344987183
1	10	0.16753132610365443
1	11	0.15363287439837303
1	12	0.14331444820069794
1	13	0.13519189760173267
1	14	0.12820136870936394
1	15	0.12190990164316627
1	16	0.11618361050291716
1	17	0.11066893416870624
1	18	0.10457617032714835
1	19	0.0969568275384356
1	20	0.08747095904736224
1	21	0.07702259153960483
1	22	0.06732037700059057
1	23	0.059752961712569296
1	24	0.05476935065852444
1	25	0.05191172431715071
1	26	0.05018723935124945
1	27	0.0487738671830784
1	28	0.04750263550456303
1	29	0.046411528540961845
1	30	0.04495618508363813
1	31	0.04189344444652864
1	32	0.036821669251293876
1	33	0.031687174422201765
1	34	0.028800012799952698
1	35	0.028358346233881917
1	36	0.027956749402882532
1	37	0.027165717592231933
1	38	0.027325422553828187
1	39	0.016633504304543956
1	40	0.0
1	41	0.06667987738240012
1	42	0.07449271744360088
1	43	0.07983998200461205
1	44	0.08221908824472335
1	45	0.0811316512649291
1	46	0.07669980952735193
1	47	0.06999461840639294
1	48	0.0625881738100696
1	49	0.05578738003496154
1	50	0.05025939783109634
1	51	0.04608986231951193
1	52	0.042994334460209394
1	53	0.0405575692805198
1	54	0.03846041061280918
1	55	0.036572970492949886
1	56	0.034855083150875134
1	57	0.033200680250611875
1	58	0.0313728510981445
1	59	0.029087048261530687
1	60	0.026241287714208663
1	61	0.023106777461881438
1	62	0.02019611310017717
1	63	0.017925888513770784
1	64	0.01643080519755733
1	65	0.01557351729514521
1	66	0.015056171805374831
1	67	0.014632160154923522
1	68	0.014250790651368915
1	69	0.013923458562288545
1	70	0.013486855525091445
1	71	0.012568033333958584
1	72	0.011046500775388164
1	73	0.009506152326660529
1	74	0.008640003839985802
1	75	0.008507503870164577
1	76	0.008387024820864761
1	77	0.008149715277669578
1	78	0.008197626766148455
1	79	0.004990051291363187
2	0	0.0
2	1	0.2483090581453362
2	2	0.2782481278581792
2	3	0.29969497257389605
2	4	0.31073398869204266
2	5	0.30927446018421445
2	6	0.29536355659215624
2	7	0.2725648625123236
2	8	0.24646161379631604
2	9	0.22182656710074836
2	10	0.2011366956435025
2	11	0.1847219368073932
2	12	0.17157573567908485
2	13	0.16033214598929205
2	14	0.1501445825453057
2	15	0.14092505918474388
2	16	0.13281871650978253
2	17	0.12556973502674332
2	18	0.1183133174398908
2	19	0.10991388554606978
2	20	0.09981948921235796
2	21	0.08879745376131466
2	22	0.07852653586120154
2	23	0.07039998416282627
2	24	0.06482019310503152
2	25	0.06121714041074925
2	26	0.05851500519050647
2	27	0.055985340903152846
2	28	0.05370867003168562
2	29	0.051928028349496856
2	30	0.0501377916793172
2	31	0.046964021673766794
2	32	0.04181204849524227
2	33	0.03657847285435574
2	34	0.0336114289649589
2	35	0.032925577830408406
2	36	0.03176361703954425
2	37	0.030151553074210424
2	38	0.0302065265387717
2	39	0.01915671917345513
2	40	0.0
2	41	0.07449271744360088
2	42	0.08347443835745376
2	43	0.08990849177216884
2	44	0.09322019660761278
2	45	0.09278233805526435
2	46	0.08860906697764688
2	47	0.08176945875369711
2	48	0.0739384841388948
2	49	0.06654797013022451
2	50	0.06034100869305076
2	51	0.05541658104221798
2	52	0.051472720703725446
2	53	0.0480996437967876
2	54	0.045043374763591715
2	55	0.04227751775542316
2	56	0.03984561495293474
2	57	0.037670920508022995
2	58	0.03549399523196725
2	59	0.03297416566382092
2	60	0.02994584676370738
2	61	0.026639236128394403
2	62	0.02355796075836046
2	63	0.021119995248847893
2	64	0.01944605793150947
2	65	0.018365142123224768
2	66	0.017554501557151943
2	67	0.016795602270945856
2	68	0.016112601009505675
2	69	0.015578408504849057
2	70	0.015041337503795169
2	71	0.014089206502130039
2	72	0.012543614548572682
2	73	0.010973541856306725
2	74	0.010083428689487667
2	75	0.009877673349122526
2	76	0.009529085111863273
2	77	0.00904546592226313
2	78	0.00906195796163151
2	79	0.00574701575203654
3	0	0.0
3	1	0.2661332733487069
3	2	0.29969497257389605
3	3	0.3253665531598501
3	4	0.3410213322547234
3	5	0.34401184285571446
3	6	0.33367881637898433
3	7	0.31309989047471504
3	8	0.28778511643758053
3	9	0.2626852431137322
3	10	0.240440977812739
3	11	0.2214210431993372
3	12	0.2046287626513759
3	13	0.18890069583322167
3	14	0.17391418089358768
3	15	0.1602623791888832
3	16	0.14861997934155802
3	17	0.13896153710079653
3	18	0.13039217103968767
3	19	0.12155979512909228
3	20	0.11157232591710399
3	21	0.1008381149621692
3	22	0.090771610871592
3	23	0.082604453560231
3	24	0.07659924689631324
3	25	0.0720354016476946
3	26	0.06780224768684662
3	27	0.06343871355358326
3	28	0.059503482098913846
3	29	0.05661522185654157
3	30	0.05440825405878763
3	31	0.051416963132178646
3	32	0.046737996524179176
3	33	0.04194759869572819
3	34	0.03919570921949307
3	35	0.03813517809877192
3	36	0.0356313638444095
3	37	0.03260345995294962
3	38	0.03246517363538989
3	39	0.0219802917749948
3	40	0.0
3	41	0.07983998200461205
3	42	0.08990849177216884
3	43	0.09760996594795503
3	44	0.10230639967641701
3	45	0.10320355285671433
3	46	0.1001036449136953
3	47	0.09392996714241451
3	48	0.08633553493127415
3	49	0.0788055729341197
3	50	0.07213229334382171
3	51	0.06642631295980114
3	52	0.06138862879541276
3	53	0.05667020874996648
3	54	0.05217425426807631
3	55	0.048078713756664955
3	56	0.0445859938024674
3	57	0.04168846113023897
3	58	0.039117651311906296
3	59	0.036467938538727686
3	60	0.033471697775131204
3	61	0.030251434488650756
3	62	0.027231483261477597
3	63	0.02478133606806929
3	64	0.022979774068893972
3	65	0.02161062049430838
3	66	0.020340674306053984
3	67	0.019031614066074974
3	68	0.017851044629674146
3	69	0.01698456655696248
3	70	0.016322476217636293
3	71	0.01542508893965359
3	72	0.014021398957253753
3	73	0.012584279608718454
3	74	0.011758712765847916
3	75	0.011440553429631583
3	76	0.010689409153322844
3	77	0.009781037985884887
3	78	0.009739552090616966
3	79	0.006594087532498439
4	0	0.0
4	1	0.27406362748241114
4	2	0.31073398869204266
4	3	0.3410213322547234
4	4	0.3626352381307534
4	5	0.37227352143759146
4	6	0.3682468717390118
4	7	0.35266610788719116
