Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	49.56	49.57	43.23	43.22	?	43.20	43.20	43.49	0.04	0.04	0.09	0.09	?	0.09	0.09	0.09	51.64	51.85	45.20	45.15	44.77	0.18	0.18	0.36	0.36	0.36	1.00	2.00	100.20	99.80	0.60	100.20	0.60	1.46	0.60	1.46	0.50	
204.12	216.13	50.70	51.14	44.32	44.30	?	44.19	44.19	44.16	0.08	0.08	0.16	0.16	?	0.16	0.16	0.16	49.52	49.57	43.16	43.10	42.93	0.65	0.65	1.28	1.28	1.27	1.00	6.00	100.50	99.50	0.79	100.50	0.79	1.88	0.79	1.88	1.00	
190.21	201.39	51.29	51.59	44.93	44.89	?	44.69	44.69	44.99	0.12	0.12	0.24	0.24	?	0.24	0.24	0.24	44.13	43.98	38.31	38.22	38.43	1.18	1.18	2.16	2.16	2.17	1.00	10.00	100.90	99.11	0.96	100.90	0.96	2.24	0.96	2.24	1.50	
180.88	191.52	51.46	51.26	45.15	45.10	?	44.80	44.80	45.50	0.15	0.15	0.31	0.31	?	0.30	0.30	0.31	38.63	38.28	33.60	33.48	33.85	1.69	1.68	2.93	2.92	2.95	1.00	14.00	101.39	98.64	1.10	101.39	1.10	2.51	1.10	2.50	2.00	
174.62	184.90	51.32	51.10	45.13	45.06	9.50	44.67	44.67	45.06	0.18	0.18	0.37	0.37	0.08	0.36	0.36	0.37	34.03	33.61	29.78	29.66	30.18	2.13	2.10	3.51	3.50	3.56	1.00	18.00	101.95	98.10	1.20	101.95	1.20	2.70	1.20	2.70	2.50	
170.43	180.46	50.95	50.74	44.90	44.82	13.19	44.36	44.35	45.09	0.21	0.21	0.43	0.42	0.13	0.42	0.42	0.43	30.53	30.13	26.92	26.79	27.37	2.49	2.46	3.97	3.95	4.03	1.00	22.00	102.58	97.51	1.30	102.58	1.30	2.91	1.30	2.90	3.00	
167.62	177.48	50.43	50.00	44.50	44.41	15.41	43.88	43.87	44.22	0.25	0.25	0.48	0.48	0.17	0.47	0.47	0.48	27.84	27.48	24.75	24.62	25.21	2.81	2.77	4.34	4.31	4.42	1.00	26.00	103.26	96.88	1.44	103.27	1.44	3.10	1.44	3.10	3.50	
165.74	175.49	49.81	49.45	44.01	43.91	16.94	43.32	43.32	43.52	0.29	0.29	0.54	0.53	0.21	0.53	0.53	0.53	25.65	25.28	23.06	22.93	23.52	3.08	3.04	4.63	4.60	4.72	1.00	30.00	104.04	96.19	1.59	104.05	1.59	3.29	1.59	3.30	4.00	
164.48	174.15	49.12	48.09	43.47	43.35	17.79	42.72	42.72	42.94	0.33	0.32	0.59	0.59	0.25	0.58	0.58	0.58	23.87	23.49	21.73	21.61	22.22	3.31	3.25	4.86	4.84	4.97	1.00	34.00	104.93	95.43	1.74	104.94	1.74	3.49	1.75	3.50	4.50	
193.94	205.35	48.39	47.30	42.91	42.77	17.28	42.11	42.11	42.11	0.37	0.36	0.64	0.64	0.27	0.63	0.63	0.63	50.38	49.53	44.04	43.65	43.75	0.53	0.52	0.98	0.97	0.97	3.50	2.00	105.94	94.60	1.90	105.95	1.90	3.68	1.91	3.70	5.00	
177.77	188.23	47.64	46.89	42.33	42.18	16.78	41.48	41.48	41.68	0.41	0.40	0.69	0.69	0.28	0.68	0.68	0.68	46.51	45.55	40.50	40.00	40.18	1.73	1.70	2.99	2.96	2.97	3.50	6.00	107.09	93.70	2.06	107.11	2.04	3.88	2.06	3.90	5.50	
166.93	176.75	46.89	46.02	41.73	41.57	16.39	40.86	40.86	40.99	0.44	0.43	0.73	0.73	0.30	0.72	0.72	0.72	40.79	39.91	35.61	34.98	35.42	2.85	2.79	4.68	4.60	4.66	3.50	10.00	108.40	92.75	2.19	108.43	2.17	4.08	2.20	4.10	6.00	
159.67	169.06	46.15	45.24	41.15	40.97	15.91	40.24	40.24	40.47	0.47	0.46	0.77	0.77	0.31	0.76	0.76	0.76	36.00	35.24	31.60	30.91	31.61	3.78	3.70	5.94	5.81	5.94	3.50	14.00	109.90	91.74	2.31	109.94	2.30	4.24	2.32	4.26	6.50	
154.80	163.91	45.43	44.83	40.59	40.40	15.16	39.66	39.66	39.94	0.50	0.49	0.80	0.80	0.31	0.78	0.78	0.79	32.16	31.51	28.45	27.71	28.55	4.53	4.44	6.89	6.72	6.92	3.50	18.00	111.61	90.68	2.44	111.67	2.42	4.35	2.44	4.37	7.00	
