Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.6749064591184829	0.17313013928167226	0.172017787119824	-0.39548712630092275	0.0	1.0	0.0	0.5	0.09997458046090398	0.09999035283460206	0.10001198257340559	0.1999793083701015	73.38008339046326	0.0	0.0	0.1	0.5
