Component1	Component2	Covariance
0	0	0.0
0	1	0.0
0	2	0.0
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
0	9	0.0
0	10	0.0
0	11	0.0
0	12	0.0
0	13	0.0
0	14	0.0
0	15	0.0
0	16	0.0
0	17	0.0
0	18	0.0
0	19	0.0
0	20	0.0
0	21	0.0
0	22	0.0
0	23	0.0
0	24	0.0
0	25	0.0
0	26	0.0
0	27	0.0
0	28	0.0
0	29	0.0
0	30	0.0
0	31	0.0
0	32	0.0
0	33	0.0
0	34	0.0
0	35	0.0
0	36	0.0
0	37	0.0
0	38	0.0
0	39	0.0
0	40	0.0
0	41	0.0
0	42	-0.0
0	43	-0.0
0	44	0.0
0	45	-0.0
0	46	-0.0
0	47	0.0
0	48	0.0
0	49	0.0
0	50	0.0
0	51	0.0
0	52	0.0
0	53	0.0
0	54	0.0
0	55	0.0
0	56	0.0
0	57	0.0
0	58	0.0
0	59	0.0
0	60	0.0
0	61	0.0
0	62	0.0
0	63	0.0
0	64	0.0
0	65	0.0
0	66	0.0
0	67	0.0
0	68	0.0
0	69	0.0
0	70	0.0
0	71	0.0
0	72	0.0
0	73	0.0
0	74	0.0
0	75	0.0
0	76	0.0
0	77	0.0
0	78	0.0
0	79	0.0
1	0	0.0
1	1	0.3552172048647013
1	2	0.3731412299660706
1	3	0.3825515429927953
1	4	0.3847296920434987
1	5	0.3808038166422549
1	6	0.3717652293459582
1	7	0.3584833062048441
1	8	0.3417188522007077
1	9	0.32213609189181835
1	10	0.30031342108964915
1	11	0.2767530423424955
1	12	0.2518895951794531
1	13	0.2260978813612761
1	14	0.19969977568887967
1	15	0.17297040414174303
1	16	0.14614366317187935
1	17	0.11941714678685841
1	18	0.09295654154724335
1	19	0.06689954371580255
1	20	0.04135934747000098
1	21	0.016427748272878483
1	22	0.0
1	23	0.0
1	24	0.0
1	25	0.0
1	26	0.0
1	27	0.0
1	28	0.0
1	29	0.0
1	30	0.0
1	31	0.0
1	32	0.0
1	33	0.0
1	34	0.0
1	35	0.0
1	36	0.0
1	37	0.0
1	38	0.0
1	39	0.0
1	40	0.0
1	41	3.984768802640081E-9
1	42	-2.161633749758327E-5
1	43	-2.3650762808351226E-5
1	44	0.017146051711238085
1	45	-0.08413113455931596
1	46	-0.1076681997676006
1	47	0.03670414807389122
1	48	0.1445303207612412
1	49	0.08308536637096117
1	50	0.14122154755955754
1	51	0.04622179993782484
1	52	0.12337578829479239
1	53	0.05017746824145797
1	54	0.06992454900373107
1	55	0.147810274028271
1	56	0.14538177755489007
1	57	0.23115077142433924
1	58	0.22598828698841703
1	59	0.18092739087592102
1	60	0.2252723910504166
1	61	0.24537020000894869
1	62	0.20566647583231398
1	63	0.24219103241745332
1	64	0.23405746847439302
1	65	0.2355214543672846
1	66	0.24134162070758325
1	67	0.23506738149988798
1	68	0.23849563967837595
1	69	0.2364156934170577
1	70	0.22028628547819856
1	71	0.21711175642647831
1	72	0.21768273287958856
1	73	0.21750765238938835
1	74	0.20510124893037945
1	75	0.179697927139291
1	76	0.20116318549350676
1	77	0.20110732938607923
1	78	0.23985811090702405
1	79	0.2258495233252488
2	0	0.0
2	1	0.3731412299660706
2	2	0.3919696895132794
2	3	0.4018548407082933
2	4	0.4041428977187595
2	5	0.4000189252426188
2	6	0.3905242568124101
2	7	0.37657213661857597
2	8	0.3589617593588491
2	9	0.3383908659231752
2	10	0.3154670375929353
2	11	0.2907178177246918
2	12	0.26459977747056673
2	13	0.2375066308401463
2	14	0.20977649422380718
2	15	0.1816983762758953
2	16	0.1535179757086174
2	17	0.12544285699241225
2	18	0.09764706712205011
2	19	0.07027525042260162
2	20	0.043446312774823165
2	21	0.017256681580076264
2	22	0.0
2	23	0.0
2	24	0.0
2	25	0.0
2	26	0.0
2	27	0.0
2	28	0.0
2	29	0.0
2	30	0.0
2	31	0.0
2	32	0.0
2	33	0.0
2	34	0.0
2	35	0.0
2	36	0.0
2	37	0.0
2	38	0.0
2	39	0.0
2	40	0.0
2	41	4.185837599600177E-9
2	42	-2.270708358364047E-5
2	43	-2.4844164649359696E-5
2	44	0.01801123013461615
2	45	-0.08837633593750432
2	46	-0.11310106588113464
2	47	0.03855621509764751
2	48	0.15182322510752744
2	49	0.08727779897837612
2	50	0.14834749339958478
2	51	0.048554121376567075
2	52	0.12960124893130454
2	53	0.052709390085236944
2	54	0.0734528954756374
2	55	0.1552686826459845
2	56	0.1527176458475536
2	57	0.242814486392168
2	58	0.23739150640775417
2	59	0.19005686729534293
2	60	0.23663948683444846
2	61	0.2577514179338055
2	62	0.21604427010816457
2	63	0.2544118316493779
2	64	0.24586785345193343
2	65	0.2474057111042242
2	66	0.25351955918670477
2	67	0.24692872602041013
2	68	0.2505299718380205
2	69	0.24834507286470855
2	70	0.231401785674487
2	71	0.22806707198748213
2	72	0.22866685953458696
2	73	0.22848294459870638
2	74	0.2154505222307832
2	75	0.18876536563212945
2	76	0.21131374671880093
2	77	0.21125507214915396
2	78	0.2519611924632849
2	79	0.2372457408219658
3	0	0.0
3	1	0.3825515429927953
3	2	0.4018548407082933
3	3	0.4119892872359887
3	4	0.41433504715077735
3	5	0.4101070715015817
3	6	0.4003729553908759
3	7	0.3860689742718301
3	8	0.36801447787108044
3	9	0.34692480352640137
3	10	0.32342285521628666
3	11	0.2980494805041826
3	12	0.27127276488883234
3	13	0.24349635152132582
3	14	0.21506688380759675
3	15	0.18628065896108467
3	16	0.1573895720121901
3	17	0.12860642203552636
3	18	0.1001096453470392
3	19	0.07204753408197713
3	20	0.044541992829008684
3	21	0.017691880808759188
3	22	0.0
3	23	0.0
3	24	0.0
3	25	0.0
3	26	0.0
3	27	0.0
3	28	0.0
3	29	0.0
3	30	0.0
3	31	0.0
3	32	0.0
3	33	0.0
3	34	0.0
3	35	0.0
3	36	0.0
3	37	0.0
3	38	0.0
3	39	0.0
3	40	0.0
3	41	4.291400959872247E-9
3	42	-2.3279737440373183E-5
3	43	-2.5470713922028444E-5
3	44	0.018465458453417925
3	45	-0.09060511399401264
3	46	-0.11595338116587138
3	47	0.039528570935214925
3	48	0.1556520812034315
3	49	0.08947887284186945
3	50	0.15208869441815623
3	51	0.04977861613672164
3	52	0.1328696851778403
3	53	0.0540386772835316
3	54	0.07530531671359035
3	55	0.1591844303297201
3	56	0.15656905849434324
3	57	0.24893806679785366
3	58	0.24337832374601992
3	59	0.19484994420697363
3	60	0.24260733886140926
3	61	0.26425169539191384
3	62	0.22149272781285978
3	63	0.2608278875050676
3	64	0.25206843724805256
3	65	0.25364507839768
3	66	0.25991311266928585
3	67	0.25315606414478115
3	68	0.25684813040170074
3	69	0.254608130084395
3	70	0.2372375472126531
3	71	0.23381873480610427
3	72	0.23443364849879286
3	73	0.2342450953804282
3	74	0.22088400610536693
3	75	0.1935258719405961
3	76	0.21664290453836096
3	77	0.21658275024462367
3	78	0.25831544522672767
3	79	0.24322888207278634
4	0	0.0
4	1	0.3847296920434987
4	2	0.40414289771875955
4	3	0.41433504715077735
4	4	0.4166941632127968
4	5	0.41244211456921553
4	6	0.40265257493152534
4	7	0.3882671506619645
4	8	0.37010985665154217
4	9	0.34890010318289955
4	10	0.32526434088787476
4	11	0.2997464967753601
4	12	0.272817321501261
4	13	0.24488275645585228
4	14	0.21629141874251945
4	15	0.18734129261402
4	16	0.15828570732558347
4	17	0.12933867357444204
4	18	0.1006796436465442
4	19	0.0724577540140116
4	20	0.044795603358554426
4	21	0.017792613779504213
4	22	0.0
4	23	0.0
4	24	0.0
4	25	0.0
4	26	0.0
4	27	0.0
