Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
150.80	158.74	257.57	201.87	250.65	251.66	201.19	235.40	235.40	188.10	1.01	0.83	1.09	1.09	0.91	1.03	1.03	0.86	224.41	146.15	205.36	217.64	141.98	2.44	1.77	2.53	2.63	1.90	1.00	2.00	100.05	99.95	-0.18	100.05	-0.16	0.15	0.17	0.48	0.50	
136.88	144.09	238.68	151.82	234.93	240.20	192.48	218.51	218.51	144.12	1.25	0.90	1.35	1.37	1.18	1.29	1.29	0.94	172.79	124.15	161.42	145.13	132.83	6.75	5.13	6.94	6.36	5.90	1.00	6.00	100.38	99.86	-0.43	100.39	-0.48	-0.14	0.26	0.57	1.00	
127.55	134.26	222.99	128.29	220.88	227.19	188.99	203.04	203.04	128.52	1.39	0.95	1.53	1.55	1.40	1.46	1.46	1.06	143.66	107.76	136.46	122.42	125.41	10.55	8.20	10.84	9.86	10.07	1.00	10.00	104.49	99.74	-0.48	103.21	-0.55	-0.14	0.37	0.73	1.50	
121.29	127.68	209.84	121.55	216.25	220.59	187.89	194.30	194.30	129.80	1.55	1.10	1.71	1.72	1.60	1.63	1.63	1.25	126.70	97.46	122.12	110.11	110.41	14.10	11.13	14.52	13.24	13.27	1.00	14.00	14031.48	99.55	-0.26	4192.13	-0.29	0.13	0.63	0.94	2.00	
117.10	123.26	198.73	121.75	237.43	238.31	185.72	185.09	185.09	126.94	1.67	1.25	1.92	1.92	1.75	1.75	1.75	1.40	116.42	91.20	113.69	103.15	99.21	17.45	13.96	18.08	16.56	15.97	1.00	18.00	99999.00	99.24	0.02	99999.00	0.01	0.35	0.82	1.13	2.50	
114.29	120.31	189.25	129.55	261.64	261.73	182.57	177.55	177.55	128.27	1.77	1.46	2.07	2.07	1.88	1.85	1.85	1.55	109.73	?	108.16	98.72	?	20.66	?	21.45	19.73	?	1.00	22.00	99999.00	98.83	0.41	99999.00	0.43	0.63	1.01	1.30	3.00	
112.41	118.32	181.09	144.16	284.62	284.63	178.15	170.65	170.65	125.37	1.87	1.69	2.18	2.18	1.99	1.96	1.96	1.67	105.21	?	104.33	95.72	?	23.69	?	24.59	22.72	?	1.00	26.00	99999.00	98.33	0.89	99999.00	0.82	0.86	1.21	1.50	3.50	
111.14	116.99	174.03	159.30	306.82	306.82	172.94	164.62	164.62	128.81	1.97	1.90	2.28	2.28	2.09	2.05	2.05	1.83	102.19	?	101.92	93.83	?	26.47	?	27.52	25.50	?	1.00	30.00	99999.00	97.74	1.33	99999.00	1.19	1.20	1.41	1.70	4.00	
110.30	116.10	167.86	156.20	328.73	328.73	167.53	159.40	159.40	130.61	2.05	2.00	2.35	2.35	2.17	2.14	2.14	1.96	100.05	?	99.99	92.36	?	29.06	?	30.15	28.01	?	1.00	34.00	99999.00	97.05	1.54	99999.00	1.49	1.49	1.60	1.88	4.50	
130.05	136.90	162.44	152.06	350.70	350.70	162.35	154.87	154.87	140.67	2.12	2.08	2.41	2.41	2.25	2.21	2.21	2.13	173.17	150.13	163.88	161.17	127.80	3.76	3.53	3.92	3.89	3.44	3.50	2.00	99999.00	96.28	1.74	99999.00	1.88	1.88	1.78	2.06	5.00	
119.21	125.49	157.65	152.99	372.91	372.91	157.62	150.99	150.99	147.31	2.19	2.17	2.47	2.47	2.31	2.28	2.28	2.26	140.90	124.64	135.09	114.68	111.88	10.91	10.16	11.29	10.19	10.02	3.50	6.00	99999.00	95.43	1.98	99999.00	2.17	2.17	1.96	2.22	5.50	
111.94	117.84	153.38	163.73	395.69	395.69	153.37	147.50	147.50	148.89	2.25	2.29	2.51	2.51	2.36	2.33	2.33	2.34	123.25	106.90	119.57	101.91	98.57	17.49	15.89	18.06	16.17	15.78	3.50	10.00	99999.00	94.51	2.26	99999.00	2.38	2.38	2.12	2.37	6.00	
