Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.9781963235905105	0.5074508161516528	0.17201655970702362	-1.1592081106608987	244.47463769399064	1.0	496.9874724335208	0.5	0.2717882682791329	0.6136600440979033	0.49394298007127685	0.47384282580778103	2.5700060204238144	1.4150357855230953E-8	4.7754893161271035	1.0	0.5
