Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	88.88	39.38	68.33	67.68	41.56	65.55	65.55	66.85	0.69	0.31	0.56	0.55	0.34	0.54	0.54	0.55	42.40	40.26	70.77	70.41	73.16	0.94	0.89	1.62	1.61	1.67	1.00	2.00	99.75	100.25	-0.51	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
91.21	96.58	91.15	39.74	74.67	72.57	61.96	68.19	68.19	71.51	0.98	0.44	0.85	0.83	0.71	0.78	0.78	0.82	43.07	40.18	54.72	64.06	57.37	2.88	2.69	3.80	4.43	3.98	1.00	6.00	99.51	100.50	-0.51	99.51	-0.52	-0.23	-0.51	-0.24	1.00	
92.88	98.34	92.70	39.43	79.64	75.78	68.11	69.67	69.67	74.54	1.20	0.53	1.09	1.05	0.95	0.97	0.97	1.03	40.93	37.89	48.64	66.43	48.85	4.64	4.30	5.71	7.74	5.74	1.00	10.00	99.29	100.76	-0.52	99.29	-0.53	-0.25	-0.50	-0.25	1.50	
93.78	99.30	93.60	38.70	83.13	77.69	70.87	70.37	70.37	74.71	1.38	0.61	1.30	1.22	1.12	1.12	1.12	1.18	36.88	34.02	49.00	74.02	46.62	5.95	5.49	8.15	12.16	7.76	1.00	14.00	99.14	101.01	-0.53	99.14	-0.55	-0.31	-0.49	-0.26	2.00	
94.06	99.59	93.94	37.61	85.19	78.27	72.68	70.01	70.01	75.12	1.53	0.66	1.47	1.36	1.28	1.23	1.23	1.31	31.70	29.16	44.80	86.30	42.36	6.67	6.14	9.69	18.26	9.17	1.00	18.00	99.15	101.26	-0.54	99.15	-0.56	-0.33	-0.48	-0.25	2.50	
93.81	99.33	93.79	36.73	86.53	80.69	68.37	72.78	72.76	74.81	1.66	0.71	1.61	1.52	1.32	1.39	1.39	1.42	26.11	23.97	40.68	?	37.89	6.81	6.25	10.87	?	10.14	1.00	22.00	99.90	101.51	-0.55	99.98	-0.55	-0.40	-0.46	-0.24	3.00	
93.15	98.63	93.21	35.84	86.43	77.45	73.85	68.10	68.11	73.98	1.76	0.75	1.72	1.57	1.51	1.41	1.41	1.52	21.77	19.96	37.68	?	34.96	6.80	6.24	12.04	?	11.18	1.00	26.00	144.05	101.74	-0.54	129.96	-0.56	-0.35	-0.43	-0.23	3.50	
92.15	97.57	92.28	35.03	86.33	80.72	64.60	72.49	72.46	73.03	1.85	0.79	1.83	1.73	1.44	1.59	1.59	1.60	18.60	?	35.43	?	32.79	6.78	?	13.21	?	12.23	1.00	30.00	34022.29	101.96	-0.52	8217.07	-0.54	-0.44	-0.40	-0.20	4.00	
90.88	96.23	91.06	34.22	85.31	75.61	72.59	65.86	65.86	74.67	1.94	0.83	1.91	1.74	1.68	1.55	1.55	1.72	16.21	?	33.59	?	?	6.77	?	14.32	?	?	1.00	34.00	99999.00	102.16	-0.49	99999.00	-0.52	-0.20	-0.35	-0.15	4.50	
89.40	94.66	89.59	33.64	84.42	78.93	61.66	70.44	70.41	68.23	2.01	0.86	1.99	1.90	1.55	1.73	1.73	1.69	43.26	35.77	65.63	70.40	68.12	1.80	1.50	2.74	2.91	2.83	3.50	2.00	99999.00	102.34	-0.45	99999.00	-0.46	-0.46	-0.30	-0.10	5.00	
87.77	92.93	87.94	33.29	83.07	72.91	70.96	62.90	62.91	77.16	2.07	0.90	2.05	1.86	1.82	1.65	1.65	1.94	41.71	34.83	55.37	60.85	57.95	5.32	4.48	7.18	7.82	7.48	3.50	6.00	99999.00	102.50	-0.41	99999.00	-0.41	0.06	-0.27	-0.07	5.50	
86.02	91.08	86.14	33.13	81.96	78.66	48.72	71.41	71.36	64.21	2.11	0.94	2.11	2.05	1.38	1.90	1.90	1.75	37.85	32.06	56.95	65.14	54.07	8.20	6.99	12.41	13.99	11.83	3.50	10.00	99999.00	102.63	-0.35	99999.00	-0.38	-0.57	-0.24	-0.05	6.00	
84.20	89.15	84.23	32.59	85.34	85.32	?	85.86	85.78	48.63	2.15	0.97	2.24	2.24	?	2.24	2.24	1.44	32.71	27.84	51.29	?	47.75	10.10	8.63	15.92	?	14.89	3.50	14.00	99999.00	102.75	-0.31	99999.00	-0.34	-1.61	-0.21	-0.03	6.50	
82.33	87.17	82.26	31.92	84.50	84.48	0.93	85.08	84.99	73.54	2.18	0.99	2.28	2.28	0.03	2.29	2.29	2.08	27.06	22.97	46.72	?	42.49	10.93	9.30	18.94	?	17.32	3.50	18.00	99999.00	102.86	-0.28	99999.00	-0.30	-0.36	-0.18	-0.02	7.00	
80.43	85.16	80.25	31.71	81.60	81.56	?	81.97	81.87	85.38	2.21	1.02	2.29	2.29	?	2.30	2.30	2.36	22.04	18.65	42.35	?	38.31	11.05	9.37	21.33	?	19.38	3.50	22.00	99999.00	102.95	-0.22	99999.00	-0.27	0.22	-0.15	-0.00	7.50	
78.54	83.16	78.24	31.39	77.22	76.87	1.87	74.77	74.68	109.59	2.23	1.05	2.26	2.26	0.07	2.22	2.21	2.74	18.40	?	39.09	?	?	11.05	?	23.58	?	?	3.50	26.00	99999.00	103.03	-0.17	99999.00	-0.23	1.12	-0.12	0.01	8.00	
76.66	81.17	76.25	30.96	78.26	78.21	?	78.47	78.34	52.81	2.25	1.07	2.34	2.34	?	2.34	2.34	1.75	15.77	?	36.49	?	?	11.04	?	25.67	?	?	3.50	30.00	99999.00	103.09	-0.13	99999.00	-0.19	-1.06	-0.09	0.03	8.50	
74.82	79.22	74.30	30.63	74.95	74.77	0.00	73.61	73.49	107.10	2.27	1.09	2.32	2.32	0.00	2.30	2.29	2.80	41.11	33.02	75.20	76.48	53.60	2.31	1.88	3.97	4.02	3.01	6.00	2.00	99999.00	103.14	-0.08	99999.00	-0.15	1.13	-0.07	0.05	9.00	
73.01	77.31	72.42	29.92	72.26	65.46	56.67	55.44	55.43	0.00	2.28	1.10	2.32	2.17	1.95	1.92	1.92	4.06	37.94	31.39	73.19	72.38	63.85	6.50	5.44	11.74	11.64	10.54	6.00	6.00	99999.00	103.18	-0.05	99999.00	-0.11	3.98	-0.03	0.07	9.50	
71.26	75.45	70.63	29.60	71.51	70.83	2.65	67.13	67.01	41.62	2.30	1.12	2.35	2.34	0.11	2.26	2.25	1.55	33.31	28.12	61.56	?	56.59	9.69	8.24	17.19	?	16.02	6.00	10.00	99999.00	103.19	-0.00	99999.00	-0.08	-1.37	0.00	0.10	10.00	
69.56	73.65	68.93	29.41	71.10	70.85	?	69.24	69.08	53.63	2.31	1.15	2.39	2.39	?	2.35	2.35	1.96	28.04	23.75	55.71	?	50.17	11.65	9.92	22.34	?	20.40	6.00	14.00	99999.00	103.19	0.06	99999.00	-0.02	-0.59	0.04	0.13	10.50	
67.93	71.93	67.35	29.10	71.04	70.91	?	70.42	70.22	54.49	2.32	1.17	2.44	2.44	?	2.43	2.42	2.03	22.95	19.36	49.70	?	44.41	12.48	10.57	26.29	?	23.77	6.00	18.00	99999.00	103.18	0.10	99999.00	0.02	-0.51	0.08	0.17	11.00	
66.36	70.27	65.87	28.56	70.52	70.39	?	70.11	69.88	61.34	2.34	1.18	2.48	2.48	?	2.47	2.47	2.26	18.71	?	44.67	?	?	12.61	?	29.48	?	?	6.00	22.00	99999.00	103.14	0.14	99999.00	0.06	-0.08	0.12	0.21	11.50	
64.86	68.68	64.48	27.74	69.40	69.26	?	68.81	68.58	70.95	2.35	1.18	2.50	2.50	?	2.49	2.48	2.54	15.68	?	40.92	?	?	12.62	?	32.38	?	?	6.00	26.00	99999.00	103.08	0.15	99999.00	0.08	0.48	0.16	0.26	12.00	
63.43	67.16	63.18	27.55	68.14	67.97	?	67.20	66.96	75.32	2.37	1.20	2.52	2.52	?	2.50	2.49	2.67	37.13	30.69	73.69	79.69	72.33	2.53	2.13	4.50	4.74	4.44	8.50	2.00	99999.00	102.99	0.20	99999.00	0.10	0.77	0.20	0.30	12.50	
