Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.3265550447410903	0.3402905427979032	0.1720165704642445	-0.7773511865749232	36.35252567429562	1.0	148.70637343891218	0.5	0.24768104902844332	1.111195473894575	0.8147378670629408	0.48480618267344483	1.0634988201282114	1.8655064528331837E-14	15.441703983633584	1.0	0.5
