Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.6749124865651565	0.17313025182701863	0.1720168122135218	-0.395493015343956	19.589345541174566	1.0	1.8008718329454045	0.5	0.5998906194216137	0.5999312821618993	0.40002744804103924	0.09995420560044628	104.41822702288512	1.9196569909058412E-8	0.0	0.1	0.5
