Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
0.6749064591184829	0.17313013928167226	0.172017787119824	-0.39548712630092275	0.0	1.0	0.0	0.5	0.2484675000761622	0.15217090365088828	0.2867102808972337	0.038699736181567475	0.0	1.0	5.495716180296494	1.0	0.5
