Time	F	S	L	N	E(L/N)
0.0	0.004000000000000002	0.005999999999999998	0.01	1.002	0.01
0.5	0.006049227343839142	0.008530873284456349	0.01458010062829549	1.0050291331711847	0.014577955774826087
1.0	0.007918730331497101	0.010908859572272526	0.018827589903769627	1.0090080409395228	0.018816943965188977
1.5	0.009581819801779797	0.01283667612638792	0.022418495928167716	1.0138470467010017	0.022387494288598105
2.0	0.011023006011592429	0.014030301107333205	0.02505330711892563	1.0194451586767836	0.02498633916908914
2.5	0.012046493478844188	0.015060610939322731	0.027107104418166918	1.025604374906566	0.0269855573709303
3.0	0.013093382850851772	0.016121573091603274	0.02921495594245505	1.0323447195639077	0.02901369043966675
3.5	0.014528513543301654	0.016766404170790276	0.03129491771409193	1.0398970960661489	0.030984779286752986
4.0	0.016121614684244067	0.017282126745325282	0.03340374142956935	1.0483729318086594	0.03294722609615738
4.5	0.017820095051203664	0.017762292688557512	0.035582387739761176	1.057851333644178	0.034943602540002894
5.0	0.019537811720778054	0.01827180374578787	0.03780961546656592	1.0683827729763316	0.03694033634924202
5.5	0.021190978277209793	0.018879024266080808	0.0400700025432906	1.0799819980217664	0.03892164117216861
6.0	0.022712654399926913	0.019673175783359493	0.042385830183286406	1.0926252575511266	0.04090763235505479
6.5	0.02413822630291349	0.020231902639428506	0.044370128942342	1.1063106676712229	0.042536898840795055
7.0	0.025555570414355105	0.020233254148760208	0.04578882456311531	1.1210832060774738	0.043587588991148216
7.5	0.026914804989236426	0.019865124333444138	0.04677992932268056	1.136956140620201	0.04421862683853781
8.0	0.02815719412378817	0.01932293172054458	0.047480125844332755	1.153929766828949	0.044553324196013655
8.5	0.029201179737658612	0.01878601459498042	0.04798719433263903	1.171948957736477	0.04471949470326529
9.0	0.02999771920234477	0.01847224734064166	0.04846996654298643	1.1908910236680696	0.04489923657351621
9.5	0.03070958102991592	0.01838519865229128	0.0490947796822072	1.2107359447056458	0.045198100304014575
10.0	0.03139808530362198	0.018261097515091453	0.04965918281871343	1.231498758035185	0.04547275965034751
10.5	0.03203976560121176	0.018075207626628183	0.050114973227839935	1.2532164486147055	0.04566787627635666
11.0	0.032675791050264885	0.017826486368308123	0.050502277418573	1.2759061137846255	0.04583416693292103
11.5	0.033296577454898814	0.01748937168952239	0.0507859491444212	1.2996320336602671	0.04590610970302364
12.0	0.033944338024383625	0.017057539398272367	0.05100187742265599	1.3244580684126268	0.0459328403382585
12.5	0.03452381594448848	0.016520962828321165	0.05104477877280965	1.350456579894037	0.04581362106916625
13.0	0.03519846740082712	0.015996830658990383	0.0511952980598175	1.377629363243205	0.045801700707455345
13.5	0.03587336901156002	0.01540052884358699	0.051273897855147015	1.406242206463844	0.04574919555705578
14.0	0.03656522717436574	0.01471963819697436	0.0512848653713401	1.4360022052933208	0.04566684327134967
14.5	0.037199862712761	0.013922267075106208	0.051122129787867204	1.467122847619972	0.04542084945422525
15.0	0.037786242313980145	0.012987251687699297	0.05077349400167944	1.4997767316171353	0.04503422846484502
15.5	0.03833817030085057	0.012084059628091837	0.05042222992894241	1.5336193900514394	0.04463991988795698
16.0	0.03872815759918817	0.011297740338361117	0.05002589793754929	1.5683807860630052	0.04423085663833921
16.5	0.03897853238691924	0.010577926813173877	0.04955645920009311	1.6041589806726126	0.04377154999745578
17.0	0.03916142144841657	0.009920417717532591	0.04908183916594916	1.6410822026391227	0.04325413646082063
17.5	0.03928515908400358	0.009251411943578746	0.04853657102758232	1.6790406856429256	0.04272107301404929
18.0	0.039355777708195525	0.008537588623928841	0.04789336633212437	1.7180801227289622	0.04208873066637029
18.5	0.03940108833719006	0.007742524631481629	0.04714361296867169	1.7581443690726288	0.041419425057331725
19.0	0.039428173012989	0.006910030059695373	0.046338203072684374	1.7993128323067946	0.04070963561998201
19.5	0.03944795455329653	0.006064088657807996	0.04551204321110452	1.8415806640574506	0.040008107361510364
