Time	F	S	L	N	E(L/N)
0.0	-0.004999999999999998	NaN	NaN	0.9975	NaN
0.5	-0.005030454319738954	NaN	NaN	0.9949866395904525	NaN
1.0	-0.005042876338125889	NaN	NaN	0.9924870177663417	NaN
1.5	-0.004987419378807628	NaN	NaN	0.990037646800724	NaN
2.0	-0.004879252144513741	NaN	NaN	0.9876850344496462	NaN
2.5	-0.004634752934986638	NaN	NaN	0.9855248849988685	NaN
3.0	-0.004141922451162334	NaN	NaN	0.9838166796267896	NaN
3.5	-0.003316861895617365	NaN	NaN	0.9841706747422286	NaN
4.0	-8.317326875041257E-4	NaN	NaN	1.0409824007893018	NaN
4.5	0.006582316315612903	NaN	NaN	10.291625139936048	NaN
5.0	0.030002803048757933	NaN	NaN	4055.3582425070167	NaN
5.5	0.20914975505451558	NaN	NaN	1.549778787309178E7	NaN
6.0	1.947843528813464	NaN	NaN	5.949647096653535E11	NaN
6.5	28.967054971867245	NaN	NaN	2.81528434603146592E17	NaN
7.0	685.5173194144245	NaN	NaN	1.5773668518615335E24	NaN
7.5	19240.98554029178	NaN	NaN	6.0475809852810475E32	NaN
8.0	561180.2586823773	NaN	NaN	1.4447714045499218E43	NaN
8.5	5274183.7892489005	NaN	NaN	3.0603274245313674E54	NaN
9.0	4.395001536978034E7	NaN	NaN	4.6276097572969334E66	NaN
9.5	2.970561722947582E8	NaN	NaN	3.9342868686618244E79	NaN
10.0	1.9521228444175105E9	1.0000000000000002E20	NaN	1.9976062493099472E93	NaN
10.5	4.2031626919856167E9	0.051183094272658367	NaN	1.2153984241206624E107	NaN
11.0	1.6298644598426678E9	0.035316482265873236	2.5251341913808006E14	1.255728319078878E120	0.0016991644153881613
11.5	1.0340243090840227E10	0.028561570809084984	3.2927447296502065E15	3.68525640752972E133	0.0020867709074977783
12.0	3.600900929917853E10	0.024762321911627038	1.8396271364622112E16	1.962121540511079E147	0.002517406001229353
12.5	1.1377364477084644E11	0.02231526022167296	9.9032767717944496E16	2.577873266220697E161	0.0029178880840242203
13.0	5.0533949399362976E11	0.020574176294634577	1.02380103102527782E18	1.648972448826666E175	0.003347414682229106
13.5	2.312198001690589E12	0.019212390584608257	9.95761169291218E18	8.892211790063346E188	0.0037490930814958103
14.0	5.618036474598715E12	0.018038042270908747	2.9682655026663027E19	4.911827914737458E202	0.004171539129993572
14.5	2.3074939033371027E13	0.016924612422480362	2.7192187352404325E20	1.4472648290540917E216	0.004528459473961796
15.0	5.113062715918104E13	0.015779828643554785	8.568523993462094E20	7.13693995071824E229	0.0048741892535967704
15.5	1.8886169811738062E14	0.01477697033817354	8.75499385897437E21	2.1455625992223596E244	0.005161514025494278
16.0	3.3753764036690675E14	0.014078620778380464	2.0558179552103206E22	1.7712402631505443E259	0.005403742990364288
16.5	3.982683877997542E14	0.013609846550059453	2.3253764047117786E22	2.2758276689657776E274	0.005640770177728536
17.0	4.2536279599323325E14	0.013312510241336686	2.0556677452240744E22	2.953961727568458E289	0.00595042340026715
17.5	2.830073976017319E14	0.013139317324861158	4.696257476891446E21	Infinity	0.006173628335713087
18.0	3.167645461793126E14	0.013050156077520081	3.211525972096434E21	Infinity	0.006385075226391157
18.5	3.307720039841621E14	0.013009748174047766	2.6281268980468757E21	Infinity	0.006507212223976594
19.0	4.18118835142368E14	0.012986088776430973	3.7495785391113885E21	Infinity	0.006631677667810659
19.5	4.7713804878246044E14	0.012949385819636745	4.405550880779865E21	Infinity	0.006742939763829294
