Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
76.72	79.37	134.35	69.56	98.50	96.40	80.90	89.81	89.81	95.08	1.20	0.64	1.01	0.99	0.84	0.92	0.92	0.98	65.80	58.45	83.97	81.99	85.88	1.75	1.56	2.59	2.54	2.65	1.00	2.00	100.20	99.80	0.58	100.20	0.59	1.45	0.60	1.46	0.50	
69.64	72.04	123.31	63.10	98.35	93.87	85.27	85.09	85.09	91.16	1.56	0.83	1.47	1.41	1.29	1.29	1.29	1.37	51.35	45.80	72.47	71.41	72.48	4.24	3.79	7.09	6.99	7.09	1.00	6.00	100.55	99.50	0.73	100.55	0.70	1.81	0.79	1.88	1.00	
64.89	67.13	114.35	57.77	97.23	90.77	84.14	81.31	81.31	89.47	1.77	0.95	1.82	1.71	1.60	1.55	1.55	1.69	43.88	39.13	66.30	64.86	65.50	6.19	5.53	11.20	10.97	11.07	1.00	10.00	101.14	99.11	0.85	101.13	0.81	2.17	0.96	2.24	1.50	
61.71	63.84	107.00	53.63	96.00	88.02	82.08	78.19	78.19	87.87	1.92	1.03	2.10	1.94	1.83	1.75	1.75	1.94	39.80	35.46	62.76	61.09	61.66	8.00	7.14	15.19	14.80	14.93	1.00	14.00	102.16	98.64	0.95	102.17	0.93	2.46	1.10	2.50	2.00	
59.58	61.63	100.90	49.99	95.05	85.96	79.88	75.62	75.62	85.30	2.02	1.08	2.32	2.13	2.00	1.91	1.91	2.12	37.40	33.30	60.64	58.81	59.42	9.75	8.69	18.97	18.42	18.60	1.00	18.00	104.44	98.10	1.01	104.75	1.00	2.63	1.20	2.70	2.50	
58.15	60.15	95.78	47.74	94.44	84.62	77.74	73.48	73.48	83.05	2.10	1.13	2.53	2.31	2.15	2.05	2.05	2.28	35.87	31.95	59.40	57.46	58.15	11.42	10.18	22.58	21.87	22.12	1.00	22.00	141.66	97.51	1.11	166.89	1.11	2.82	1.30	2.90	3.00	
57.19	59.16	91.44	46.19	93.97	83.77	75.71	71.54	71.54	80.82	2.17	1.20	2.72	2.48	2.28	2.17	2.17	2.41	34.83	31.02	58.60	56.56	57.36	13.02	11.60	25.99	25.11	25.46	1.00	26.00	8835.44	96.88	1.25	5246.00	1.22	3.01	1.44	3.10	3.50	
56.55	58.50	87.72	44.80	93.67	83.36	73.84	69.82	69.82	77.54	2.24	1.25	2.89	2.64	2.39	2.29	2.29	2.49	34.08	30.34	58.02	55.87	56.79	14.54	12.96	29.16	28.11	28.56	1.00	30.00	99999.00	96.19	1.40	99999.00	1.38	3.11	1.59	3.30	4.00	
56.12	58.05	84.51	43.50	93.53	83.32	72.12	68.29	68.29	77.03	2.31	1.30	3.05	2.80	2.50	2.39	2.39	2.63	33.50	?	57.61	55.36	?	15.97	?	32.07	30.85	?	1.00	34.00	99999.00	95.43	1.54	99999.00	1.57	3.37	1.75	3.50	4.50	
66.17	68.45	81.71	42.63	93.52	83.58	70.55	66.94	66.94	74.40	2.37	1.36	3.20	2.95	2.59	2.48	2.48	2.70	52.99	44.02	72.06	69.49	77.36	2.74	2.30	4.40	4.27	4.68	3.50	2.00	99999.00	94.60	1.71	99999.00	1.76	3.50	1.91	3.70	5.00	
