Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
88.65	93.86	88.88	88.83	68.79	68.07	44.60	65.88	65.88	68.21	0.06	0.06	0.08	0.07	0.05	0.07	0.07	0.07	93.08	93.09	70.17	70.45	73.89	0.18	0.18	0.21	0.21	0.22	1.00	2.00	99.75	100.25	-0.50	99.75	-0.50	-0.22	-0.50	-0.22	0.50	
91.21	96.58	91.15	91.50	74.40	72.63	62.65	68.36	68.36	72.18	0.09	0.09	0.11	0.11	0.09	0.10	0.10	0.11	94.02	93.54	67.92	69.56	68.10	0.57	0.57	0.61	0.63	0.61	1.00	6.00	99.50	100.50	-0.50	99.50	-0.51	-0.24	-0.51	-0.24	1.00	
92.88	98.34	92.70	92.83	78.93	76.07	68.53	70.13	70.13	75.42	0.11	0.11	0.14	0.14	0.12	0.13	0.13	0.13	87.43	86.49	65.39	67.84	64.06	1.00	0.99	1.05	1.08	1.03	1.00	10.00	99.25	100.76	-0.50	99.25	-0.50	-0.25	-0.50	-0.25	1.50	
93.78	99.30	93.60	92.98	82.31	78.69	71.31	71.46	71.46	76.02	0.13	0.13	0.17	0.16	0.15	0.15	0.15	0.15	76.16	74.80	61.75	64.73	59.99	1.37	1.35	1.48	1.54	1.43	1.00	14.00	99.00	101.01	-0.49	99.00	-0.50	-0.26	-0.49	-0.26	2.00	
94.06	99.59	93.94	92.23	84.53	80.49	73.41	72.05	72.05	76.83	0.14	0.14	0.19	0.18	0.17	0.16	0.16	0.17	62.55	60.89	53.36	57.51	51.67	1.60	1.56	1.73	1.86	1.68	1.00	18.00	98.77	101.26	-0.48	98.77	-0.49	-0.26	-0.48	-0.25	2.50	
93.81	99.33	93.79	90.78	86.15	83.25	67.32	75.19	75.20	78.50	0.16	0.16	0.21	0.20	0.17	0.19	0.19	0.19	56.09	54.43	48.86	?	47.21	1.64	1.59	1.80	?	1.74	1.00	22.00	98.55	101.51	-0.47	98.55	-0.47	-0.26	-0.46	-0.24	3.00	
93.15	98.63	93.21	89.56	86.46	82.98	75.23	72.53	72.53	76.05	0.18	0.17	0.23	0.22	0.20	0.20	0.20	0.21	52.64	51.03	46.44	?	44.87	1.63	1.59	1.83	?	1.77	1.00	26.00	98.38	101.74	-0.44	98.38	-0.45	-0.24	-0.43	-0.23	3.50	
92.15	97.57	92.28	88.32	86.70	84.92	61.94	76.49	76.50	76.95	0.20	0.19	0.25	0.25	0.19	0.23	0.23	0.23	47.74	46.21	43.04	?	41.55	1.63	1.58	1.87	?	1.81	1.00	30.00	98.45	101.96	-0.41	98.42	-0.42	-0.22	-0.40	-0.20	4.00	
90.88	96.23	91.06	84.97	86.03	84.12	74.35	72.52	72.52	73.57	0.22	0.21	0.28	0.27	0.25	0.24	0.24	0.25	42.65	?	39.41	?	38.04	1.63	?	1.90	?	1.84	1.00	34.00	104.88	102.16	-0.37	104.10	-0.38	-0.18	-0.35	-0.15	4.50	
89.40	94.66	89.59	82.00	85.29	84.38	58.04	75.78	75.80	72.16	0.25	0.23	0.30	0.30	0.22	0.28	0.28	0.27	93.24	88.96	73.86	76.35	73.70	0.37	0.35	0.41	0.42	0.41	3.50	2.00	1516.09	102.34	-0.33	1029.16	-0.34	-0.15	-0.30	-0.10	5.00	
