Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.15	47.13	42.23	42.23	?	42.17	42.17	42.42	0.10	0.10	0.18	0.18	?	0.18	0.18	0.18	52.81	52.79	47.58	47.55	46.78	0.30	0.30	0.55	0.55	0.54	1.00	2.00	100.75	99.26	1.50	100.75	1.50	3.00	1.50	3.00	0.50	
204.12	216.13	50.03	50.41	44.88	44.88	?	44.74	44.74	44.66	0.14	0.15	0.26	0.26	?	0.26	0.26	0.26	57.62	57.44	51.92	51.86	51.03	0.98	0.98	1.77	1.77	1.74	1.00	6.00	101.51	98.52	1.50	101.51	1.50	3.00	1.50	3.00	1.00	
190.21	201.39	52.47	52.74	47.17	47.16	?	46.93	46.93	47.09	0.18	0.18	0.33	0.33	?	0.33	0.33	0.33	57.76	57.34	52.03	51.95	51.12	1.61	1.60	2.91	2.91	2.86	1.00	10.00	102.27	97.78	1.50	102.27	1.50	3.00	1.50	3.00	1.50	
180.88	191.52	54.51	54.28	49.11	49.09	?	48.75	48.75	49.24	0.22	0.22	0.39	0.39	?	0.39	0.39	0.39	55.61	55.00	50.10	49.97	49.16	2.14	2.12	3.87	3.86	3.80	1.00	14.00	103.05	97.06	1.50	103.05	1.50	3.00	1.50	3.00	2.00	
174.62	184.90	56.19	55.85	50.75	50.71	8.44	50.26	50.26	50.41	0.25	0.24	0.45	0.45	0.08	0.44	0.44	0.44	52.33	51.66	47.15	46.97	46.28	2.56	2.53	4.62	4.60	4.54	1.00	18.00	103.84	96.33	1.50	103.84	1.50	3.00	1.50	3.00	2.50	
170.43	180.46	57.55	57.12	52.10	52.04	13.31	51.47	51.47	52.01	0.27	0.27	0.50	0.50	0.13	0.49	0.49	0.49	48.90	48.26	44.06	43.81	43.24	2.88	2.85	5.21	5.18	5.11	1.00	22.00	104.64	95.62	1.50	104.64	1.50	3.00	1.50	3.00	3.00	
167.62	177.48	58.62	57.83	53.21	53.12	15.35	52.43	52.43	52.56	0.29	0.29	0.54	0.54	0.16	0.53	0.53	0.53	45.63	45.02	41.11	40.80	40.30	3.14	3.10	5.67	5.62	5.56	1.00	26.00	105.48	94.90	1.49	105.48	1.49	2.99	1.50	3.00	3.50	
165.74	175.49	59.45	58.56	54.09	53.98	16.30	53.17	53.17	53.01	0.31	0.31	0.58	0.58	0.18	0.57	0.57	0.57	42.55	41.94	38.33	37.98	37.51	3.33	3.29	6.01	5.96	5.89	1.00	30.00	106.35	94.20	1.49	106.35	1.49	2.98	1.50	3.00	4.00	
164.48	174.15	60.06	58.19	54.78	54.64	16.67	53.72	53.72	53.37	0.33	0.32	0.61	0.61	0.20	0.60	0.60	0.60	39.76	39.14	35.82	35.42	35.01	3.48	3.43	6.28	6.21	6.14	1.00	34.00	107.26	93.50	1.48	107.27	1.48	2.98	1.50	3.00	4.50	
193.94	205.35	60.48	58.38	55.29	55.12	16.72	54.09	54.09	53.31	0.35	0.34	0.64	0.64	0.20	0.63	0.63	0.62	60.12	58.74	54.16	53.82	53.35	0.60	0.59	1.09	1.08	1.08	3.50	2.00	108.25	92.80	1.48	108.27	1.48	2.96	1.50	3.00	5.00	
