Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.15	47.13	39.58	39.58	?	39.59	39.59	39.90	0.10	0.10	0.16	0.16	?	0.16	0.16	0.17	52.81	52.79	44.67	44.63	44.13	0.30	0.30	0.52	0.52	0.51	1.00	2.00	100.75	99.26	1.50	100.75	1.50	3.00	1.50	3.00	0.50	
204.12	216.13	50.03	50.41	42.19	42.17	?	42.01	42.01	42.11	0.14	0.15	0.25	0.24	?	0.24	0.24	0.24	57.62	57.44	48.74	48.67	48.22	0.98	0.98	1.66	1.66	1.65	1.00	6.00	101.51	98.52	1.50	101.51	1.50	3.00	1.50	3.00	1.00	
190.21	201.39	52.47	52.74	44.47	44.43	?	44.06	44.06	44.55	0.18	0.18	0.31	0.31	?	0.31	0.31	0.31	57.76	57.34	48.86	48.76	48.36	1.61	1.60	2.74	2.73	2.71	1.00	10.00	102.27	97.78	1.50	102.27	1.50	3.00	1.50	3.00	1.50	
180.88	191.52	54.51	54.28	46.46	46.38	16.59	45.78	45.78	46.75	0.22	0.22	0.37	0.37	0.13	0.37	0.37	0.37	55.61	55.00	47.04	46.91	46.50	2.14	2.12	3.64	3.63	3.60	1.00	14.00	103.05	97.06	1.50	103.05	1.50	3.01	1.50	3.00	2.00	
174.62	184.90	56.19	55.85	48.18	48.03	22.42	47.19	47.19	48.01	0.25	0.24	0.43	0.42	0.20	0.42	0.42	0.42	52.33	51.66	44.27	44.10	43.75	2.56	2.53	4.34	4.33	4.29	1.00	18.00	103.84	96.33	1.50	103.84	1.50	3.00	1.50	3.00	2.50	
170.43	180.46	57.55	57.12	49.64	49.42	25.41	48.33	48.33	49.63	0.27	0.27	0.47	0.47	0.25	0.46	0.46	0.47	48.90	48.26	41.36	41.14	40.86	2.88	2.85	4.89	4.87	4.84	1.00	22.00	104.64	95.62	1.50	104.64	1.50	3.00	1.50	3.00	3.00	
167.62	177.48	58.62	57.83	50.87	50.56	27.18	49.23	49.23	50.31	0.29	0.29	0.52	0.51	0.28	0.50	0.50	0.51	45.63	45.02	38.60	38.31	38.08	3.14	3.10	5.32	5.29	5.25	1.00	26.00	105.48	94.90	1.49	105.48	1.49	3.00	1.50	3.00	3.50	
165.74	175.49	59.45	58.56	51.88	51.48	28.26	49.92	49.92	50.89	0.31	0.31	0.56	0.55	0.31	0.54	0.54	0.55	42.55	41.94	35.99	35.66	35.44	3.33	3.29	5.65	5.60	5.56	1.00	30.00	106.35	94.20	1.49	106.35	1.49	2.99	1.50	3.00	4.00	
164.48	174.15	60.06	58.19	52.71	52.21	28.92	50.43	50.43	51.38	0.33	0.32	0.59	0.58	0.34	0.57	0.57	0.58	39.76	39.14	33.64	33.26	33.08	3.48	3.43	5.90	5.84	5.81	1.00	34.00	107.26	93.50	1.48	107.27	1.48	2.98	1.50	3.00	4.50	
193.94	205.35	60.48	58.38	53.36	52.76	29.29	50.79	50.79	51.48	0.35	0.34	0.62	0.61	0.35	0.59	0.59	0.60	60.12	58.74	50.85	50.41	51.10	0.60	0.59	1.03	1.02	1.03	3.50	2.00	108.25	92.80	1.48	108.27	1.48	2.97	1.50	3.00	5.00	
177.77	188.23	60.74	58.87	53.85	53.16	29.45	51.01	51.01	51.92	0.36	0.35	0.65	0.64	0.37	0.62	0.62	0.63	61.44	59.67	51.97	51.54	51.76	1.81	1.76	3.11	3.08	3.09	3.50	6.00	109.38	92.11	1.48	109.42	1.47	2.97	1.50	3.00	5.50	
166.93	176.75	60.86	58.60	54.21	53.43	29.46	51.11	51.11	52.07	0.37	0.36	0.67	0.66	0.38	0.64	0.64	0.65	58.69	57.02	49.64	49.09	49.44	2.85	2.78	4.89	4.84	4.87	3.50	10.00	111.28	91.42	1.48	111.04	1.47	2.97	1.50	3.00	6.00	
159.67	169.06	60.86	58.34	54.44	53.59	29.37	51.11	51.11	52.25	0.38	0.37	0.69	0.68	0.39	0.66	0.66	0.67	54.94	53.58	46.47	45.74	46.53	3.70	3.62	6.34	6.24	6.35	3.50	14.00	127.03	90.74	1.48	116.09	1.46	2.97	1.50	3.00	6.50	
154.80	163.91	60.76	58.45	54.56	53.64	29.20	51.02	51.02	52.21	0.39	0.38	0.71	0.70	0.40	0.67	0.67	0.68	50.90	49.84	43.06	42.04	43.22	4.37	4.29	7.47	7.31	7.50	3.50	18.00	467.71	90.07	1.48	185.69	1.47	2.97	1.50	3.00	7.00	
151.54	160.45	60.58	58.53	54.58	53.61	28.96	50.87	50.87	52.48	0.39	0.38	0.73	0.71	0.41	0.68	0.68	0.70	47.12	46.13	39.86	38.53	39.95	4.90	4.80	8.36	8.10	8.38	3.50	22.00	10362.42	89.40	1.48	3880.06	1.47	2.98	1.50	3.00	7.50	
149.35	158.13	60.32	58.35	54.52	53.50	28.69	50.65	50.65	52.78	0.40	0.39	0.74	0.73	0.42	0.70	0.70	0.72	43.63	42.64	36.91	35.30	36.89	5.31	5.20	9.05	8.67	9.05	3.50	26.00	99999.00	88.73	1.48	99999.00	1.47	2.99	1.50	3.00	8.00	
