Time	F	S	L	N	E(L/N)
0.0	0.0010000030000364007	0.03253595649239162	0.00353595949242802	1.0005000015000183	0.00353595949242802
0.5	0.0035860287998232205	0.0330047271080371	0.006590755907860319	1.0039464152223498	0.0014543104918646782
1.0	0.024871471455028774	0.03574301904905828	0.03061449050408705	1.0321007127441046	9.527409338937142E-4
1.5	0.7190320569761034	0.03812599279314381	0.7271580497692471	41.921320935342266	0.0030272282328379094
2.0	43.45988354766444	0.04400669551877726	43.47389024318321	9932250.215873618	0.012364420506412696
2.5	23536.64366780831	0.0356300787895158	23536.649297887096	3.2803586041663735E15	0.007494577194299286
3.0	1.1755402199114326E7	0.0213648580362218	1.1755402190479185E7	7.0854099739375165E25	-0.0032180813297219015
3.5	1.6802275744340042E10	0.004987599141518312	1.680227574431503E10	8.075646744227103E38	-0.01651323835133762
4.0	1.3906757967314E13	4.091232191804237E-4	1.3906757967313969E13	4.174413289267055E55	-0.01762578220963767
4.5	3.5367471650556385E15	4.1433867805950975E-5	3.5367471650556385E15	1.8756002920113223E75	-0.015035878780900708
5.0	1.36617203013307536E17	1.2848387686350557E-6	1.36617203013307536E17	9.373692295871559E94	-0.011248525959149906
5.5	9.985034403175488E17	3.9668892878292746E-8	9.985034403175488E17	4.681995329057578E114	-0.008341673912831724
6.0	2.7992514351465344E18	6.055053941946992E-10	2.7992514351465344E18	2.337996880529539E134	-0.006230684852962807
6.5	5.2045357262104566E18	8.950417373349878E-13	5.2045357262104566E18	1.1668081254930438E154	-0.0036148300120883
7.0	7.9425887707849441E18	2.6179677625965583E-16	7.9425887707849441E18	5.821522118767332E173	-0.001861344133606599
7.5	1.0732115259426753E19	3.458709044334921E-20	1.0732115259426753E19	2.90656371635064E193	-0.0022119532053054684
8.0	1.35789378065734E19	1.5461254754368364E-24	1.35789378065734E19	1.4500362421538168E213	3.064050309093369E-4
8.5	1.6447614398421727E19	1.04107058559655E-30	1.6447614398421727E19	7.231628751853042E232	0.0017328965444983364
9.0	1.9308648181777986E19	2.443164366642518E-37	1.9308648181777986E19	3.611214043489638E252	-1.2208870515611738E-4
9.5	2.2126107115883184E19	1.8214018299764213E-44	2.2126107115883184E19	1.8024975310430526E272	0.0015647302392212028
10.0	2.4847542479996477E19	2.7609295534884355E-53	2.4847542479996477E19	8.992361928125438E291	0.003374481855053076
10.5	2.7508218905497477E19	3.057044342554573E-63	2.7508218905497477E19	Infinity	0.0016580276512211235
11.0	3.013747840031458E19	4.555600925005646E-75	3.013747840031458E19	Infinity	0.002952602252339302
11.5	3.2594147598119227E19	3.49271297332176E-88	3.2594147598119227E19	Infinity	0.002760917940460234
12.0	3.4969841449156825E19	6.878423599994754E-103	3.4969841449156825E19	Infinity	0.006577504984355133
12.5	3.723929277305576E19	5.380113745479969E-120	3.723929277305576E19	Infinity	0.006571804451012775
13.0	3.945997043347015E19	6.985630535499629E-139	3.945997043347015E19	Infinity	0.005877369589879621
13.5	4.173545303129303E19	1.1246707307573469E-160	4.173545303129303E19	Infinity	0.006538296779672745
14.0	4.3856295289420055E19	1.3069595629664342E-185	4.3856295289420055E19	Infinity	0.005243762591029841
14.5	4.5885681156040475E19	2.320943384750986E-213	4.5885681156040475E19	Infinity	0.007923946411147407
15.0	4.780314072412431E19	1.9781034817205437E-244	4.780314072412431E19	Infinity	0.0018397819094809614
15.5	4.969243671321881E19	2.8085313597085597E-280	4.969243671321881E19	Infinity	0.001737371540761538
16.0	5.156546996164186E19	1.8053E-320	5.156546996164186E19	Infinity	0.005509433808812717
16.5	5.321040148524866E19	0.0	5.321040148524866E19	Infinity	0.005952861225422464
17.0	5.480357445026214E19	0.0	5.480357445026214E19	Infinity	0.00332069161620697
17.5	5.6419355783268336E19	0.0	5.6419355783268336E19	Infinity	0.007160500899776647
18.0	5.791886800878398E19	0.0	5.791886800878398E19	Infinity	6.037831568441328E-4
18.5	5.938773365508335E19	0.0	5.938773365508335E19	Infinity	0.004554488933198085
19.0	6.080488619395891E19	0.0	6.080488619395891E19	Infinity	0.00495048804050254
19.5	6.212902187968408E19	0.0	6.212902187968408E19	Infinity	0.002066890073098422
