Time	F	S	L	N	E(L/N)
0.0	0.001000003000036405	0.002535956492391625	0.00353595949242803	1.0005000015000183	0.00353595949242803
0.5	0.001733549752315906	0.0031110145556602488	0.004844564307976155	1.001367161049198	0.004843712344279799
1.0	0.002525748098789379	0.0031178698036246374	0.005643617902414016	1.002649985029969	0.005639195746033245
1.5	0.0036719497045441542	0.0034881344367815917	0.007160084141325746	1.0045327682980234	0.0071437772217278804
2.0	0.00634113800672075	0.0031526628486344063	0.009493800855355157	1.00772741937383	0.00943187728703913
2.5	0.008378601190677534	0.0031607648312691463	0.01153936602194668	1.0119573638842834	0.011363558978772687
3.0	0.010298439265887591	0.0029973220671468954	0.013295761333034485	1.0172931608725357	0.012933200129551684
3.5	0.01276279093941435	0.0031360768782443516	0.0158988678176587	1.0239193898506023	0.015167900351060682
4.0	0.0148085463674341	0.003168978424102779	0.01797752479153688	1.0319595206571885	0.016762973835386625
4.5	0.017441199507242794	0.003365562352364558	0.020806761859607347	1.0415861679385365	0.018892894561031277
5.0	0.018837457884934974	0.003037661305454957	0.02187511919038993	1.0526824819988163	0.019544966942972086
5.5	0.021714694218862074	0.0029795025212665444	0.024694196740128616	1.065647888011306	0.02148326103750483
6.0	0.024976395099864632	0.003022370554157789	0.02799876565402242	1.081229281202112	0.023051151088845423
6.5	0.02847161107278335	0.0035781172861746305	0.03204972835895799	1.1016056501537679	0.02413039481863197
7.0	0.03131924495757107	0.004534980780653853	0.03585422573822492	1.1282429003646959	0.025278289829249973
7.5	0.03489279597938955	0.0052409764198016575	0.040133772399191206	1.1633383770225971	0.026769425828234876
8.0	0.03589752701615597	0.006583942853512603	0.042481469869668574	1.211091180442088	0.026346248162505446
8.5	0.04372714125925555	0.01787176764259521	0.06159890890185076	1.3325735034686954	0.027115753980616206
9.0	0.06813652589177942	0.06305243325066903	0.13118895914244844	2.073782497613935	0.027378028016397018
9.5	0.08998853331089024	0.18104631566332002	0.27103484897421026	10.512745054512612	0.027682532472900923
10.0	0.11799240387668204	0.5351331022158213	0.6531255060925033	171.62793399178815	0.02764108673195496
10.5	0.14665566546148992	1.909385889962746	2.056041555424236	3383.768823694153	0.027269813231531555
11.0	0.2999402835328095	11.26790852597967	11.567848809512482	177061.8455836446	0.02926859082642032
11.5	0.6216295787074448	93.09354364805446	93.71517322676188	1.483714844886984E7	0.029112703215435527
12.0	1.6001262037780415	727.9021430886638	729.5022692924417	3.453407590486738E9	0.0290315704064909
12.5	4.640423959300312	15930.842151673663	15935.482575632963	2.9137064748207773E12	0.028764981507050282
13.0	13.338240222581463	407358.2607282484	407371.59896847105	7.114089304879354E15	0.027394092080550565
13.5	40.40899254989988	9310368.193550058	9310408.602542607	5.860726676094042E19	0.02580119611778513
14.0	99.84560161100916	2.103743941696051E8	2.103744940152067E8	1.4318318914025295E24	0.025477003711510703
14.5	240.17049211331548	4.188854387815775E9	4.188854627986267E9	7.810893213362332E28	0.02534783714953751
15.0	567.0416648588497	1.0077169478835982E11	1.0077169535540147E11	7.864850589907423E33	0.02464231724467504
15.5	1325.14475284019	4.409113350818024E12	4.409113352143169E12	2.313643724096849E39	0.02436627944783588
16.0	2867.4736704554552	1.3325247106283758E14	1.3325247106570508E14	1.4495813728249192E45	0.024087251254323355
16.5	3078.138646455739	2.5693689166409525E15	2.5693689166440305E15	8.75051537351541E50	0.02440892824287838
17.0	3500.8646185899843	1.1422827873127952E17	1.14228278731283008E17	6.55593945369539E56	0.02444087264749237
17.5	5129.185837362522	2.01588560133436E17	2.01588560133441152E17	6.4407264985731755E62	0.024045767498253722
18.0	9163.183515454299	3.0000000000494515E17	3.000000000049543E17	1.4000453140373008E69	0.024259099889581134
18.5	12703.06295045517	3.0000000017293818E17	3.0000000017295091E17	4.05037697492383E75	0.023836591936387035
19.0	18673.594776896298	3.0000000497259782E17	3.0000000497261645E17	1.79644546080526E82	0.024195090663934285
19.5	23736.60756206187	3.0000021900297414E17	3.0000021900299789E17	4.265952563451719E88	0.024219851526735003
