Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	85.03	37.73	74.40	74.35	?	74.38	74.38	73.91	0.66	0.30	0.61	0.61	?	0.61	0.61	0.60	39.41	37.87	76.50	77.75	74.15	0.87	0.84	1.74	1.77	1.69	1.00	2.00	99.75	100.25	-0.51	99.75	-0.50	-0.21	-0.50	-0.22	0.50	
204.12	216.13	85.98	37.85	75.80	75.66	19.55	75.20	75.19	74.02	0.93	0.42	0.86	0.86	0.23	0.86	0.86	0.84	37.31	35.59	71.95	74.70	69.58	2.50	2.39	4.95	5.13	4.80	1.00	6.00	99.51	100.50	-0.50	99.51	-0.52	-0.26	-0.51	-0.24	1.00	
190.21	201.39	86.20	37.23	76.53	76.29	27.05	75.39	75.38	74.68	1.13	0.50	1.05	1.05	0.38	1.04	1.04	1.03	33.77	32.16	64.31	68.45	62.20	3.84	3.65	7.50	7.96	7.26	1.00	10.00	99.28	100.76	-0.50	99.29	-0.51	-0.27	-0.50	-0.25	1.50	
180.88	191.52	85.89	35.97	76.75	76.39	28.55	75.10	75.08	75.22	1.28	0.56	1.21	1.20	0.47	1.19	1.18	1.19	30.35	28.86	57.14	63.12	55.21	4.90	4.66	9.47	10.43	9.16	1.00	14.00	99.12	101.01	-0.52	99.12	-0.52	-0.26	-0.49	-0.26	2.00	
174.62	184.90	85.18	35.08	76.57	76.09	28.53	74.47	74.45	73.58	1.41	0.62	1.34	1.33	0.52	1.30	1.30	1.29	27.34	26.01	51.00	62.17	49.30	5.76	5.48	11.00	13.35	10.65	1.00	18.00	99.04	101.26	-0.52	99.05	-0.52	-0.29	-0.48	-0.25	2.50	
170.43	180.46	84.21	34.32	76.08	75.51	28.01	73.60	73.58	73.58	1.52	0.66	1.44	1.44	0.57	1.40	1.40	1.40	24.92	23.75	46.07	?	44.58	6.50	6.20	12.29	?	11.90	1.00	22.00	99.15	101.51	-0.51	99.16	-0.50	-0.26	-0.46	-0.24	3.00	
167.62	177.48	83.05	33.33	75.37	74.73	27.33	72.58	72.56	71.36	1.61	0.70	1.54	1.53	0.60	1.49	1.49	1.47	23.00	21.96	42.10	?	40.76	7.18	6.86	13.43	?	13.01	1.00	26.00	99.64	101.74	-0.50	99.77	-0.51	-0.29	-0.43	-0.23	3.50	
165.74	175.49	81.79	32.85	74.51	73.80	26.63	71.46	71.43	69.76	1.69	0.74	1.62	1.61	0.63	1.57	1.57	1.54	21.40	20.43	38.79	?	37.57	7.80	7.45	14.44	?	13.99	1.00	30.00	102.08	101.96	-0.47	103.66	-0.49	-0.29	-0.40	-0.20	4.00	
164.48	174.15	80.46	31.86	73.54	72.78	26.02	70.28	70.26	68.66	1.77	0.77	1.70	1.69	0.66	1.64	1.64	1.61	20.05	19.15	36.02	?	34.94	8.37	8.00	15.35	?	14.89	1.00	34.00	155.69	102.16	-0.44	167.52	-0.45	-0.24	-0.35	-0.15	4.50	
193.94	205.35	79.11	31.50	72.52	71.72	25.43	69.09	69.07	66.48	1.83	0.81	1.77	1.76	0.68	1.71	1.71	1.65	38.16	33.06	72.61	74.75	70.14	1.60	1.39	2.99	3.07	2.90	3.50	2.00	2861.66	102.34	-0.40	3259.51	-0.41	-0.24	-0.30	-0.10	5.00	
177.77	188.23	77.76	31.15	71.46	70.64	24.80	67.90	67.88	66.58	1.89	0.84	1.83	1.82	0.70	1.76	1.76	1.73	35.59	31.28	66.47	101.43	63.94	4.57	4.04	8.46	11.93	8.17	3.50	6.00	99999.00	102.50	-0.35	99999.00	-0.38	-0.17	-0.27	-0.07	5.50	
166.93	176.75	76.44	30.54	70.41	69.57	24.22	66.74	66.71	66.56	1.94	0.87	1.88	1.86	0.72	1.80	1.80	1.80	31.71	28.36	58.52	60.58	56.58	6.91	6.20	12.72	13.12	12.33	3.50	10.00	99999.00	102.63	-0.33	99999.00	-0.35	-0.10	-0.24	-0.05	6.00	
159.67	169.06	75.15	30.11	69.36	68.51	23.69	65.60	65.58	66.16	1.99	0.90	1.93	1.91	0.73	1.85	1.84	1.86	28.34	25.76	51.79	?	50.38	8.79	8.00	16.06	?	15.65	3.50	14.00	99999.00	102.75	-0.30	99999.00	-0.31	-0.05	-0.21	-0.03	6.50	
154.80	163.91	73.90	29.99	68.33	67.47	23.21	64.51	64.49	64.88	2.03	0.93	1.97	1.95	0.75	1.88	1.88	1.89	25.61	23.55	46.35	?	45.24	10.35	9.53	18.80	?	18.38	3.50	18.00	99999.00	102.86	-0.25	99999.00	-0.28	-0.04	-0.18	-0.02	7.00	
151.54	160.45	72.70	30.08	67.34	66.47	22.76	63.46	63.44	65.08	2.07	0.97	2.00	1.98	0.76	1.91	1.91	1.95	23.48	21.74	42.05	?	41.10	11.76	10.90	21.18	?	20.73	3.50	22.00	99999.00	102.95	-0.19	99999.00	-0.23	0.03	-0.15	-0.00	7.50	
