Target (OIS)	Target (LIBOR)	Caplet Vola Analytic Single-Curve	Caplet Vola Monte-Carlo Single-Curve	Caplet Vola Analytic Multi-Curve Fenton-Wilkinson	Caplet Vola Analytic Multi-Curve Ju	Caplet Vola Analytic Multi-Curve Ho	Caplet Vola Analytic Multi-Curve Drift-Freeze	Caplet Vola Analytic Multi-Curve Integrated-Expectation	Caplet Vola Monte-Carlo Multi-Curve	Caplet Value Analytic Single-Curve	Caplet Value Monte-Carlo Single-Curve	Caplet Value Analytic Multi-Curve Fenton-Wilkinson	Caplet Value Analytic Multi-Curve Ju	Caplet Value Analytic Multi-Curve Ho	Caplet Value Analytic Multi-Curve Drift-Freeze	Caplet Value Analytic Multi-Curve Integrated-Expectation	Caplet Value Monte-Carlo Multi-Curve	Swaption Vola Analytic Single-Curve	Swaption Vola Monte-Carlo Single-Curve	Swaption Vola Analytic Multi-Curve Drift-Freeze	Swaption Vola Analytic Multi-Curve Integrated-Expectation	Swaption Vola Monte-Carlo Multi-Curve	Swaption Value Analytic Single-Curve	Swaption Value Monte-Carlo Single-Curve	Swaption Value Analytic Multi-Curve Drift-Freeze	Swaption Value Analytic Multi-Curve Integrated-Expectation	Swaption Value Monte-Carlo Multi-Curve	Swaption Exercise Date	Swaption Number Of Periods	Numeraire Single-Curve	Discount Single-Curve	OIS Spot Rate Single-Curve	Numeraire Multi-Curve	OIS Spot Rate Multi-Curve	LIBOR Spot Rate Multi-Curve	OIS Forward Rate Multi-Curve	LIBOR Forward Rate Multi-Curve	Time	
224.88	238.11	47.63	47.69	17.47	16.82	?	17.04	17.04	17.08	0.01	0.01	0.01	0.01	?	0.01	0.01	0.01	44.29	44.37	21.45	21.14	21.13	0.06	0.06	0.06	0.05	0.05	1.00	2.00	100.05	99.95	0.17	100.05	0.17	0.48	0.17	0.48	0.50	
204.12	216.13	46.15	46.32	21.53	20.36	?	20.64	20.64	20.38	0.02	0.02	0.02	0.02	?	0.02	0.02	0.02	33.80	33.71	23.57	23.36	23.24	0.29	0.28	0.29	0.28	0.28	1.00	6.00	100.14	99.86	0.26	100.14	0.26	0.57	0.26	0.57	1.00	
190.21	201.39	44.54	44.66	24.08	22.58	?	22.80	22.80	22.46	0.04	0.04	0.04	0.04	?	0.04	0.04	0.04	22.37	22.21	17.61	17.47	17.33	0.48	0.47	0.48	0.47	0.47	1.00	10.00	100.26	99.74	0.37	100.26	0.37	0.73	0.37	0.73	1.50	
180.88	191.52	42.83	42.84	30.05	28.68	?	28.62	28.62	28.16	0.07	0.07	0.08	0.08	?	0.08	0.08	0.07	12.99	12.88	10.85	10.74	10.67	0.50	0.49	0.50	0.49	0.49	1.00	14.00	100.45	99.55	0.63	100.45	0.63	0.94	0.63	0.94	2.00	
174.62	184.90	41.07	40.84	31.32	30.07	12.30	29.89	29.89	29.36	0.10	0.10	0.11	0.10	0.04	0.10	0.10	0.10	8.66	8.59	7.47	7.39	7.34	0.49	0.49	0.50	0.49	0.49	1.00	18.00	100.77	99.24	0.82	100.77	0.82	1.13	0.82	1.13	2.50	
170.43	180.46	39.29	39.19	31.83	30.77	18.44	30.51	30.51	30.12	0.13	0.13	0.14	0.13	0.08	0.13	0.13	0.13	6.41	6.36	5.67	5.61	5.57	0.49	0.49	0.49	0.49	0.48	1.00	22.00	101.19	98.83	1.01	101.19	1.01	1.31	1.01	1.30	3.00	
167.62	177.48	37.52	37.47	31.51	30.60	20.77	30.31	30.31	29.80	0.16	0.16	0.17	0.17	0.11	0.16	0.16	0.16	5.10	5.07	4.60	4.55	4.52	0.49	0.49	0.49	0.49	0.48	1.00	26.00	101.71	98.33	1.21	101.71	1.21	1.50	1.21	1.50	3.50	
165.74	175.49	35.80	35.74	30.82	30.04	21.82	29.74	29.74	29.25	0.19	0.19	0.20	0.19	0.14	0.19	0.19	0.19	4.31	4.28	3.93	3.89	3.86	0.49	0.48	0.49	0.48	0.48	1.00	30.00	102.33	97.74	1.41	102.33	1.41	1.70	1.41	1.70	4.00	
164.48	174.15	34.14	33.86	29.96	29.29	22.29	29.00	29.00	28.54	0.22	0.22	0.23	0.22	0.17	0.22	0.22	0.22	3.78	3.75	3.48	3.45	3.42	0.49	0.48	0.49	0.48	0.48	1.00	34.00	103.07	97.05	1.60	103.07	1.60	1.88	1.60	1.88	4.50	
193.94	205.35	32.57	32.19	29.04	28.48	22.49	28.20	28.20	27.81	0.24	0.24	0.25	0.25	0.19	0.24	0.24	0.24	35.73	35.43	29.34	28.62	28.64	0.33	0.33	0.34	0.33	0.33	3.50	2.00	103.92	96.28	1.78	103.92	1.78	2.06	1.78	2.06	5.00	
177.77	188.23	31.12	31.16	28.17	27.70	22.64	27.44	27.44	27.06	0.26	0.26	0.27	0.27	0.22	0.26	0.26	0.26	26.61	26.26	22.90	22.29	22.34	0.95	0.93	0.95	0.93	0.93	3.50	6.00	104.88	95.43	1.96	104.88	1.95	2.21	1.96	2.22	5.50	
166.93	176.75	29.80	29.86	27.30	26.91	22.59	26.67	26.67	26.26	0.28	0.28	0.29	0.29	0.24	0.28	0.28	0.28	17.89	17.57	15.80	15.27	15.37	1.22	1.20	1.23	1.19	1.19	3.50	10.00	105.95	94.51	2.12	105.94	2.11	2.36	2.12	2.37	6.00	
159.67	169.06	28.63	28.77	26.40	26.05	22.18	25.84	25.84	25.54	0.30	0.30	0.30	0.30	0.26	0.30	0.30	0.30	11.95	11.71	10.74	10.28	10.42	1.24	1.22	1.25	1.19	1.21	3.50	14.00	107.12	93.52	2.27	107.12	2.25	2.50	2.26	2.50	6.50	
