Component1	Component2	Covariance
0	0	0.0
0	1	0.0
0	2	0.0
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
0	9	0.0
0	10	0.0
0	11	0.0
0	12	0.0
0	13	0.0
0	14	0.0
0	15	0.0
0	16	0.0
0	17	0.0
0	18	0.0
0	19	0.0
0	20	0.0
0	21	0.0
0	22	0.0
0	23	0.0
0	24	0.0
0	25	0.0
0	26	0.0
0	27	0.0
0	28	0.0
0	29	0.0
0	30	0.0
0	31	0.0
0	32	0.0
0	33	0.0
0	34	0.0
0	35	0.0
0	36	0.0
0	37	0.0
0	38	0.0
0	39	0.0
0	40	0.0
0	41	0.0
0	42	0.0
0	43	0.0
0	44	0.0
0	45	0.0
0	46	0.0
0	47	0.0
0	48	0.0
0	49	0.0
0	50	0.0
0	51	0.0
0	52	0.0
0	53	0.0
0	54	0.0
0	55	0.0
0	56	0.0
0	57	0.0
0	58	0.0
0	59	0.0
0	60	0.0
0	61	0.0
0	62	0.0
0	63	0.0
0	64	0.0
0	65	0.0
0	66	0.0
0	67	0.0
0	68	0.0
0	69	0.0
0	70	0.0
0	71	0.0
0	72	0.0
0	73	0.0
0	74	0.0
0	75	0.0
0	76	0.0
0	77	0.0
0	78	0.0
0	79	0.0
1	0	0.0
1	1	0.06032880414320758
1	2	0.06575733821710893
1	3	0.0667008897257755
1	4	0.06392307440748624
1	5	0.05809196562191692
1	6	0.05022279279723394
1	7	0.04170077196157776
1	8	0.033795639441686225
1	9	0.02721739419640559
1	10	0.022097720701926293
1	11	0.018221543319522707
1	12	0.015253714351859425
1	13	0.012889286107474923
1	14	0.010930034805759107
1	15	0.009279200743292691
1	16	0.007882667225511309
1	17	0.006682485112113014
1	18	0.005611290566261239
1	19	0.004615955673574432
1	20	0.003689213263318106
1	21	0.002873448102522285
1	22	0.0022180392719884975
1	23	0.0017359364733486775
1	24	0.0014007781126941636
1	25	0.0011669477562343876
1	26	9.899690823367685E-4
1	27	8.428258670921506E-4
1	28	7.178988938008674E-4
1	29	6.123963303565409E-4
1	30	5.170331692255957E-4
1	31	4.192322996758638E-4
1	32	3.2007168182972723E-4
1	33	2.3884571208097647E-4
1	34	1.8792010076684162E-4
1	35	1.599071184497741E-4
1	36	1.3600182262286134E-4
1	37	1.1382093275191286E-4
1	38	9.844444364822652E-5
1	39	5.1442531716503726E-5
1	40	0.0
1	41	0.03016440207160379
1	42	0.03287866910855446
1	43	0.03335044486288775
1	44	0.03196153720374312
1	45	0.02904598281095846
1	46	0.02511139639861697
1	47	0.02085038598078888
1	48	0.016897819720843112
1	49	0.013608697098202794
1	50	0.011048860350963146
1	51	0.009110771659761353
1	52	0.0076268571759297125
1	53	0.006444643053737461
1	54	0.0054650174028795535
1	55	0.0046396003716463454
1	56	0.003941333612755654
1	57	0.003341242556056507
1	58	0.0028056452831306195
1	59	0.002307977836787216
1	60	0.001844606631659053
1	61	0.0014367240512611426
1	62	0.0011090196359942487
1	63	8.679682366743388E-4
1	64	7.003890563470818E-4
1	65	5.834738781171938E-4
1	66	4.949845411683843E-4
1	67	4.214129335460753E-4
1	68	3.589494469004337E-4
1	69	3.0619816517827046E-4
1	70	2.5851658461279787E-4
1	71	2.096161498379319E-4
1	72	1.6003584091486362E-4
1	73	1.1942285604048823E-4
1	74	9.396005038342081E-5
1	75	7.995355922488705E-5
1	76	6.800091131143067E-5
1	77	5.691046637595643E-5
1	78	4.922222182411326E-5
1	79	2.5721265858251863E-5
2	0	0.0
2	1	0.06575733821710893
2	2	0.07189263425875543
2	3	0.07328454447147491
2	4	0.07071238674472823
2	5	0.06481739194842089
2	6	0.056608965858446096
2	7	0.04753035425612479
2	8	0.038952865773952065
2	9	0.031677133439787376
2	10	0.025884706719811287
2	11	0.021375680965719204
2	12	0.017817303869970796
2	13	0.014914176868264772
2	14	0.012489326911448195
2	15	0.010465507635245319
2	16	0.008792008254546792
2	17	0.007397717351666435
2	18	0.0061938992971177125
2	19	0.005105476451278153
2	20	0.004107576872845386
2	21	0.003232110700770181
2	22	0.002524292139583138
2	23	0.001995480264114454
2	24	0.0016174935569561847
2	25	0.001342639689224101
2	26	0.0011261495194088676
2	27	9.438988901227905E-4
2	28	7.919366835886645E-4
2	29	6.685117185944138E-4
2	30	5.625934090138808E-4
2	31	4.5853704690906806E-4
2	32	3.5460569678161805E-4
2	33	2.690047743167795E-4
2	34	2.1397745415662904E-4
2	35	1.8114267871033093E-4
2	36	1.5076081965780243E-4
2	37	1.2325686843134303E-4
2	38	1.0617581285788351E-4
2	39	5.780430654920668E-5
2	40	0.0
2	41	0.03287866910855446
2	42	0.035946317129377715
2	43	0.036642272235737454
2	44	0.03535619337236411
2	45	0.03240869597421044
2	46	0.028304482929223048
2	47	0.023765177128062396
2	48	0.019476432886976033
2	49	0.015838566719893688
2	50	0.012942353359905644
2	51	0.010687840482859602
2	52	0.008908651934985398
2	53	0.007457088434132386
2	54	0.0062446634557240975
2	55	0.005232753817622659
2	56	0.004396004127273396
2	57	0.0036988586758332177
2	58	0.0030969496485588562
2	59	0.0025527382256390766
2	60	0.002053788436422693
2	61	0.0016160553503850904
2	62	0.001262146069791569
2	63	9.97740132057227E-4
2	64	8.087467784780924E-4
2	65	6.713198446120505E-4
2	66	5.630747597044338E-4
2	67	4.719494450613952E-4
2	68	3.9596834179433227E-4
2	69	3.342558592972069E-4
2	70	2.812967045069404E-4
2	71	2.2926852345453403E-4
2	72	1.7730284839080903E-4
2	73	1.3450238715838976E-4
2	74	1.0698872707831452E-4
2	75	9.057133935516547E-5
2	76	7.538040982890122E-5
2	77	6.162843421567152E-5
2	78	5.3087906428941754E-5
2	79	2.890215327460334E-5
3	0	0.0
3	1	0.0667008897257755
3	2	0.07328454447147492
3	3	0.07529855297805048
3	4	0.07344615618695753
3	5	0.06823413295719152
3	6	0.06052540963862371
3	7	0.05167314409673618
3	8	0.04304663866408444
3	9	0.03550166982999215
3	10	0.02928472916570192
3	11	0.024249409462219155
3	12	0.020110996208086387
3	13	0.016630029903144623
3	14	0.013691314644018604
3	15	0.011263787475497299
3	16	0.009310795616707404
3	17	0.007747973993921244
3	18	0.006460450652098654
3	19	0.005343852531341138
3	20	0.004345178604005222
3	21	0.003473691306118209
3	22	0.0027615569709655238
3	23	0.0022159457648561077
3	24	0.001808995670717834
3	25	0.0014952479408587083
3	26	0.0012349622659371517
3	27	0.0010122465488144681
3	28	8.303653764329732E-4
3	29	6.897968291794162E-4
3	30	5.777966466625205E-4
3	31	4.751123951272439E-4
3	32	3.751415285430707E-4
3	33	2.919592985373504E-4
3	34	2.361567456877461E-4
3	35	1.9856099852388063E-4
3	36	1.600559315723469E-4
3	37	1.261379945826108E-4
3	38	1.0799989292236419E-4
3	39	6.277016997854823E-5
3	40	0.0
3	41	0.03335044486288775
3	42	0.03664227223573746
3	43	0.03764927648902524
3	44	0.036723078093478766
3	45	0.03411706647859576
3	46	0.030262704819311856
3	47	0.02583657204836809
3	48	0.02152331933204222
3	49	0.017750834914996075
3	50	0.01464236458285096
3	51	0.012124704731109577
3	52	0.010055498104043194
3	53	0.008315014951572311
3	54	0.006845657322009302
3	55	0.005631893737748649
3	56	0.004655397808353702
3	57	0.003873986996960622
3	58	0.003230225326049327
3	59	0.002671926265670569
3	60	0.002172589302002611
3	61	0.0017368456530591045
3	62	0.0013807784854827619
3	63	0.0011079728824280538
3	64	9.04497835358917E-4
3	65	7.476239704293542E-4
3	66	6.174811329685758E-4
3	67	5.061232744072341E-4
3	68	4.151826882164866E-4
3	69	3.448984145897081E-4
3	70	2.8889832333126026E-4
