Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8
1.9781963235905105	0.5074508161516528	0.17201655970702362	-1.1592081106608987	244.47463769399064	1.0	496.9874724335208	0.5	0.5010823447495871	0.15146951519907637	0.2513082924743695	0.4722398191486098	2.5957643527369916	1.1038362343807631E-10	4.734012493138361	1.0	0.5
